seed,const,max_depth,n_samples,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),mtr,mtfa,mtd,mdr,drifts
1718280517,0.5,2,100,0.45,0.00043917823594633753,0.0004601775319360414,0.44646613242486416,0.4406591563108926,0.7569651452389248,0.7660046713896739,0.41682543806929706,0.4087358755888663,0.7491142120481852,0.7579175101695173,2.690204228932072,228.57459379615952,84.96551724137932,0.0,"[202, 405, 613, 833, 1068, 1271, 1490, 1691, 1892, 2111, 2311, 2511, 2711, 2970, 3183, 3389, 3593, 3800, 4002, 4209, 4427, 4627, 4830, 5030, 5234, 5452, 5652, 5869, 6071, 6272, 6480, 6685, 6889, 7150, 7353, 7555, 7774, 7977, 8177, 8377, 8600, 8980, 9180, 9408, 9608, 9893, 10093, 10392, 10592, 10796, 10996, 11197, 11397, 11601, 11834, 12035, 12244, 12462, 12662, 12876, 13089, 13290, 13742, 14041, 14241, 14475, 14678, 14884, 15084, 15292, 15492, 15693, 15900, 16104, 16304, 16516, 16771, 16978, 17242, 17489, 17693, 17893, 18103, 18343, 18556, 18790, 19024, 19227, 19427, 19648, 19848, 20048, 20254, 20458, 20658, 20860, 21065, 21294, 21509, 21709, 21927, 22208, 22408, 22608, 22825, 23046, 23403, 23608, 23808, 24033, 24233, 24433, 24633, 24848, 25048, 25253, 25454, 25679, 25880, 26096, 26307, 26531, 26731, 26998, 27199, 27399, 27599, 27861, 28079, 28296, 28549, 28845, 29051, 29257, 29693, 29907, 30107, 30352, 30576, 30777, 30998, 31198, 31467, 31704, 31980, 32180, 32445, 32726, 32942, 33177, 33377, 33594, 33814, 34092, 34304, 34508, 34759, 34968, 35168, 35368, 35637, 35837, 36037, 36237, 36437, 36680, 36887, 37116, 37316, 37522, 37722, 37938, 38138, 38398, 38603, 38815, 39048, 39248, 39449, 39674, 39934, 40134, 40377, 40581, 40781, 40982, 41183, 41383, 41591, 41791, 42147, 42349, 42579, 42780, 42980, 43213, 43413, 43630, 43917, 44123, 44325, 44529, 44768, 44976, 45176, 45386, 45605, 45810, 46013, 46240, 46445, 46661, 46865, 47073, 47273, 47474, 47687, 47930, 48168, 48368, 48569, 48783, 48983, 49235, 49435, 49638, 49880, 50080, 50287, 50487, 50698, 50898, 51103, 51343, 51543, 51745, 51965, 52165, 52368, 52569, 52782, 52989, 53213, 53420, 53626, 53868, 54074, 54287, 54487, 54738, 55011, 55214, 55420, 55643, 55861, 56106, 56306, 56588, 56793, 57073, 57360, 57573, 57780, 57996, 58196, 58408, 58701, 58901, 59111, 59319, 59519, 59722, 59927, 60127, 60327, 60527, 60727, 60956, 61213, 61413, 61616, 61818, 62073, 62273, 62473, 62728, 62939, 63140, 63355, 63561, 63785, 64021, 64228, 64428, 64670, 64911, 65111, 65311, 65511, 65764, 65966, 66175, 66385, 66600, 66800, 67005, 67219, 67419, 67623, 67847, 68058, 68304, 68600, 68803, 69008, 69211, 69411, 69650, 69892, 70092, 70292, 70492, 70730, 70930, 71133, 71397, 71639, 71839, 72059, 72270, 72533, 72741, 72966, 73166, 73366, 73568, 73775, 74060, 74263, 74477, 74700, 74910, 75110, 75349, 75549, 75755, 75955, 76156, 76384, 76588, 76788, 76988, 77194, 77414, 77626, 77826, 78064, 78264, 78601, 78810, 79042, 79252, 79454, 79661, 79869, 80069, 80269, 80480, 80691, 80900, 81109, 81313, 81524, 81949, 82156, 82394, 82595, 82816, 83017, 83243, 83491, 83779, 83989, 84213, 84414, 84615, 84817, 85017, 85344, 85545, 85754, 85954, 86158, 86377, 86586, 86811, 87034, 87279, 87488, 87709, 87915, 88155, 88372, 88577, 88777, 88996, 89230, 89452, 89652, 89880, 90080, 90282, 90485, 90752, 90983, 91222, 91439, 91639, 91853, 92065, 92265, 92518, 92751, 92971, 93186, 93386, 93586, 93816, 94051, 94281, 94582, 94782, 94996, 95206, 95406, 95624, 95853, 96072, 96282, 96491, 96695, 96970, 97174, 97388, 97606, 97806, 98031, 98233, 98433, 98633, 98835, 99035, 99253, 99453, 99653, 99880, 100080, 100287, 100674, 100874, 101091, 101291, 101500, 101781, 101988, 102188, 102388, 102588, 102788, 103004, 103277, 103479, 103736, 103936, 104143, 104345, 104601, 105001, 105298, 105498, 105698, 105898, 106101, 106301, 106513, 106713, 106913, 107114, 107371, 107614, 107814, 108014, 108214, 108414, 108620, 108820, 109020, 109237, 109437, 109656, 109880, 110080, 110280, 110482, 110694, 111001, 111201, 111405, 111666, 111875, 112104, 112322, 112527, 112736, 112942, 113154, 113414, 113710, 113950, 114198, 114406, 114608, 114829, 115029, 115237, 115446, 115646, 115881, 116081, 116330, 116580, 116780, 117009, 117216, 117437, 117649, 117849, 118082, 118339, 118555, 118778, 118978, 119178, 119399, 119651, 119874, 120074, 120326, 120537, 120737, 120937, 121273, 121475, 121724, 121924, 122124, 122349, 122549, 122749, 122952, 123202, 123408, 123608, 123859, 124094, 124295, 124500, 124700, 124900, 125100, 125333, 125543, 125746, 125970, 126216, 126419, 126661, 126924, 127128, 127334, 127534, 127746, 127946, 128147, 128358, 128579, 128792, 128995, 129198, 129405, 129606, 129809, 130009, 130209, 130410, 130610, 130850, 131050, 131254, 131492, 131697, 131914, 132114, 132365, 132592, 132793, 132995, 133221, 133421, 133636, 133848, 134068, 134325, 134584, 134784, 134985, 135185, 135398, 135602, 135828, 136051, 136269, 136469, 136682, 136910, 137134, 137349, 137572, 137786, 138008, 138232, 138443, 138643, 138888, 139111, 139334, 139536, 139813, 140013, 140253, 140453, 140690, 140901, 141139, 141403, 141647, 141878, 142100, 142338, 142553, 142753, 142957, 143161, 143421, 143650, 143870, 144072, 144278, 144479, 144701, 144902, 145102, 145302, 145513, 145722, 145967, 146209, 146418, 146635, 146841, 147069, 147269, 147480, 147702, 147952, 148152, 148352, 148604, 148807, 149016, 149216, 149417, 149630, 149830, 150030, 150277, 150482, 150684, 150884, 151098, 151301, 151501, 151731, 152048, 152254, 152474, 152825, 153027, 153229, 153453, 153653, 153853, 154053, 154253, 154515, 154723, 154947]"
1718281644,0.5,2,100,0.5,0.000431712998284291,0.00045185139734249335,0.44646613242486416,0.4406591563108926,0.7564360651929851,0.7650884596028028,0.41682543806929706,0.4087358755888663,0.7485688466685373,0.7569324714784192,2.5557715624515693,224.81976744186048,87.96551724137932,0.0,"[202, 405, 610, 833, 1068, 1271, 1488, 1691, 1892, 2110, 2310, 2511, 2711, 2941, 3153, 3353, 3559, 3784, 3987, 4209, 4426, 4626, 4830, 5030, 5234, 5441, 5641, 5869, 6070, 6270, 6480, 6681, 6882, 7150, 7353, 7555, 7774, 7976, 8177, 8377, 8600, 8980, 9180, 9408, 9608, 9892, 10092, 10292, 10492, 10704, 10909, 11110, 11322, 11533, 11733, 11935, 12139, 12339, 12545, 12752, 12956, 13159, 13421, 13710, 14039, 14241, 14475, 14678, 14884, 15084, 15292, 15492, 15693, 15893, 16093, 16293, 16516, 16743, 16943, 17242, 17443, 17659, 17861, 18061, 18268, 18471, 18671, 18888, 19096, 19296, 19496, 19696, 19923, 20123, 20329, 20529, 20736, 20955, 21159, 21359, 21561, 21798, 22005, 22208, 22408, 22608, 22825, 23046, 23403, 23607, 23807, 24033, 24233, 24433, 24633, 24848, 25048, 25252, 25454, 25679, 25880, 26096, 26307, 26507, 26707, 26998, 27199, 27399, 27599, 27861, 28067, 28269, 28549, 28765, 28965, 29165, 29414, 29693, 29907, 30107, 30352, 30566, 30777, 30998, 31198, 31467, 31700, 31927, 32178, 32445, 32726, 32926, 33177, 33377, 33594, 33813, 34074, 34274, 34508, 34757, 34968, 35168, 35368, 35636, 35836, 36036, 36236, 36436, 36680, 36887, 37116, 37316, 37522, 37722, 37923, 38123, 38398, 38603, 38812, 39048, 39248, 39449, 39649, 39852, 40052, 40253, 40461, 40662, 40869, 41069, 41269, 41469, 41669, 41869, 42145, 42347, 42578, 42778, 42978, 43213, 43413, 43630, 43917, 44123, 44325, 44529, 44752, 44970, 45170, 45371, 45582, 45789, 46012, 46240, 46445, 46661, 46865, 47070, 47270, 47471, 47687, 47930, 48168, 48368, 48569, 48783, 48983, 49234, 49434, 49638, 49880, 50080, 50287, 50487, 50698, 50898, 51099, 51309, 51542, 51745, 51965, 52165, 52368, 52568, 52782, 52989, 53197, 53420, 53626, 53865, 54065, 54265, 54474, 54675, 54906, 55106, 55315, 55560, 55760, 56014, 56231, 56487, 56749, 56962, 57169, 57390, 57597, 57798, 57998, 58198, 58408, 58701, 58901, 59101, 59318, 59519, 59722, 59927, 60127, 60327, 60527, 60727, 60954, 61213, 61413, 61616, 61817, 62025, 62231, 62433, 62674, 62900, 63139, 63355, 63561, 63774, 64007, 64222, 64423, 64669, 64900, 65100, 65309, 65509, 65764, 65966, 66175, 66384, 66600, 66800, 67005, 67218, 67418, 67622, 67843, 68053, 68262, 68506, 68706, 69008, 69210, 69410, 69645, 69892, 70092, 70292, 70492, 70730, 70930, 71132, 71333, 71533, 71776, 72015, 72223, 72424, 72658, 72870, 73097, 73333, 73568, 73775, 74049, 74249, 74470, 74678, 74885, 75085, 75297, 75540, 75755, 75955, 76156, 76384, 76586, 76786, 76986, 77194, 77414, 77626, 77826, 78064, 78264, 78467, 78678, 78915, 79116, 79316, 79620, 79820, 80020, 80244, 80446, 80691, 80900, 81109, 81313, 81524, 81779, 82028, 82235, 82435, 82668, 82872, 83073, 83277, 83491, 83701, 83958, 84182, 84383, 84615, 84817, 85017, 85344, 85544, 85754, 85954, 86158, 86367, 86567, 86767, 87034, 87279, 87488, 87702, 87904, 88155, 88362, 88564, 88775, 88993, 89209, 89428, 89631, 89835, 90035, 90235, 90482, 90752, 90983, 91219, 91437, 91637, 91837, 92065, 92265, 92517, 92742, 92958, 93163, 93364, 93564, 93815, 94021, 94225, 94425, 94678, 94878, 95078, 95284, 95498, 95717, 95917, 96120, 96347, 96556, 96761, 96970, 97174, 97388, 97606, 97806, 98031, 98233, 98433, 98633, 98833, 99033, 99250, 99451, 99651, 99880, 100080, 100287, 100674, 100874, 101084, 101285, 101492, 101778, 101986, 102186, 102387, 102587, 102787, 103002, 103215, 103427, 103736, 103936, 104143, 104344, 104544, 104754, 104997, 105275, 105475, 105676, 105876, 106101, 106301, 106513, 106713, 106913, 107113, 107367, 107614, 107814, 108014, 108214, 108414, 108620, 108820, 109020, 109236, 109436, 109645, 109847, 110047, 110249, 110482, 110694, 111001, 111201, 111404, 111666, 111875, 112104, 112322, 112527, 112736, 112942, 113154, 113414, 113710, 113941, 114170, 114370, 114576, 114776, 115003, 115229, 115437, 115637, 115875, 116075, 116328, 116580, 116780, 117009, 117216, 117437, 117637, 117837, 118067, 118269, 118469, 118677, 118881, 119119, 119352, 119552, 119762, 120008, 120208, 120430, 120656, 120873, 121085, 121397, 121597, 121888, 122089, 122295, 122510, 122712, 122912, 123112, 123312, 123567, 123767, 123967, 124167, 124381, 124583, 124784, 124986, 125186, 125392, 125648, 125848, 126106, 126321, 126526, 126726, 126926, 127126, 127334, 127534, 127746, 127946, 128147, 128358, 128579, 128792, 128995, 129198, 129405, 129606, 129808, 130008, 130209, 130410, 130610, 130848, 131048, 131254, 131492, 131693, 131914, 132114, 132337, 132537, 132766, 132985, 133221, 133421, 133636, 133848, 134068, 134274, 134487, 134724, 134945, 135145, 135348, 135552, 135766, 135975, 136175, 136375, 136658, 136859, 137068, 137272, 137472, 137673, 138008, 138232, 138442, 138642, 138878, 139081, 139282, 139482, 139685, 139887, 140087, 140287, 140500, 140702, 140903, 141139, 141356, 141647, 141878, 142100, 142338, 142553, 142753, 142957, 143161, 143388, 143650, 143870, 144072, 144277, 144477, 144698, 144898, 145098, 145298, 145498, 145718, 145966, 146209, 146418, 146635, 146841, 147069, 147269, 147479, 147702, 147919, 148125, 148325, 148527, 148727, 148927, 149176, 149376, 149622, 149822, 150022, 150277, 150482, 150684, 150884, 151097, 151300, 151500, 151719, 151919, 152132, 152349, 152553, 152802, 153027, 153227, 153453, 153653, 153853, 154053, 154253, 154454, 154672, 154878]"
1718282614,0.5,2,100,0.55,0.00042541832357452064,0.00044679233268701184,0.44646613242486416,0.4406591563108926,0.7553198353399662,0.7650303898416632,0.41682543806929706,0.4087358755888663,0.74742365048533,0.7569126585635546,2.366813563471661,222.23563218390805,93.89655172413794,0.0,"[202, 405, 610, 811, 1012, 1251, 1454, 1654, 1854, 2062, 2264, 2483, 2699, 2940, 3152, 3352, 3559, 3784, 3987, 4209, 4415, 4615, 4824, 5024, 5234, 5441, 5641, 5841, 6041, 6244, 6456, 6674, 6878, 7150, 7351, 7555, 7774, 7976, 8176, 8376, 8585, 8786, 9022, 9222, 9449, 9649, 9892, 10092, 10292, 10492, 10702, 10902, 11102, 11302, 11504, 11714, 11935, 12136, 12336, 12545, 12748, 12948, 13159, 13420, 13709, 13983, 14189, 14428, 14630, 14830, 15030, 15230, 15449, 15658, 15870, 16070, 16275, 16475, 16677, 16882, 17082, 17287, 17489, 17693, 17893, 18103, 18343, 18556, 18788, 19023, 19227, 19427, 19644, 19847, 20047, 20252, 20453, 20658, 20858, 21065, 21268, 21470, 21671, 21871, 22078, 22279, 22487, 22694, 22894, 23108, 23378, 23604, 23804, 24033, 24233, 24433, 24633, 24848, 25048, 25251, 25454, 25672, 25874, 26075, 26275, 26475, 26696, 26902, 27103, 27303, 27537, 27762, 27972, 28177, 28386, 28586, 28845, 29050, 29257, 29559, 29759, 29989, 30189, 30407, 30643, 30843, 31047, 31248, 31466, 31700, 31923, 32178, 32445, 32724, 32926, 33172, 33372, 33579, 33813, 34074, 34274, 34508, 34757, 34968, 35168, 35368, 35569, 35769, 36007, 36207, 36436, 36639, 36846, 37046, 37246, 37449, 37649, 37910, 38110, 38312, 38536, 38754, 38968, 39171, 39374, 39617, 39817, 40017, 40217, 40426, 40629, 40869, 41069, 41269, 41469, 41669, 41869, 42083, 42291, 42492, 42710, 42925, 43125, 43325, 43551, 43761, 43963, 44166, 44366, 44566, 44766, 44970, 45170, 45370, 45582, 45789, 46010, 46240, 46444, 46661, 46865, 47070, 47270, 47471, 47687, 47890, 48105, 48359, 48559, 48783, 48983, 49234, 49434, 49638, 49880, 50080, 50287, 50487, 50698, 50898, 51099, 51299, 51541, 51745, 51965, 52165, 52368, 52568, 52782, 52989, 53197, 53416, 53616, 53816, 54016, 54241, 54444, 54675, 54906, 55106, 55314, 55559, 55759, 56014, 56231, 56432, 56749, 56962, 57169, 57390, 57595, 57795, 57995, 58195, 58407, 58636, 58836, 59037, 59250, 59450, 59668, 59869, 60069, 60299, 60499, 60703, 60906, 61115, 61340, 61546, 61817, 62025, 62227, 62433, 62674, 62900, 63139, 63354, 63554, 63774, 64007, 64222, 64422, 64669, 64881, 65081, 65309, 65509, 65764, 65966, 66174, 66383, 66600, 66800, 67005, 67218, 67418, 67622, 67836, 68053, 68262, 68506, 68706, 69007, 69208, 69408, 69644, 69891, 70091, 70291, 70491, 70730, 70930, 71132, 71333, 71533, 71776, 72001, 72201, 72411, 72646, 72851, 73053, 73269, 73484, 73702, 73912, 74112, 74325, 74526, 74730, 74931, 75131, 75333, 75538, 75739, 75943, 76149, 76378, 76581, 76781, 76986, 77191, 77414, 77622, 77822, 78064, 78264, 78467, 78678, 78915, 79115, 79315, 79568, 79771, 79979, 80179, 80379, 80579, 80891, 81091, 81296, 81522, 81747, 81948, 82155, 82394, 82595, 82807, 83011, 83212, 83412, 83612, 83829, 84030, 84232, 84433, 84633, 84840, 85040, 85344, 85544, 85754, 85954, 86158, 86367, 86567, 86767, 87033, 87279, 87488, 87690, 87904, 88155, 88356, 88564, 88775, 88993, 89203, 89428, 89629, 89833, 90033, 90233, 90472, 90683, 90895, 91104, 91343, 91596, 91798, 91998, 92198, 92398, 92622, 92836, 93037, 93237, 93483, 93813, 94021, 94225, 94425, 94631, 94847, 95047, 95284, 95487, 95687, 95889, 96090, 96291, 96491, 96695, 96970, 97174, 97388, 97606, 97806, 98027, 98232, 98432, 98632, 98833, 99033, 99246, 99451, 99651, 99880, 100080, 100287, 100673, 100873, 101073, 101275, 101492, 101778, 101986, 102186, 102387, 102587, 102787, 102992, 103193, 103397, 103597, 103825, 104027, 104334, 104534, 104735, 104994, 105194, 105395, 105595, 105803, 106038, 106238, 106495, 106695, 106899, 107099, 107299, 107499, 107699, 107901, 108101, 108301, 108502, 108794, 108994, 109214, 109436, 109637, 109837, 110037, 110249, 110478, 110694, 111001, 111201, 111403, 111666, 111875, 112104, 112314, 112514, 112736, 112942, 113154, 113414, 113709, 113924, 114126, 114326, 114554, 114764, 115003, 115203, 115436, 115636, 115875, 116075, 116328, 116575, 116775, 117009, 117216, 117416, 117616, 117816, 118016, 118249, 118449, 118649, 118849, 119050, 119252, 119504, 119760, 119974, 120174, 120383, 120595, 120821, 121021, 121273, 121475, 121688, 121888, 122089, 122295, 122510, 122712, 122912, 123112, 123312, 123512, 123728, 123928, 124128, 124328, 124533, 124733, 124933, 125133, 125333, 125543, 125746, 125960, 126215, 126415, 126623, 126826, 127026, 127248, 127452, 127657, 127857, 128057, 128274, 128474, 128674, 128874, 129079, 129279, 129487, 129691, 129932, 130132, 130345, 130555, 130755, 130970, 131170, 131370, 131573, 131774, 131974, 132174, 132374, 132589, 132791, 132991, 133221, 133421, 133636, 133848, 134064, 134264, 134486, 134723, 134945, 135145, 135348, 135552, 135766, 135974, 136174, 136374, 136658, 136859, 137065, 137272, 137472, 137673, 137996, 138196, 138403, 138610, 138822, 139035, 139235, 139478, 139685, 139885, 140085, 140285, 140500, 140701, 140901, 141116, 141356, 141615, 141878, 142100, 142338, 142553, 142753, 142955, 143156, 143388, 143640, 143840, 144057, 144277, 144477, 144698, 144898, 145098, 145298, 145498, 145718, 145966, 146209, 146417, 146629, 146841, 147069, 147269, 147479, 147684, 147919, 148125, 148325, 148527, 148727, 148927, 149176, 149376, 149576, 149818, 150018, 150277, 150479, 150684, 150884, 151093, 151295, 151500, 151719, 151919, 152121, 152321, 152553, 152781, 152981, 153181, 153398, 153643, 153843, 154047, 154248, 154454, 154672, 154878]"
1718283486,0.5,2,250,0.45,0.0016236070589367017,0.001662351104779521,0.44646613242486416,0.4406591563108926,0.7858000077426348,0.7880905372098125,0.41682543806929706,0.4087358755888663,0.7752223574439568,0.777418864551214,4.687821606948284,860.2960893854748,183.51724137931035,0.0,"[632, 1558, 2490, 3120, 3862, 4416, 5023, 5582, 6100, 6619, 7476, 8122, 8878, 9391, 9905, 10405, 11096, 11860, 12366, 12892, 13627, 14237, 15014, 15555, 16166, 16752, 17413, 18127, 18821, 19335, 20012, 20695, 21338, 22899, 23624, 24128, 24846, 25346, 25848, 26371, 27240, 27746, 28309, 29178, 29859, 30359, 31164, 32295, 33077, 34253, 34877, 35377, 36273, 36801, 37316, 37921, 39859, 40359, 41146, 41695, 42529, 43202, 44049, 44577, 45077, 45599, 46163, 46819, 47386, 47886, 48389, 49291, 49857, 50357, 51814, 52436, 52944, 53563, 54528, 55028, 55724, 56455, 57762, 58493, 59724, 60224, 60989, 61989, 62548, 63228, 63766, 64288, 64872, 65372, 66184, 67468, 68044, 69628, 70128, 70695, 71241, 72295, 74114, 74653, 75153, 75745, 76262, 76827, 77331, 77902, 79423, 80013, 81450, 82630, 83204, 84174, 84833, 85333, 85870, 86931, 87882, 88414, 89289, 90000, 90727, 91251, 92157, 93274, 94491, 95011, 96006, 96506, 97190, 97739, 98283, 99002, 100016, 100698, 101219, 102063, 102705, 103205, 104368, 104958, 105458, 106391, 107274, 107946, 108503, 109225, 109936, 110436, 111347, 111850, 112532, 113107, 113610, 114437, 115015, 116349, 117026, 117755, 118659, 119342, 120014, 120575, 121089, 121643, 122657, 123354, 125020, 125554, 126931, 127569, 128070, 128895, 130018, 130590, 131207, 131841, 132510, 133528, 134059, 134832, 135332, 136015, 136536, 137711, 138340, 139417, 140013, 140633, 142431, 143158, 143797, 144909, 145409, 145940, 147034, 147810, 148453, 149557, 150057, 151211, 152112, 152975, 153477, 154098, 154625]"
1718287294,0.5,2,250,0.5,0.0015896937896980427,0.0016282555037986468,0.44646613242486416,0.4406591563108926,0.7850709096305473,0.7874775786200043,0.41682543806929706,0.4087358755888663,0.774507909259793,0.7768140296093119,4.620109951728005,841.4972677595629,182.13793103448276,0.0,"[631, 1555, 2490, 3120, 3861, 4415, 5022, 5582, 6100, 6619, 7475, 8122, 8878, 9391, 9905, 10405, 11095, 11845, 12366, 12891, 13627, 14237, 15014, 15555, 16164, 16685, 17412, 18092, 18821, 19335, 20012, 20695, 21338, 22655, 23624, 24128, 24846, 25346, 25848, 26371, 27113, 27666, 28185, 29178, 29859, 30359, 31164, 32295, 33077, 34253, 34877, 35377, 36272, 36787, 37315, 37920, 39828, 40328, 40828, 41328, 42527, 43191, 44049, 44577, 45077, 45594, 46163, 46819, 47386, 47886, 48389, 49286, 49854, 50354, 51814, 52436, 52944, 53562, 54528, 55028, 55724, 56453, 57761, 58493, 59723, 60223, 60989, 61989, 62548, 63228, 63764, 64288, 64872, 65372, 66184, 67468, 68044, 69628, 70128, 70695, 71241, 72035, 74114, 74653, 75153, 75745, 76261, 76800, 77312, 77902, 79423, 80013, 80710, 81450, 82629, 83203, 84174, 84833, 85333, 85870, 86733, 87235, 87881, 88409, 89289, 90000, 90723, 91251, 92131, 92806, 93312, 94491, 95011, 96006, 96506, 97162, 97739, 98283, 99000, 100016, 100694, 101218, 102063, 102661, 103161, 104367, 104958, 105458, 106391, 107274, 107946, 108503, 109224, 109935, 110435, 111347, 111848, 112499, 113104, 113604, 114437, 115015, 116165, 116700, 117755, 118262, 119342, 120013, 120574, 121089, 121643, 122538, 123038, 124219, 125020, 125552, 126854, 127568, 128070, 128895, 130018, 130589, 131207, 131841, 132510, 133528, 134059, 134832, 135332, 136010, 136536, 137711, 138340, 139417, 140013, 140633, 142431, 143154, 143797, 144907, 145407, 145907, 147034, 147809, 148451, 149551, 150051, 151210, 152112, 152975, 153477, 154098, 154625]"
1718290910,0.5,2,250,0.55,0.001562357364655637,0.0016023550036299576,0.44646613242486416,0.4406591563108926,0.7839353231904818,0.7867678370949635,0.41682543806929706,0.4087358755888663,0.7732362289844726,0.775980271111123,3.9890043535971214,827.9247311827957,207.55172413793105,0.0,"[631, 1555, 2490, 3120, 3861, 4414, 5012, 5582, 6100, 6618, 7475, 8122, 8878, 9391, 9905, 10405, 11091, 11845, 12366, 12891, 13627, 14237, 15014, 15554, 16160, 16685, 17412, 18092, 18820, 19334, 20012, 20671, 21326, 22655, 23623, 24123, 24846, 25346, 25848, 26363, 27051, 27666, 28185, 28895, 29442, 30017, 30525, 31164, 32294, 33076, 34253, 34875, 35375, 36272, 36787, 37315, 37920, 39827, 40327, 40827, 41328, 42527, 43159, 44043, 44576, 45076, 45593, 46162, 46818, 47379, 47884, 48388, 49286, 49854, 50354, 51814, 52435, 52943, 53562, 54528, 55028, 55724, 56452, 57761, 58493, 59720, 60220, 60989, 61989, 62536, 63207, 63710, 64224, 64737, 65237, 66184, 67468, 68044, 69217, 69738, 70238, 70925, 72035, 73239, 74094, 74609, 75109, 75745, 76247, 76751, 77293, 77875, 79223, 79855, 80355, 81127, 82629, 83203, 84174, 84833, 85333, 85870, 86733, 87233, 87881, 88409, 89289, 90000, 90723, 91245, 92131, 92734, 93254, 94491, 95011, 96006, 96506, 97152, 97739, 98282, 98999, 100015, 100694, 101218, 102045, 102661, 103161, 104363, 104958, 105458, 106391, 107274, 107861, 108420, 108921, 109934, 110434, 111347, 111847, 112497, 113104, 113604, 114437, 115014, 116165, 116700, 117755, 118262, 119342, 120011, 120571, 121089, 121643, 122537, 123037, 124219, 124977, 125477, 126853, 127568, 128070, 128895, 129902, 130402, 131207, 131841, 132508, 133528, 134058, 134830, 135330, 136010, 136534, 137709, 138340, 139342, 140013, 140633, 142228, 142728, 143231, 143796, 144896, 145396, 145905, 147034, 147807, 148440, 149551, 150051, 151114, 152105, 152975, 153477, 154097, 154625]"
1718294494,0.5,2,500,0.45,0.0052839512055183144,0.005384307664513618,0.44646613242486416,0.4406591563108926,0.7899229607835546,0.7906391545042778,0.41682543806929706,0.4087358755888663,0.777816670983093,0.7784821857077842,18.192515230635337,4324.8,237.72413793103448,0.0,"[2546, 4852, 5852, 6924, 8371, 10023, 12908, 15032, 17373, 19653, 20653, 21882, 23201, 24381, 25381, 26611, 28039, 30016, 32842, 35033, 39773, 40773, 45023, 49506, 50506, 54085, 55085, 59478, 60478, 63623, 65017, 66320, 70026, 72229, 74322, 75322, 76820, 78424, 79933, 80933, 85022, 90022, 94778, 95778, 97446, 98868, 100019, 105019, 108211, 110025, 115017, 120029, 123278, 125008, 126046, 128393, 130017, 135023, 139734, 140734, 142968, 145028, 150025, 151489, 153914]"
1718301528,0.5,2,500,0.5,0.005049602203159147,0.005143159040550911,0.44646613242486416,0.4406591563108926,0.7898390822396861,0.7903939710683545,0.41682543806929706,0.4087358755888663,0.7777706818298666,0.7783006492326319,15.85278036590034,3983.4210526315787,251.27586206896552,0.0,"[2544, 4852, 5852, 6924, 8359, 10023, 12908, 15031, 17373, 19633, 20633, 21837, 23201, 24380, 25380, 26611, 28038, 30016, 32842, 34476, 35476, 39772, 40772, 45023, 49505, 50505, 54084, 55084, 59478, 60478, 63623, 65017, 66316, 70026, 72229, 74322, 75322, 76820, 78424, 79932, 80932, 85022, 88069, 90022, 94772, 95772, 97399, 98865, 100017, 105018, 106060, 108202, 110024, 115016, 120029, 123278, 125008, 126042, 128393, 130016, 135022, 139724, 140724, 142967, 145027, 150025, 151489, 153914]"
1718308328,0.5,2,500,0.55,0.004686150176357069,0.004773387397429975,0.44646613242486416,0.4406591563108926,0.7885550952989302,0.7891164363232808,0.41682543806929706,0.4087358755888663,0.7767056139696716,0.7772316691327473,13.098119603033938,3520.232558139535,268.7586206896552,0.0,"[2543, 4852, 5852, 6923, 8353, 10022, 12907, 15031, 17369, 19633, 20633, 21836, 23200, 24373, 25373, 26611, 28038, 29531, 30531, 32842, 34476, 35476, 39772, 40772, 45023, 49505, 50505, 53603, 55026, 59478, 60478, 63623, 65016, 66316, 70026, 72229, 73269, 74322, 75322, 76820, 78424, 79932, 80932, 85021, 88069, 90022, 94772, 95772, 97252, 98862, 100013, 105018, 106060, 108202, 110024, 112281, 115016, 119093, 120093, 123276, 125008, 126041, 128392, 130016, 135022, 137569, 139724, 140724, 142966, 145027, 150022, 151489, 153913]"
1718314738,0.5,2,1000,0.45,0.011269488232652024,0.011468257486732414,0.44646613242486416,0.4406591563108926,0.7958202676370769,0.7961751383995974,0.41682543806929706,0.4087358755888663,0.7838769020583195,0.7842209208496335,1342.3579623680587,100862.0,75.13793103448276,0.0,"[5029, 10043, 15033, 20033, 25038, 30039, 35038, 40047, 45035, 49162, 51162, 55041, 60022, 65033, 70053, 75029, 80019, 85025, 90033, 95040, 100035, 105035, 110045, 115034, 120037, 125047, 130044, 135036, 140042, 145032, 150024]"
