seed,n_samples,outlier_detector_kwargs,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),drifts
1673366388,100,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.2,0.011423908608731128,0.004158934470459719,0.35808952238059516,0.3328332083020755,0.792198049512378,0.49087271817954486,0.3092275203010975,0.2535892231258899,0.7937249663863172,0.4619519328067262,"[222, 322, 422, 522, 622, 722, 822, 922, 1022, 1122, 1222, 1322, 1422, 1522, 1622, 1722, 1822, 1922, 2022, 2122, 2222, 2322, 2422, 2522, 2622, 2722, 2822, 2922, 3022, 3122, 3222, 3322, 3422, 3522, 3622, 3722, 3822, 3922]"
1673366404,100,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.3,0.011601584606677985,0.004237901580658322,0.35808952238059516,0.3328332083020755,0.7989497374343586,0.4938734683670918,0.3092275203010975,0.2535892231258899,0.7994578100070369,0.4659863446944814,"[232, 332, 432, 532, 632, 732, 832, 932, 1032, 1132, 1232, 1332, 1432, 1532, 1641, 1741, 1841, 1956, 2056, 2156, 2256, 2396, 2496, 2596, 2696, 2796, 2896, 2996, 3096, 3196, 3296, 3396, 3496, 3596, 3696, 3796, 3896, 3996]"
1673366420,100,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.4,0.013322296091264193,0.0047425649515827235,0.35808952238059516,0.3328332083020755,0.7444361090272568,0.4703675918979745,0.3092275203010975,0.2535892231258899,0.7461787294157504,0.44570096872321835,"[242, 342, 442, 542, 642, 742, 842, 942, 1042, 1142, 1242, 1342, 1442, 1542, 1642, 1742, 1842, 2119, 2219, 2319, 2419, 2519, 2619, 2719, 2819, 3163, 3786, 3886, 3986]"
1673366438,100,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.5,0.01558344131487417,0.005831003205346791,0.35808952238059516,0.3328332083020755,0.7009252313078269,0.46111527881970493,0.3092275203010975,0.2535892231258899,0.7003835734440704,0.4303322810001289,"[267, 367, 589, 795, 895, 995, 1299, 1399, 1499, 1783, 1883, 1983, 2083, 2183, 2759, 2859, 2959, 3107, 3207, 3786, 3886, 3986]"
1673366457,250,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.2,0.024523988139892115,0.007734076376236917,0.35808952238059516,0.3328332083020755,0.7014253563390848,0.44111027756939236,0.3092275203010975,0.2535892231258899,0.701807293360259,0.40247515651910987,"[499, 749, 999, 1287, 1537, 1787, 2037, 2287, 2570, 2820, 3070, 3320, 3616, 3866]"
1673366475,250,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.3,0.025987266047281046,0.0073095196876142125,0.35808952238059516,0.3328332083020755,0.6959239809952488,0.4278569642410603,0.3092275203010975,0.2535892231258899,0.6943334666644041,0.38585026653280174,"[499, 749, 999, 1286, 1536, 1786, 2036, 2286, 2592, 2842, 3092, 3342, 3778]"
1673366494,250,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.4,0.03311939095885083,0.006723903198021729,0.35808952238059516,0.3328332083020755,0.6561640410102526,0.3933483370842711,0.3092275203010975,0.2535892231258899,0.6506650321918258,0.355010396323156,"[499, 749, 1503, 1767, 2017, 2267, 2761, 3011, 3261]"
1673366516,250,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.5,0.1271567891972993,0.06201550387596899,0.35808952238059516,0.3328332083020755,0.6124031007751938,0.4568642160540135,0.3092275203010975,0.2535892231258899,0.591764420299677,0.38365919239316026,"[499, 749]"
1673366544,500,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.2,0.037938055942557065,0.010681241739006182,0.35808952238059516,0.3328332083020755,0.6236559139784946,0.4076019004751188,0.3092275203010975,0.2535892231258899,0.6156531611053251,0.36157745256955415,"[999, 1499, 1999, 2499, 2999, 3499, 3999]"
1673366567,500,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.3,0.06620405101275319,0.01831707926981746,0.35808952238059516,0.3328332083020755,0.6229057264316079,0.40610152538134536,0.3092275203010975,0.2535892231258899,0.6074042395689838,0.3482127674177902,"[999, 2937, 3437, 3937]"
1673366593,500,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.4,0.0866049845794782,0.023422522297240973,0.35808952238059516,0.3328332083020755,0.6179044761190298,0.40310077519379844,0.3092275203010975,0.2535892231258899,0.5984876255766673,0.3422810838577755,"[999, 2936, 3436]"
1673366619,500,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.5,0.0830207551887972,0.03192464782862383,0.35808952238059516,0.3328332083020755,0.6071517879469868,0.428607151787947,0.3092275203010975,0.2535892231258899,0.5868579267393763,0.3707902450038459,"[999, 3297, 3981]"
1673366646,1000,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.2,0.07618571309494039,0.03392514795365509,0.35808952238059516,0.3328332083020755,0.5866466616654163,0.4346086521630408,0.3092275203010975,0.2535892231258899,0.5658834689229033,0.373826512064703,"[1999, 2999, 3999]"
1673366673,1000,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.3,0.07618571309494039,0.03392514795365509,0.35808952238059516,0.3328332083020755,0.5866466616654163,0.4346086521630408,0.3092275203010975,0.2535892231258899,0.5658834689229033,0.373826512064703,"[1999, 2999, 3999]"
1673366700,1000,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.4,0.2050512628157039,0.12678169542385598,0.35808952238059516,0.3328332083020755,0.5631407851962991,0.4596149037259315,0.3092275203010975,0.2535892231258899,0.5275169029641337,0.39676757727761514,[3309]
1673366729,1000,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.5,0,0,0.35808952238059516,0.3328332083020755,0.5586396599149788,0.49987496874218557,0.3092275203010975,0.2535892231258899,0.5215622611803485,0.4329060673446733,[]
