seed,disjoint_training_windows,n_samples,n_windows,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),drifts
1670410713,True,50,25,0,0,0.5011119150988905,0.38204052098408103,0.671013024602026,0.5875180897250362,0.06696014649936634,0.08147816845807002,0.20496817376917537,0.1606595399978872,[]
1670411419,True,50,50,0,0,0.5011119150988905,0.38204052098408103,0.671013024602026,0.5875180897250362,0.06696014649936634,0.08147816845807002,0.20496817376917537,0.1606595399978872,[]
1670412134,True,50,100,0,0,0.5011119150988905,0.38204052098408103,0.671013024602026,0.5875180897250362,0.06696014649936634,0.08147816845807002,0.20496817376917537,0.1606595399978872,[]
1670412849,True,100,25,0,0,0.5011119150988905,0.38204052098408103,0.671013024602026,0.5875180897250362,0.06696014649936634,0.08147816845807002,0.20496817376917537,0.1606595399978872,[]
1670413594,True,100,50,0,0,0.5011119150988905,0.38204052098408103,0.671013024602026,0.5875180897250362,0.06696014649936634,0.08147816845807002,0.20496817376917537,0.1606595399978872,[]
1670414336,True,100,100,0,0,0.5011119150988905,0.38204052098408103,0.671013024602026,0.5875180897250362,0.06696014649936634,0.08147816845807002,0.20496817376917537,0.1606595399978872,[]
1670415080,True,250,25,0,0,0.5011119150988905,0.38204052098408103,0.671013024602026,0.5875180897250362,0.06696014649936634,0.08147816845807002,0.20496817376917537,0.1606595399978872,[]
1670415940,True,250,50,0,0,0.5011119150988905,0.38204052098408103,0.671013024602026,0.5875180897250362,0.06696014649936634,0.08147816845807002,0.20496817376917537,0.1606595399978872,[]
1670416801,True,250,100,0,0,0.5011119150988905,0.38204052098408103,0.671013024602026,0.5875180897250362,0.06696014649936634,0.08147816845807002,0.20496817376917537,0.1606595399978872,[]
1670417655,True,500,25,0,0,0.5011119150988905,0.38204052098408103,0.671013024602026,0.5875180897250362,0.06696014649936634,0.08147816845807002,0.20496817376917537,0.1606595399978872,[]
1670418688,True,500,50,0,0,0.5011119150988905,0.38204052098408103,0.671013024602026,0.5875180897250362,0.06696014649936634,0.08147816845807002,0.20496817376917537,0.1606595399978872,[]
1670419714,True,500,100,0,0,0.5011119150988905,0.38204052098408103,0.671013024602026,0.5875180897250362,0.06696014649936634,0.08147816845807002,0.20496817376917537,0.1606595399978872,[]
