seed,confidence,feature_proportion,n_clusters,n_samples,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),drifts
1669974507,0.05,0.1,2,100,-0.013927125506072873,0.007044534412955468,0.9752631578947368,0.5563157894736842,0.7942105263157895,0.6478947368421053,0.9752408746819505,0.43338256493707483,0.7925694113455513,0.6229173458910866,"[314, 414, 514, 778, 918, 1018, 1166, 1266, 1369, 1469, 1569, 1764, 1866]"
1669974511,0.05,0.1,2,250,-0.019298245614035075,0.029649122807017553,0.9752631578947368,0.5563157894736842,0.9173684210526316,0.6452631578947369,0.9752408746819505,0.43338256493707483,0.9172655415556907,0.6099080789176122,"[787, 1037, 1851]"
1669974516,0.05,0.1,2,500,-0.02052631578947367,0.04999999999999999,0.9752631578947368,0.5563157894736842,0.9342105263157895,0.6563157894736842,0.9752408746819505,0.43338256493707483,0.9341426439828977,0.6195010977640207,"[1028, 1639]"
1669974518,0.05,0.1,2,1000,0,0,0.9752631578947368,0.5563157894736842,0.9752631578947368,0.5563157894736842,0.9752408746819505,0.43338256493707483,0.9752408746819505,0.43338256493707483,[]
1669974520,0.05,0.1,3,100,-0.011798245614035086,0.010263157894736844,0.9752631578947368,0.5563157894736842,0.8336842105263158,0.6794736842105263,0.9752408746819505,0.43338256493707483,0.8333101973958188,0.6615707783872097,"[314, 414, 514, 852, 952, 1214, 1314, 1418, 1526, 1626, 1731, 1863]"
1669974524,0.05,0.1,3,250,-0.020842105263157884,0.019684210526315794,0.9752631578947368,0.5563157894736842,0.8710526315789474,0.6547368421052632,0.9752408746819505,0.43338256493707483,0.8704739263039769,0.6181672025723473,"[499, 955, 1205, 1545, 1795]"
1669974528,0.05,0.1,3,500,-0.02105263157894738,0.05473684210526314,0.9752631578947368,0.5563157894736842,0.9331578947368421,0.6657894736842105,0.9752408746819505,0.43338256493707483,0.9330976826512282,0.6331166293802879,"[1032, 1590]"
1669974530,0.05,0.1,3,1000,0,0,0.9752631578947368,0.5563157894736842,0.9752631578947368,0.5563157894736842,0.9752408746819505,0.43338256493707483,0.9752408746819505,0.43338256493707483,[]
1669974532,0.05,0.01,2,100,-0.020175438596491218,0.03666666666666666,0.9752631578947368,0.5563157894736842,0.9147368421052632,0.6663157894736842,0.9752408746819505,0.43338256493707483,0.9145535464442283,0.6312378237460066,"[407, 972, 1503]"
1669974536,0.05,0.01,2,250,0,0,0.9752631578947368,0.5563157894736842,0.9752631578947368,0.5563157894736842,0.9752408746819505,0.43338256493707483,0.9752408746819505,0.43338256493707483,[]
1669974540,0.05,0.01,2,500,0,0,0.9752631578947368,0.5563157894736842,0.9752631578947368,0.5563157894736842,0.9752408746819505,0.43338256493707483,0.9752408746819505,0.43338256493707483,[]
1669974543,0.05,0.01,2,1000,0,0,0.9752631578947368,0.5563157894736842,0.9752631578947368,0.5563157894736842,0.9752408746819505,0.43338256493707483,0.9752408746819505,0.43338256493707483,[]
1669974545,0.05,0.01,3,100,-0.0175,0.016052631578947374,0.9752631578947368,0.5563157894736842,0.8352631578947368,0.6847368421052632,0.9752408746819505,0.43338256493707483,0.8349170324150553,0.6669572487350315,"[220, 408, 955, 1184, 1320, 1460, 1601, 1859]"
1669974549,0.05,0.01,3,250,0,0,0.9752631578947368,0.5563157894736842,0.9752631578947368,0.5563157894736842,0.9752408746819505,0.43338256493707483,0.9752408746819505,0.43338256493707483,[]
