seed,n_clusters,n_samples,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),drifts
1669976328,2,100,0.05,-0.014473684210526305,0.05157894736842106,0.9752631578947368,0.5563157894736842,0.9463157894736842,0.6594736842105263,0.9752408746819505,0.43338256493707483,0.9462428226678872,0.6216140179801828,"[822, 922]"
1669976343,2,100,0.005,-0.014473684210526305,0.05157894736842106,0.9752631578947368,0.5563157894736842,0.9463157894736842,0.6594736842105263,0.9752408746819505,0.43338256493707483,0.9462428226678872,0.6216140179801828,"[822, 922]"
1669976357,2,250,0.05,-0.02157894736842103,0.04710526315789476,0.9752631578947368,0.5563157894736842,0.9321052631578948,0.6505263157894737,0.9752408746819505,0.43338256493707483,0.9320352085903503,0.6115280348910394,"[826, 1076]"
1669976367,2,250,0.005,-0.02210526315789474,0.10684210526315785,0.9752631578947368,0.5563157894736842,0.9531578947368421,0.6631578947368421,0.9752408746819505,0.43338256493707483,0.9531241207307537,0.6269407670294176,[829]
1669976380,2,500,0.05,-0.018421052631578894,0.08526315789473682,0.9752631578947368,0.5563157894736842,0.9568421052631579,0.641578947368421,0.9752408746819505,0.43338256493707483,0.9567899659533775,0.5901580927384908,[999]
1669976387,2,500,0.005,-0.018421052631578894,0.08526315789473682,0.9752631578947368,0.5563157894736842,0.9568421052631579,0.641578947368421,0.9752408746819505,0.43338256493707483,0.9567899659533775,0.5901580927384908,[999]
1669976394,2,1000,0.05,0,0,0.9752631578947368,0.5563157894736842,0.9752631578947368,0.5563157894736842,0.9752408746819505,0.43338256493707483,0.9752408746819505,0.43338256493707483,[]
1669976396,2,1000,0.005,0,0,0.9752631578947368,0.5563157894736842,0.9752631578947368,0.5563157894736842,0.9752408746819505,0.43338256493707483,0.9752408746819505,0.43338256493707483,[]
1669976397,3,100,0.05,-0.014473684210526305,0.05157894736842106,0.9752631578947368,0.5563157894736842,0.9463157894736842,0.6594736842105263,0.9752408746819505,0.43338256493707483,0.9462428226678872,0.6216140179801828,"[822, 922]"
1669976417,3,100,0.005,-0.014473684210526305,0.05157894736842106,0.9752631578947368,0.5563157894736842,0.9463157894736842,0.6594736842105263,0.9752408746819505,0.43338256493707483,0.9462428226678872,0.6216140179801828,"[822, 922]"
