seed,const,max_depth,n_samples,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),mtr,mtfa,mtd,mdr,drifts
1667265505,0.5,2,100,0.45,0.005109709147260057,0.005159867232714269,0.3324775353016688,0.3364114456085138,0.6952668847571328,0.7027620191312269,0.30254974063959206,0.3063176653290411,0.6943704066125039,0.7019418762587208,8.497826086956522,339.9130434782609,40.0,0.0,"[470, 1208, 1784, 2174, 2612, 2820, 3314, 3549, 3930, 4189, 4673, 5036, 5490, 5720, 5993, 6292, 6607, 6807, 7289, 7918, 8275, 8680, 9070, 9395, 9689, 9943, 10481, 11217, 11434, 11785, 12080, 12296, 12530, 12864, 13325, 13668, 13868, 14068, 14275, 14597, 14902, 15366, 15566, 15851, 16092, 16510, 16905, 17105, 17329, 17855, 18306, 18519, 18814, 19193, 19400, 19770, 20455, 20656, 21032, 21326, 21562, 21798, 22029, 22277, 22555, 22768, 23093, 23313, 23521, 23724, 23924]"
1667266563,0.5,2,100,0.5,0.004855411542230872,0.004910072190704928,0.3324775353016688,0.3364114456085138,0.6966334009689842,0.7046668599113834,0.30254974063959206,0.3063176653290411,0.6954884160788453,0.7036914339701602,1.5155724993538382,321.3013698630137,212.0,0.0,"[469, 1208, 1570, 1784, 2174, 2612, 2820, 3313, 3549, 3930, 4189, 4672, 4975, 5189, 5490, 5720, 5984, 6292, 6607, 6807, 7289, 7918, 8275, 8680, 9004, 9393, 9683, 9942, 10481, 11216, 11430, 11780, 12079, 12296, 12530, 12864, 13320, 13608, 13815, 14015, 14240, 14595, 14900, 15366, 15566, 15851, 16092, 16421, 16757, 17088, 17329, 17855, 18089, 18306, 18519, 18814, 19193, 19400, 19612, 19874, 20305, 20640, 21030, 21326, 21562, 21798, 22029, 22275, 22555, 22768, 23093, 23313, 23521, 23724, 23924]"
1667267548,0.5,2,100,0.55,0.004400525598696709,0.004472739870054711,0.3324775353016688,0.3364114456085138,0.693320634394799,0.7031761149530001,0.30254974063959206,0.3063176653290411,0.6921957439482763,0.7023968336144598,1.3961904761904762,293.2,210.0,0.0,"[466, 1208, 1449, 1747, 1953, 2174, 2609, 2820, 3311, 3549, 3930, 4189, 4672, 4975, 5189, 5490, 5720, 5968, 6242, 6442, 6661, 6879, 7287, 7917, 8273, 8475, 8680, 9004, 9209, 9499, 9768, 10132, 10481, 11201, 11429, 11780, 12079, 12296, 12524, 12863, 13320, 13608, 13813, 14013, 14238, 14595, 14887, 15362, 15562, 15851, 16092, 16415, 16617, 16905, 17105, 17326, 17570, 17855, 18089, 18306, 18519, 18813, 19193, 19400, 19612, 19826, 20227, 20451, 20655, 21026, 21326, 21562, 21798, 22029, 22273, 22555, 22768, 23092, 23313, 23520, 23720, 23922]"
1667268392,0.5,2,250,0.45,0.020653638075380055,0.02050505075109674,0.3324775353016688,0.3364114456085138,0.6835893825831297,0.6849973083771584,0.30254974063959206,0.3063176653290411,0.6822056478367954,0.6836637064322586,4.833226152197214,1503.1333333333334,311.0,0.0,"[1365, 3353, 3886, 6578, 9971, 10561, 11256, 11849, 13839, 14339, 15134, 15905, 18462, 19926, 22912, 23412, 23912]"
1667270152,0.5,2,250,0.5,0.01946710468802481,0.019331373279776937,0.3324775353016688,0.3364114456085138,0.6828854196861154,0.6843761646444987,0.30254974063959206,0.3063176653290411,0.6815836277276364,0.6830481931424887,4.531350482315113,1409.25,311.0,0.0,"[1364, 3353, 3886, 6575, 9970, 10560, 11256, 11840, 12459, 13839, 14339, 15134, 15905, 18454, 19925, 22912, 23412, 23912]"
1667271848,0.5,2,250,0.55,0.017512112302786865,0.017449997929520893,0.3324775353016688,0.3364114456085138,0.6827197813574061,0.6854114041989317,0.30254974063959206,0.3063176653290411,0.6810631654890611,0.683673194488262,4.027867095391211,1252.6666666666667,311.0,0.0,"[1364, 3344, 3886, 6571, 8711, 9970, 10516, 11256, 11840, 12455, 13839, 14339, 15134, 15904, 18454, 19925, 20514, 22912, 23412, 23912]"
1667273437,0.5,2,500,0.45,0.05656548925421343,0.05590293593937637,0.3324775353016688,0.3364114456085138,0.6718704708269494,0.671829061244772,0.30254974063959206,0.3063176653290411,0.6688053744971003,0.6687566732840552,0.5726120315801179,5149.5,8993.0,0.0,"[3423, 10618, 11819, 13919, 23021, 24021]"
1667275622,0.5,2,500,0.5,0.05656548925421343,0.05590293593937637,0.3324775353016688,0.3364114456085138,0.6718704708269494,0.671829061244772,0.30254974063959206,0.3063176653290411,0.6688053744971003,0.6687566732840552,0.5726120315801179,5149.5,8993.0,0.0,"[3423, 10618, 11817, 13919, 23021, 24021]"
1667277810,0.5,2,500,0.55,0.05656548925421343,0.05590983753640593,0.3324775353016688,0.3364114456085138,0.6718704708269494,0.6718704708269494,0.30254974063959206,0.3063176653290411,0.6688151706378553,0.6688097813738091,0.5726479092526691,5149.25,8992.0,0.0,"[3423, 10617, 11817, 13919, 23020, 24020]"
1667279991,0.5,2,1000,0.45,0.0658163899126258,0.06496335251977306,0.3324775353016688,0.3364114456085138,0.6615594848647978,0.6612282082073792,0.30254974063959206,0.3063176653290411,0.6582328604768801,0.6579857408130856,9.33098260460743,6615.666666666667,709.0,0.0,"[3451, 10737, 12737, 14737, 23298]"
