seed,n_reference_samples,recent_samples_proportion,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),mtr,mtfa,mtd,mdr,drifts
1663010187,50,0.1,0.6,0.0009797951809807181,0.0010709518451025943,0.3324775353016688,0.3364114456085138,0.6244564992339228,0.655555095449087,0.30254974063959206,0.3063176653290411,0.6252333895006387,0.6559731582255184,2.390401430842607,81.27364864864865,34.0,0.0,"[61, 118, 199, 256, 367, 430, 481, 562, 643, 694, 751, 826, 877, 946, 1033, 1108, 1183, 1234, 1339, 1414, 1507, 1558, 1669, 1720, 1819, 1918, 1987, 2068, 2131, 2206, 2323, 2386, 2449, 2530, 2593, 2650, 2755, 2812, 2887, 2956, 3019, 3112, 3181, 3268, 3325, 3376, 3445, 3496, 3619, 3676, 3787, 3850, 3901, 3958, 4153, 4210, 4273, 4348, 4423, 4540, 4591, 4642, 4741, 4792, 4843, 4900, 4981, 5038, 5101, 5200, 5251, 5302, 5389, 5446, 5509, 5560, 5617, 5746, 5797, 5854, 6013, 6064, 6163, 6232, 6331, 6454, 6571, 6634, 6685, 6748, 6847, 6904, 6973, 7054, 7159, 7264, 7321, 7402, 7459, 7522, 7603, 7654, 7753, 7810, 7927, 8002, 8083, 8140, 8227, 8284, 8359, 8422, 8479, 8548, 8605, 8662, 8839, 8932, 9007, 9064, 9133, 9226, 9283, 9388, 9481, 9538, 9667, 9742, 9853, 9934, 10063, 10180, 10267, 10390, 10441, 10606, 10687, 10768, 10879, 10948, 10999, 11080, 11161, 11260, 11317, 11386, 11467, 11548, 11599, 11728, 11779, 11926, 11977, 12034, 12091, 12148, 12217, 12280, 12331, 12382, 12481, 12616, 12667, 12724, 12793, 12904, 12961, 13012, 13087, 13162, 13303, 13408, 13465, 13534, 13597, 13684, 13741, 13810, 13897, 13954, 14005, 14062, 14113, 14188, 14299, 14392, 14443, 14494, 14557, 14662, 14725, 14818, 14887, 14980, 15031, 15202, 15301, 15370, 15463, 15514, 15643, 15694, 15763, 15928, 16009, 16060, 16111, 16162, 16261, 16354, 16513, 16570, 16651, 16732, 16801, 16900, 17023, 17080, 17149, 17242, 17323, 17404, 17581, 17662, 17737, 17830, 17887, 17956, 18055, 18154, 18205, 18304, 18385, 18508, 18595, 18646, 18697, 18772, 18835, 18922, 18973, 19054, 19147, 19198, 19309, 19390, 19471, 19594, 19675, 19774, 19939, 20206, 20269, 20326, 20443, 20578, 20653, 20704, 20773, 20872, 20953, 21016, 21073, 21166, 21271, 21358, 21409, 21496, 21547, 21652, 21799, 21874, 21931, 22066, 22117, 22246, 22303, 22366, 22453, 22510, 22645, 22702, 22765, 22870, 22957, 23038, 23089, 23206, 23377, 23428, 23497, 23578, 23641, 23722, 23797, 23908, 23971, 24118]"
1663010237,50,0.1,0.7,0.0024084160487324183,0.002489787325598332,0.3324775353016688,0.3364114456085138,0.6768810302704046,0.6924510331690753,0.30254974063959206,0.3063176653290411,0.6766261706501373,0.6923368210040856,3.226677577741408,167.7872340425532,52.0,0.0,"[61, 196, 367, 430, 541, 610, 709, 826, 949, 1012, 1099, 1234, 1357, 1414, 1525, 1666, 1729, 1846, 1933, 2014, 2113, 2212, 2323, 2416, 2467, 2530, 2755, 2836, 3043, 3328, 3475, 3586, 3979, 4276, 4675, 4726, 4891, 5038, 5101, 5212, 5287, 5566, 5635, 6064, 6307, 6568, 6649, 6706, 6889, 6994, 7051, 7156, 7651, 7720, 7981, 8176, 8239, 8680, 8953, 9064, 9133, 9232, 9511, 9592, 9667, 9742, 9949, 10198, 10255, 10312, 10387, 10828, 10879, 10996, 11089, 11386, 11545, 11620, 11779, 12310, 12511, 12724, 12793, 12904, 13015, 13162, 13405, 13786, 13861, 13960, 14023, 14080, 14533, 14662, 14863, 15202, 15601, 15868, 16111, 16252, 16339, 16660, 16759, 16822, 17047, 17176, 17437, 17746, 17833, 17890, 18133, 18328, 18835, 18964, 19147, 19318, 19417, 19510, 19591, 19774, 20299, 20482, 20677, 20872, 20953, 21082, 21433, 21586, 21697, 21880, 21931, 22246, 22375, 22510, 22651, 22750, 22819, 22954, 23119, 23428, 23539, 23614, 23719]"
1663010293,50,0.1,0.8,0.010654284756331327,0.010619554139021319,0.3324775353016688,0.3364114456085138,0.6627603627479399,0.6656176239181747,0.30254974063959206,0.3063176653290411,0.6611740556121728,0.6637375787574353,3.791814373187238,811.448275862069,214.0,0.0,"[85, 196, 565, 2014, 3121, 4678, 4981, 5050, 5635, 6982, 7183, 7282, 8371, 8950, 9175, 9700, 9787, 13786, 13957, 14242, 14863, 16252, 17173, 17242, 18835, 18970, 19201, 19774, 20953, 21082, 23617]"
1663010357,50,0.5,0.6,0.003012547103399727,0.0030946523094409566,0.3324775353016688,0.3364114456085138,0.6819329992960371,0.6953911135036648,0.30254974063959206,0.3063176653290411,0.6803295381987445,0.6938445771321843,5.619013750592698,207.90350877192984,37.0,0.0,"[413, 932, 983, 1138, 1371, 1526, 1603, 1836, 2225, 2718, 2769, 3184, 3261, 3338, 3675, 4272, 4479, 4608, 4659, 5230, 5359, 5800, 5903, 6084, 6187, 6628, 6809, 6860, 6963, 7326, 7403, 7506, 7583, 7634, 7737, 7918, 7969, 8020, 8149, 8200, 8355, 8640, 8717, 8924, 9027, 9182, 9493, 10090, 10167, 10504, 10633, 10788, 10865, 10942, 11201, 11538, 11797, 11848, 11977, 12028, 12105, 12494, 12753, 12830, 12907, 12958, 13061, 13112, 13371, 13422, 13707, 13810, 13861, 13912, 13963, 14014, 14065, 14220, 14349, 14452, 14503, 14970, 15827, 15982, 16033, 16760, 16837, 16992, 17043, 17250, 17353, 17664, 17793, 17870, 18519, 18986, 19037, 19218, 19269, 20230, 20307, 20462, 20721, 21578, 21733, 22226, 22277, 22588, 22639, 22846, 23105, 23286, 23571, 23856, 24063, 24114]"
1663010406,50,0.5,0.7,0.02358413736938728,0.02338537137493616,0.3324775353016688,0.3364114456085138,0.686239595842478,0.6871920162325562,0.30254974063959206,0.3063176653290411,0.681738061653194,0.6828022878335624,0.644179350061703,1806.923076923077,2805.0,0.0,"[75, 256, 2881, 8834, 9769, 10496, 11795, 13666, 13821, 13872, 13949, 14026, 16833, 23306, 23565]"
1663010458,50,0.5,0.8,0.10453158860960428,0.10322028517398928,0.3324775353016688,0.3364114456085138,0.6460723011304816,0.6460723011304816,0.30254974063959206,0.3063176653290411,0.6398994310535685,0.6399080677796415,0.008085687283419,77.0,9523.0,0.0,"[13907, 13984, 23551]"
1663010512,50,1.0,0.6,0.005765950369947865,0.005806692055638448,0.3324775353016688,0.3364114456085138,0.6899664582384364,0.6964263530580976,0.30254974063959206,0.3063176653290411,0.6886385888234737,0.695217575936233,0.2370679380214541,397.8,1678.0,0.0,"[100, 1018, 1069, 1273, 1375, 2497, 2701, 2905, 4129, 4639, 4945, 5353, 5455, 6781, 7240, 7342, 7699, 8719, 9127, 9790, 10147, 10198, 10504, 10759, 10810, 10861, 11830, 11932, 11983, 12034, 12085, 12136, 12187, 12493, 12952, 13156, 13717, 13819, 13870, 13921, 13972, 14023, 15706, 16369, 16879, 17083, 17236, 17287, 17491, 17746, 17848, 17950, 18409, 21673, 21877, 22081, 22744, 22795, 23203, 23713, 23866, 23968]"
1663010560,50,1.0,0.7,0.04138370118845501,0.04089196240009938,0.3324775353016688,0.3364114456085138,0.6635471448093089,0.6635471448093089,0.30254974063959206,0.3063176653290411,0.6567873431317628,0.6568255606499714,0.0751320469979519,697.0,9277.0,0.0,"[9790, 11830, 12493, 13819, 13870, 13921, 13972, 23305]"
1663010611,50,1.0,0.8,0.16329868731624497,0.1612075034162905,0.3324775353016688,0.3364114456085138,0.6590749099341587,0.6588264524410948,0.30254974063959206,0.3063176653290411,0.651972676873084,0.6517621920989208,,2091.0,,1.0,"[11830, 13921]"
1663010662,125,0.1,0.6,0.0026968397967604666,0.002781289259626016,0.3324775353016688,0.3364114456085138,0.6749761894902481,0.6896351815810179,0.30254974063959206,0.3063176653290411,0.6743296895891925,0.6888751781246948,2.357530864197531,190.96,81.0,0.0,"[249, 389, 515, 767, 1033, 1299, 1691, 1817, 2013, 2307, 2559, 2713, 3021, 3147, 3287, 3483, 3651, 3791, 3917, 4057, 4379, 4547, 4799, 5023, 5233, 5373, 5639, 5835, 5975, 6101, 6339, 6465, 6619, 6843, 6983, 7235, 7557, 7725, 7921, 8103, 8229, 8411, 8705, 8873, 9013, 9181, 9349, 9545, 9671, 9839, 10063, 10301, 10483, 10665, 10805, 10931, 11085, 11225, 11547, 11771, 11939, 12107, 12289, 12569, 12779, 12989, 13213, 13409, 13605, 13731, 13857, 13983, 14109, 14235, 14683, 14865, 15061, 15285, 15453, 15649, 15817, 15999, 16251, 16503, 16643, 16797, 16951, 17091, 17245, 17371, 17609, 17749, 18211, 18337, 18519, 18729, 18855, 19079, 19205, 19359, 19499, 19653, 19779, 19933, 20269, 20451, 20717, 20955, 21081, 21319, 21445, 21585, 21711, 21921, 22117, 22243, 22397, 22551, 22775, 22957, 23097, 23307, 23447, 23643, 23797, 23937, 24119]"
