seed,disjoint_training_windows,n_samples,n_windows,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),mtr,mtfa,mtd,mdr,drifts
1661461177,False,100,50,0.0017820078622372995,0.0018562194168135003,0.3324775353016688,0.3364114456085138,0.6496749347799081,0.6668185018013169,0.30254974063959206,0.3063176653290411,0.6496085450228238,0.66691991144283,9.034469696969698,135.51704545454547,15.0,0.0,"[246, 419, 524, 1154, 1393, 1634, 1735, 2526, 3169, 3370, 3599, 3918, 4029, 4241, 4442, 4552, 4653, 4756, 4961, 5062, 5172, 5273, 5375, 5851, 5952, 6053, 6154, 6264, 6495, 6788, 7123, 7224, 7369, 7503, 7689, 7790, 7904, 8566, 8798, 8962, 9081, 9182, 9283, 9465, 9738, 9839, 10117, 10305, 10408, 10525, 10635, 10861, 11008, 11155, 11265, 11366, 11684, 11785, 11886, 11987, 12088, 12189, 12290, 12391, 12492, 12593, 12694, 12795, 12896, 12997, 13098, 13199, 13300, 13401, 13502, 13603, 13704, 13805, 13942, 14043, 14144, 14245, 14346, 14447, 14548, 14649, 14750, 14851, 14952, 15053, 15154, 15255, 15356, 15457, 15558, 15659, 15760, 15861, 15962, 16063, 16164, 16265, 16366, 16467, 16568, 16669, 16770, 16871, 16972, 17073, 17174, 17275, 17376, 17477, 17578, 17679, 17780, 17881, 17982, 18083, 18184, 18285, 18386, 18552, 18653, 18754, 18855, 18956, 19057, 19158, 19259, 19360, 19461, 19562, 19663, 19764, 19865, 19966, 20067, 20168, 20269, 20382, 20483, 20584, 20685, 20786, 20887, 20988, 21089, 21190, 21291, 21392, 21493, 21594, 21695, 21796, 21897, 21998, 22099, 22200, 22301, 22402, 22503, 22604, 22705, 22806, 22907, 23087, 23188, 23289, 23390, 23491, 23592, 23693, 23794, 23895, 23996, 24097]"
1661461227,False,100,100,0.0024011036468799514,0.0024350138559070442,0.3324775353016688,0.3364114456085138,0.6374176984554226,0.6456582053087084,0.30254974063959206,0.3063176653290411,0.6390079684685346,0.6473961547864441,6.3656,190.968,30.0,0.0,"[278, 505, 4706, 5928, 6029, 7736, 11807, 11908, 12009, 12110, 12211, 12312, 12413, 12514, 12615, 12716, 12817, 12918, 13019, 13120, 13221, 13322, 13423, 13524, 13625, 13726, 13827, 13957, 14058, 14159, 14260, 14361, 14462, 14563, 14664, 14765, 14866, 14967, 15068, 15169, 15270, 15371, 15472, 15573, 15674, 15775, 15876, 15977, 16078, 16179, 16280, 16381, 16482, 16583, 16684, 16785, 16888, 16989, 17090, 17191, 17292, 17393, 17494, 17595, 17696, 17797, 17898, 18014, 18115, 18218, 18319, 18420, 18558, 18659, 18760, 18861, 18974, 19075, 19176, 19284, 19385, 19486, 19587, 19688, 19789, 19890, 19991, 20092, 20193, 20294, 20396, 20497, 20598, 20699, 20800, 20901, 21002, 21103, 21204, 21315, 21416, 21517, 21618, 21719, 21820, 21921, 22022, 22123, 22224, 22325, 22426, 22527, 22628, 22729, 22830, 22961, 23107, 23208, 23341, 23442, 23543, 23644, 23745, 23846, 23947, 24048, 24149]"
1661461281,False,100,250,0.028907652867237118,0.02852743761269994,0.3324775353016688,0.3364114456085138,0.6504617168412771,0.6502132593482132,0.30254974063959206,0.3063176653290411,0.6417377977409356,0.6415021153087563,,160.4,,1.0,"[11931, 12049, 12150, 12412, 12570, 12769, 12903, 13004, 13249, 13402, 13535]"
1661461339,False,250,50,0.0038765739622917974,0.003959848177000025,0.3324775353016688,0.3364114456085138,0.6852457658702223,0.6967576297155161,0.30254974063959206,0.3063176653290411,0.6845942673845219,0.6964756227312846,1.114295156264753,265.2022471910112,238.0,0.0,"[452, 774, 1595, 1846, 2130, 2528, 2785, 3036, 3422, 3673, 3924, 4175, 4426, 4677, 4928, 5179, 5430, 5681, 5932, 6234, 6485, 6736, 6987, 7238, 7489, 7740, 7991, 8242, 8493, 8744, 8995, 9246, 9497, 9748, 9999, 10250, 10501, 10752, 11003, 11254, 11505, 11756, 12007, 12258, 12509, 12760, 13011, 13262, 13513, 13764, 14015, 14266, 14517, 14768, 15019, 15270, 15521, 15772, 16023, 16274, 16525, 16776, 17027, 17278, 17529, 17780, 18031, 18282, 18533, 18784, 19035, 19286, 19537, 19788, 20039, 20290, 20541, 20792, 21043, 21294, 21545, 21796, 22047, 22298, 22549, 22800, 23051, 23302, 23553, 23804, 24055]"
1661461386,False,250,100,0.004283079993599408,0.004354652110942917,0.3324775353016688,0.3364114456085138,0.6794070147832209,0.6891382665948901,0.30254974063959206,0.3063176653290411,0.6774966229107727,0.6873052775793055,1.8178923662343716,296.3164556962025,163.0,0.0,"[571, 1617, 2567, 3512, 3780, 4031, 4320, 4571, 4822, 5086, 5337, 5878, 6262, 6513, 6764, 7077, 7328, 7750, 8298, 8589, 8882, 9133, 9384, 9635, 9886, 10161, 10412, 10663, 10914, 11165, 11416, 11681, 11932, 12183, 12434, 12685, 12936, 13187, 13438, 13689, 13940, 14191, 14442, 14693, 14944, 15195, 15446, 15697, 15948, 16199, 16450, 16701, 16952, 17203, 17454, 17705, 17956, 18207, 18458, 18709, 18960, 19211, 19462, 19713, 19964, 20215, 20466, 20717, 20968, 21219, 21470, 21721, 21972, 22223, 22474, 22725, 22976, 23227, 23478, 23729, 23980]"
1661461435,False,250,250,0.00618487268897419,0.00618331006323165,0.3324775353016688,0.3364114456085138,0.6602757878173009,0.6641268789597913,0.30254974063959206,0.3063176653290411,0.6601653131180706,0.6640760383883537,5.806938159879336,377.4509803921569,65.0,0.0,"[4661, 9263, 9888, 11366, 11834, 12085, 12336, 12587, 12838, 13089, 13340, 13591, 13842, 14093, 14344, 14595, 14846, 15097, 15348, 15599, 15850, 16101, 16352, 16603, 16854, 17105, 17356, 17607, 17858, 18109, 18360, 18611, 18862, 19113, 19364, 19615, 19866, 20117, 20368, 20619, 20870, 21121, 21372, 21623, 21874, 22125, 22376, 22627, 22878, 23158, 23409, 23660, 23911]"
1661461488,False,500,50,0.00763081683484537,0.007683680131241944,0.3324775353016688,0.3364114456085138,0.6911259265394012,0.6975444117768852,0.30254974063959206,0.3063176653290411,0.6891043362621866,0.6955841412829015,1.135550628233555,512.1333333333333,451.0,0.0,"[952, 1453, 1954, 2455, 2956, 3457, 3958, 4459, 4960, 5461, 5962, 6463, 6964, 7465, 7966, 8467, 8968, 9469, 9970, 10471, 10972, 11473, 11974, 12475, 12976, 13477, 13978, 14479, 14980, 15481, 15982, 16483, 16984, 17485, 17986, 18487, 18988, 19489, 19990, 20491, 20992, 21493, 21994, 22495, 22996, 23497, 23998]"
1661461537,False,500,100,0.0076131957360465125,0.007655486373163771,0.3324775353016688,0.3364114456085138,0.6902977348958549,0.6962193051472111,0.30254974063959206,0.3063176653290411,0.689286142996523,0.6951314952931648,5.592753623188406,514.5333333333333,92.0,0.0,"[986, 1595, 2096, 2597, 3098, 3599, 4100, 4601, 5102, 5603, 6104, 6605, 7106, 7607, 8108, 8609, 9110, 9611, 10112, 10613, 11114, 11615, 12116, 12617, 13118, 13619, 14120, 14621, 15122, 15623, 16124, 16625, 17126, 17627, 18128, 18629, 19130, 19631, 20132, 20633, 21134, 21635, 22136, 22637, 23138, 23639, 24140]"
1661461585,False,500,250,0.007949698651176973,0.00798075583780996,0.3324775353016688,0.3364114456085138,0.6822642759534556,0.6875647024721521,0.30254974063959206,0.3063176653290411,0.6801145958073372,0.6854602562539607,3.799171842650104,524.2857142857143,138.0,0.0,"[1665, 2567, 3099, 3607, 4108, 4609, 5110, 5611, 6145, 6646, 7147, 7653, 8154, 8655, 9156, 9657, 10158, 10659, 11160, 11661, 12162, 12663, 13164, 13665, 14166, 14667, 15168, 15669, 16170, 16671, 17172, 17673, 18174, 18675, 19176, 19677, 20178, 20679, 21180, 21681, 22182, 22683, 23184, 23685]"
1661461634,False,1000,50,0.015191915409225695,0.015083890412241391,0.3324775353016688,0.3364114456085138,0.6818915897138598,0.6833409250900658,0.30254974063959206,0.3063176653290411,0.6798874623546736,0.6814986216387339,7.599033816425122,1048.6666666666667,138.0,0.0,"[1153, 2154, 3155, 4156, 5157, 6158, 7159, 8160, 9161, 10162, 11163, 12164, 13165, 14166, 15167, 16168, 17169, 18170, 19171, 20172, 21173, 22174, 23175]"
1661461684,False,1000,100,0.01513610249411714,0.015091092078707014,0.3324775353016688,0.3364114456085138,0.680607892666363,0.6835065634187751,0.30254974063959206,0.3063176653290411,0.6776638577295552,0.680059813243401,1.9637952559300875,1048.6666666666667,534.0,0.0,"[1549, 2550, 3551, 4552, 5553, 6554, 7555, 8556, 9557, 10558, 11559, 12560, 13561, 14562, 15563, 16564, 17565, 18566, 19567, 20568, 21569, 22570, 23571]"
1661461734,False,1000,250,0.01536115457116777,0.015245927907717845,0.3324775353016688,0.3364114456085138,0.6857840904385275,0.6870677874860243,0.30254974063959206,0.3063176653290411,0.6843547874316597,0.6859002645557782,1.4687208216619982,1048.6666666666667,714.0,0.0,"[1729, 2730, 3731, 4732, 5733, 6734, 7735, 8736, 9737, 10738, 11739, 12740, 13741, 14742, 15743, 16744, 17745, 18746, 19747, 20748, 21749, 22750, 23751]"
1661461785,False,2000,50,0.029453506450483554,0.029201284449948985,0.3324775353016688,0.3364114456085138,0.6564661062569879,0.6576255745579527,0.30254974063959206,0.3063176653290411,0.6545217955218808,0.6556867226151587,11.579861111111112,2223.333333333333,192.0,0.0,"[2214, 4215, 6216, 8217, 10218, 12219, 14220, 16221, 18222, 20223, 22224]"
1661461838,False,2000,100,0.030364517258384495,0.030304285138853856,0.3324775353016688,0.3364114456085138,0.6664872251438982,0.6697585821359062,0.30254974063959206,0.3063176653290411,0.663802953389283,0.6667113293571666,5.170542635658915,2223.333333333333,430.0,0.0,"[2452, 4453, 6454, 8455, 10456, 12457, 14458, 16459, 18460, 20461, 22462]"
1661461892,False,2000,250,0.03071461645315635,0.03044357191526846,0.3324775353016688,0.3364114456085138,0.6703383162863886,0.6712907366764669,0.30254974063959206,0.3063176653290411,0.6673075903842548,0.6678813902232429,4.179197994987469,2223.333333333333,532.0,0.0,"[2554, 4555, 6556, 8557, 10558, 12559, 14560, 16561, 18562, 20563, 22564]"
