seed,disjoint_training_windows,n_samples,n_windows,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),mtr,mtfa,mtd,mdr,drifts
1661539533,True,50,25,0.0,0.0,0.2430205663561918,0.24570857035694194,0.5330499468650371,0.4873538788522848,0.21390692847409307,0.2146294933452455,0.5245938300379139,0.45284830965472506,,,,1.0,[]
1661539725,True,50,50,0.0,0.0,0.2430205663561918,0.24570857035694194,0.5330499468650371,0.4873538788522848,0.21390692847409307,0.2146294933452455,0.5245938300379139,0.45284830965472506,,,,1.0,[]
1661539922,True,50,100,0.0,0.0,0.2430205663561918,0.24570857035694194,0.5330499468650371,0.4873538788522848,0.21390692847409307,0.2146294933452455,0.5245938300379139,0.45284830965472506,,,,1.0,[]
1661540115,True,100,25,0.0,0.0,0.2430205663561918,0.24570857035694194,0.5330499468650371,0.4873538788522848,0.21390692847409307,0.2146294933452455,0.5245938300379139,0.45284830965472506,,,,1.0,[]
1661540313,True,100,50,0.0,0.0,0.2430205663561918,0.24570857035694194,0.5330499468650371,0.4873538788522848,0.21390692847409307,0.2146294933452455,0.5245938300379139,0.45284830965472506,,,,1.0,[]
1661540514,True,100,100,0.0,0.0,0.2430205663561918,0.24570857035694194,0.5330499468650371,0.4873538788522848,0.21390692847409307,0.2146294933452455,0.5245938300379139,0.45284830965472506,,,,1.0,[]
1661540711,True,250,25,0.0,0.0,0.2430205663561918,0.24570857035694194,0.5330499468650371,0.4873538788522848,0.21390692847409307,0.2146294933452455,0.5245938300379139,0.45284830965472506,,,,1.0,[]
1661540922,True,250,50,0.0,0.0,0.2430205663561918,0.24570857035694194,0.5330499468650371,0.4873538788522848,0.21390692847409307,0.2146294933452455,0.5245938300379139,0.45284830965472506,,,,1.0,[]
1661541128,True,250,100,0.0,0.0,0.2430205663561918,0.24570857035694194,0.5330499468650371,0.4873538788522848,0.21390692847409307,0.2146294933452455,0.5245938300379139,0.45284830965472506,,,,1.0,[]
1661541322,True,500,25,0.014652226459127752,0.013009210060219623,0.2430205663561918,0.24570857035694194,0.5946740013752578,0.5579296118022129,0.21390692847409307,0.2146294933452455,0.5844680190389226,0.5455844503894562,0.2014274502019127,2609.190476190476,12953.5,0.0,"[25009, 25514, 26037, 26538, 27039, 27540, 28041, 28542, 29043, 29544, 30045, 30546, 31047, 31548, 32052, 32553, 33054, 33555, 36062, 36766, 39160, 78800, 79301, 79802]"
1661541530,True,500,50,0.0,0.0,0.2430205663561918,0.24570857035694194,0.5330499468650371,0.4873538788522848,0.21390692847409307,0.2146294933452455,0.5245938300379139,0.45284830965472506,,,,1.0,[]
1661541744,True,500,100,0.0,0.0,0.2430205663561918,0.24570857035694194,0.5330499468650371,0.4873538788522848,0.21390692847409307,0.2146294933452455,0.5245938300379139,0.45284830965472506,,,,1.0,[]
