seed,disjoint_training_windows,n_samples,n_windows,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),mtr,mtfa,mtd,mdr,drifts
1718563538,True,500,50,0.0,0.0,0.3604390073942162,0.3604712683726272,0.539629385880015,0.4550152917037668,0.3558536212730926,0.3558927203261205,0.5357542963731899,0.4377244408531899,,,,1.0,[]
1718563698,True,500,100,0.0,0.0,0.3604390073942162,0.3604712683726272,0.539629385880015,0.4550152917037668,0.3558536212730926,0.3558927203261205,0.5357542963731899,0.4377244408531899,,,,1.0,[]
1718563845,False,100,50,0.0012774620442773,0.001303961484572,0.3604390073942162,0.3604712683726272,0.8139380331126682,0.8233775953957132,0.3558536212730926,0.3558927203261205,0.8134667415243001,0.8231580905383473,1.9141789728895746,460.7230769230769,240.68965517241378,0.0,"[1376, 2509, 4212, 5006, 5279, 5510, 5664, 5793, 6019, 6254, 6518, 6769, 6918, 7019, 7174, 7275, 7545, 7770, 8024, 8248, 8515, 8779, 9017, 9258, 9506, 9607, 9760, 9991, 10092, 11444, 12718, 14301, 17730, 18349, 19151, 20006, 20253, 20521, 20768, 21012, 21273, 21501, 21767, 22011, 22264, 22522, 22759, 22997, 23265, 23501, 23785, 24022, 24271, 24496, 24597, 24766, 25006, 26548, 26826, 27692, 27793, 28421, 28711, 30007, 30269, 30507, 30800, 31011, 31260, 31512, 31764, 32016, 32262, 32497, 32598, 32760, 32994, 33260, 33425, 33526, 33763, 34019, 34266, 34510, 34768, 34999, 37831, 38249, 38638, 38843, 38989, 39327, 40004, 40173, 40274, 40531, 40767, 41019, 41258, 41519, 41737, 41838, 42007, 42263, 42511, 42775, 43009, 43273, 43510, 44019, 44255, 44501, 44765, 45008, 45141, 46230, 49499, 50297, 50398, 50818, 51939, 53544, 54386, 55020, 55367, 55907, 56738, 57011, 58064, 60035, 61078, 61649, 63714, 64888, 65033, 66038, 68814, 69402, 69967, 70068, 70268, 70514, 70764, 71019, 71260, 71505, 71759, 72026, 72288, 72505, 72751, 73005, 73261, 73523, 73754, 73855, 74031, 74271, 74509, 74758, 75006, 75486, 76017, 76185, 76638, 77754, 77914, 78958, 79067, 79552, 79760, 80006, 80268, 80505, 80766, 81004, 81266, 81413, 81515, 81758, 82024, 82259, 82518, 82763, 83019, 83256, 83498, 83771, 84011, 84267, 84520, 84745, 84920, 85021, 86298, 86542, 87031, 87961, 88437, 89829, 90004, 90263, 90509, 90770, 91041, 91246, 91513, 91777, 91933, 92034, 92266, 92514, 92768, 93016, 93266, 93526, 93771, 93999, 94280, 94498, 94775, 95005, 96271, 97120, 98246, 99075, 100009, 100264, 100423, 100524, 100784, 101020, 101268, 101420, 101521, 101764, 102009, 102258, 102510, 102773, 103009, 103170, 103271, 103502, 103769, 104010, 104265, 104518, 104756, 105008, 106224, 106569, 107076, 107385, 108820, 109441, 110003, 110255, 110500, 110763, 110928, 111029, 111283, 111526, 111738, 111839, 112018, 112322, 112514, 112756, 112986, 113088, 113254, 113505, 113755, 114005, 114259, 114447, 114548, 114757, 115007, 115237, 118102, 118259, 118500, 118878, 120035, 120616, 122310, 123040, 124402, 125003, 125262, 125517, 125755, 126001, 126260, 126523, 126776, 127010, 127148, 127274, 127513, 127754, 127999, 128257, 128490, 128767, 128930, 129031, 129158, 129272, 129532, 129768, 130005, 130760, 131571, 131707, 132610, 134145, 135046, 135650, 136566, 137502, 138146, 138653, 139930, 140674, 141170, 142335, 145005, 145255, 145356, 145511, 145748, 145856, 146018, 146266, 146520, 146759, 147020, 147261, 147508, 147773, 148021, 148260, 148504, 148616, 148771, 149009, 149239, 149540, 149754, 150007, 151111]"
1718563947,False,100,100,0.0035243326637388,0.0031377130018297,0.3604390073942162,0.3604712683726272,0.8045049230253055,0.7558231066031771,0.3558536212730926,0.3558927203261205,0.8041547600873304,0.7555868793555337,136.26681141439207,1388.9326923076924,7.380952380952381,0.27586206896551724,"[5007, 5559, 6818, 7027, 7181, 7282, 7804, 8040, 9284, 9526, 9789, 10011, 20008, 20312, 20546, 21527, 21784, 22056, 24042, 24526, 25008, 30008, 30540, 31033, 31545, 32280, 32547, 33570, 33807, 34303, 35009, 40005, 41036, 41760, 42046, 42282, 42792, 43053, 43306, 43559, 44527, 44787, 45010, 70006, 70287, 71288, 71793, 72049, 72522, 72774, 73282, 73764, 74549, 74787, 75007, 80007, 80288, 80531, 80779, 81018, 81287, 82287, 82781, 83524, 84282, 84766, 85008, 90004, 90314, 91058, 92299, 92829, 93037, 93289, 93780, 94027, 94513, 95007, 100010, 100274, 100528, 101540, 102788, 103046, 103553, 104031, 104794, 105008, 110004, 110295, 110524, 110779, 111790, 112540, 112768, 113056, 113546, 113790, 114059, 114297, 114527, 115009, 125004, 125801, 126032, 126301, 127020, 127541, 127787, 128306, 128551, 128810, 129062, 130007, 145008, 145278, 145555, 146296, 146794, 147035, 147534, 147801, 148278, 149039, 149784, 150008]"
1718564055,False,100,250,0.0208235817194045,0.0178303494861119,0.3604390073942162,0.3604712683726272,0.8185578052211168,0.7527389570670899,0.3558536212730926,0.3558927203261205,0.8181803114801403,0.7526490569060558,,,10.238095238095237,0.27586206896551724,"[5009, 10014, 20012, 25012, 30011, 35013, 40007, 45014, 70008, 75009, 80010, 85010, 90006, 95010, 100013, 105012, 110005, 115013, 125006, 130011, 145010, 150011]"
1718564167,False,250,50,0.0011363247510142,0.0011677832175244,0.3604390073942162,0.3604712683726272,0.8172415573019498,0.8299201218174544,0.3558536212730926,0.3558927203261205,0.8169574605380561,0.8298164936508217,3.4691880891375013,411.15860215053766,118.51724137931035,0.0,"[510, 944, 1254, 1505, 2347, 2600, 3161, 3567, 4202, 4724, 5165, 5416, 5667, 5918, 6169, 6420, 6671, 6922, 7173, 7424, 7675, 7926, 8177, 8428, 8679, 8930, 9196, 9449, 9703, 9954, 10205, 12304, 12771, 13195, 15030, 15501, 15829, 18027, 18881, 19134, 19411, 20090, 20341, 20592, 20843, 21094, 21345, 21596, 21847, 22098, 22349, 22600, 22851, 23102, 23353, 23604, 23855, 24106, 24357, 24608, 24859, 25110, 25787, 26698, 27001, 27363, 27830, 28292, 28558, 28821, 29287, 30191, 30447, 30701, 30952, 31206, 31457, 31708, 31959, 32210, 32461, 32712, 32963, 33214, 33465, 33716, 33967, 34218, 34469, 34720, 34971, 35222, 35568, 36103, 37522, 37862, 38252, 38538, 38852, 39103, 39436, 40012, 40263, 40514, 40765, 41016, 41267, 41518, 41769, 42020, 42271, 42522, 42773, 43024, 43275, 43526, 43777, 44028, 44279, 44530, 44781, 45032, 45287, 45562, 45862, 46330, 46936, 47560, 48123, 48715, 49470, 49796, 50047, 50299, 51321, 51975, 52278, 52568, 53462, 53713, 54335, 54611, 54889, 55140, 55450, 55917, 56172, 56423, 56878, 57352, 57822, 58340, 58837, 60037, 61085, 61542, 62005, 62310, 63605, 64233, 64509, 64760, 65033, 65351, 65686, 66136, 66526, 66777, 67074, 67402, 67771, 68126, 68524, 68922, 69483, 69735, 69997, 70248, 70499, 70750, 71001, 71252, 71503, 71754, 72005, 72256, 72507, 72758, 73009, 73260, 73511, 73762, 74013, 74264, 74515, 74766, 75017, 75631, 76017, 76324, 77357, 77666, 78241, 78612, 78955, 79239, 79713, 80190, 80454, 80705, 80956, 81207, 81458, 81709, 81960, 82211, 82462, 82713, 82964, 83215, 83466, 83717, 83968, 84219, 84470, 84721, 84972, 85287, 85987, 86445, 86875, 87905, 88450, 88891, 89973, 90224, 90475, 90726, 90977, 91228, 91479, 91730, 91981, 92232, 92483, 92734, 92985, 93236, 93487, 93738, 93989, 94240, 94491, 94742, 94993, 95750, 96328, 97194, 97748, 98031, 98282, 99120, 99637, 100006, 100257, 100508, 100759, 101010, 101261, 101512, 101763, 102014, 102265, 102516, 102767, 103018, 103269, 103520, 103771, 104022, 104273, 104524, 104775, 105026, 105955, 106459, 106710, 106967, 107482, 107764, 108036, 108467, 108718, 109429, 109748, 110010, 110261, 110512, 110763, 111014, 111265, 111516, 111767, 112018, 112269, 112520, 112771, 113022, 113273, 113524, 113775, 114026, 114277, 114528, 114779, 115030, 115397, 115752, 116929, 117180, 117448, 117925, 118189, 118494, 119512, 120002, 120337, 120597, 122411, 122698, 124503, 125014, 125265, 125516, 125767, 126018, 126269, 126520, 126771, 127022, 127273, 127524, 127775, 128026, 128277, 128528, 128779, 129030, 129281, 129532, 129783, 130034, 130294, 130865, 131227, 131502, 131753, 132408, 133735, 134803, 135054, 136355, 136717, 136980, 137629, 138063, 138585, 139132, 139735, 140032, 140626, 141139, 141501, 141951, 143173, 143974, 144923, 145199, 145456, 145707, 145958, 146209, 146460, 146711, 146962, 147213, 147464, 147715, 147966, 148217, 148468, 148719, 148970, 149221, 149472, 149723, 149974, 151078, 152189, 152508, 153191, 153461]"
1718564265,False,250,100,0.0014512203113109,0.0014899544340913,0.3604390073942162,0.3604712683726272,0.8074148632779735,0.819377234072755,0.3558536212730926,0.3558927203261205,0.8068738435999819,0.8191784352691686,1.8730227281790564,547.6330935251799,292.37931034482756,0.0,"[1026, 1415, 3599, 4252, 4744, 5186, 5448, 5699, 5950, 6201, 6453, 6710, 6961, 7212, 7463, 7714, 7965, 8216, 8467, 8718, 8969, 9220, 9471, 9722, 9973, 12781, 15037, 18887, 19144, 20194, 20452, 20703, 20956, 21207, 21458, 21710, 21961, 22212, 22463, 22714, 22965, 23216, 23467, 23718, 23969, 24220, 24471, 24722, 24973, 25224, 27950, 28472, 28825, 29314, 30201, 30452, 30704, 30955, 31211, 31462, 31713, 31964, 32215, 32466, 32717, 32968, 33219, 33470, 33721, 33972, 34223, 34474, 34725, 34976, 35230, 37545, 37885, 38332, 38654, 38992, 39464, 40015, 40266, 40517, 40768, 41019, 41270, 41521, 41772, 42023, 42274, 42525, 42776, 43027, 43278, 43529, 43780, 44031, 44282, 44533, 44784, 45035, 45587, 46380, 47579, 49498, 49818, 50069, 50448, 52005, 52586, 53678, 54357, 54656, 54907, 55158, 56013, 60044, 61141, 61647, 64262, 64542, 65037, 65359, 66164, 66725, 69511, 70020, 70271, 70522, 70773, 71024, 71275, 71526, 71777, 72028, 72279, 72530, 72781, 73032, 73283, 73534, 73785, 74036, 74311, 74568, 74819, 75070, 76334, 78645, 79108, 79902, 80199, 80457, 80708, 80959, 81210, 81461, 81712, 81963, 82214, 82465, 82716, 82967, 83218, 83469, 83720, 83971, 84222, 84473, 84724, 84975, 86603, 87027, 87960, 89995, 90246, 90497, 90748, 90999, 91250, 91501, 91752, 92003, 92254, 92505, 92756, 93007, 93258, 93509, 93760, 94011, 94262, 94513, 94764, 95015, 97199, 98194, 99185, 99643, 100074, 100325, 100577, 100828, 101079, 101330, 101581, 101832, 102083, 102334, 102585, 102836, 103087, 103338, 103589, 103840, 104091, 104342, 104593, 104844, 106610, 106973, 107493, 108167, 108486, 108744, 109759, 110014, 110265, 110516, 110767, 111018, 111269, 111520, 111771, 112022, 112273, 112524, 112775, 113026, 113277, 113528, 113779, 114030, 114281, 114532, 114783, 115034, 115867, 118101, 118627, 120021, 122601, 125018, 125269, 125520, 125771, 126022, 126273, 126524, 126775, 127026, 127277, 127528, 127779, 128030, 128281, 128532, 128783, 129034, 129285, 129536, 129787, 130038, 130919, 131238, 131528, 131817, 134811, 135062, 138111, 140038, 141526, 141970, 143996, 145206, 145463, 145714, 145965, 146216, 146467, 146718, 146969, 147220, 147471, 147722, 147973, 148224, 148475, 148726, 148977, 149228, 149479, 149730, 149981, 151113, 152536, 153268]"
1718564372,False,250,250,0.0019920597944997,0.0019542087672434,0.3604390073942162,0.3604712683726272,0.8225968797181681,0.8138477023731175,0.3558536212730926,0.3558927203261205,0.8223167941838736,0.8134849367083646,5.547485620091823,694.9038461538462,99.34782608695652,0.2068965517241379,"[5205, 5456, 5709, 5960, 6211, 6462, 6718, 6969, 7220, 7476, 7727, 7978, 8229, 8480, 8731, 8982, 9233, 9484, 9735, 9986, 15058, 20214, 20465, 20716, 20967, 21218, 21469, 21722, 21973, 22224, 22475, 22727, 22978, 23229, 23480, 23731, 23982, 24233, 24484, 24735, 24986, 30216, 30467, 30718, 30969, 31220, 31471, 31722, 31973, 32224, 32475, 32726, 32977, 33228, 33479, 33730, 33981, 34232, 34483, 34734, 34985, 40023, 40274, 40525, 40776, 41027, 41278, 41529, 41780, 42031, 42330, 42581, 42832, 43083, 43334, 43585, 43836, 44096, 44347, 44598, 44849, 50053, 55064, 60064, 65057, 70027, 70278, 70529, 70780, 71031, 71329, 71584, 71835, 72086, 72337, 72588, 72839, 73090, 73341, 73592, 73843, 74094, 74345, 74596, 74847, 75098, 80218, 80473, 80724, 80975, 81226, 81477, 81728, 81979, 82230, 82481, 82732, 82983, 83234, 83485, 83736, 83987, 84238, 84489, 84740, 84991, 90031, 90282, 90533, 90784, 91035, 91286, 91537, 91828, 92081, 92332, 92583, 92835, 93086, 93337, 93588, 93839, 94090, 94341, 94592, 94843, 95094, 100213, 100464, 100715, 100966, 101217, 101468, 101719, 101970, 102221, 102472, 102723, 102974, 103225, 103476, 103727, 103978, 104229, 104480, 104731, 104982, 110023, 110274, 110525, 110776, 111027, 111278, 111529, 111821, 112085, 112336, 112587, 112838, 113089, 113340, 113591, 113842, 114093, 114344, 114595, 114846, 115097, 120047, 125031, 125282, 125533, 125829, 126081, 126332, 126583, 126834, 127085, 127336, 127587, 127838, 128089, 128340, 128591, 128842, 129093, 129344, 129595, 129846, 130097, 135067, 140061, 145227, 145478, 145729, 145980, 146231, 146482, 146733, 146984, 147235, 147486, 147737, 147988, 148239, 148490, 148741, 148992, 149243, 149494, 149745, 149996]"
1718564485,False,500,50,0.0018507572517171,0.0018760152372535,0.3604390073942162,0.3604712683726272,0.8157252913166351,0.8219710167369956,0.3558536212730926,0.3558927203261205,0.815540972045404,0.8218409994448591,5.1022831269619005,712.0324074074074,139.55172413793105,0.0,"[756, 1257, 1758, 2259, 3395, 3896, 4397, 4918, 5419, 6695, 7446, 7947, 8448, 8968, 9469, 9973, 10474, 10976, 11522, 12264, 12765, 13266, 13772, 14555, 15084, 15603, 16896, 18086, 19047, 19548, 20073, 21494, 21995, 22619, 23120, 23623, 24164, 24665, 25166, 25667, 26829, 27330, 28038, 28539, 29040, 29565, 30071, 30572, 31203, 31704, 32205, 32706, 33482, 33983, 34484, 35008, 35787, 36288, 37510, 38011, 38512, 39013, 39514, 40015, 40516, 41102, 41736, 42421, 42922, 43423, 44024, 44592, 45093, 45594, 46112, 46613, 47584, 48111, 48948, 49470, 49971, 50472, 51346, 51967, 52468, 53545, 54046, 54547, 55048, 55574, 56075, 56576, 57642, 58166, 59072, 59595, 60096, 61004, 61505, 62006, 62546, 63047, 63551, 64052, 64553, 65055, 65556, 66169, 66670, 67171, 68094, 69249, 69750, 70251, 70777, 71292, 72051, 72556, 73057, 73558, 74059, 74560, 75061, 75562, 76063, 76564, 77507, 78484, 78985, 79489, 79990, 80491, 81233, 82297, 82972, 83473, 83974, 85003, 85989, 86490, 86991, 88155, 88702, 89213, 90089, 91540, 92041, 92542, 93291, 93792, 94293, 94802, 95303, 95804, 96305, 97047, 97999, 98500, 99001, 99502, 100003, 100624, 101962, 102505, 103805, 104306, 105006, 106295, 106796, 107297, 107798, 108299, 108800, 109548, 110093, 110594, 111444, 112024, 112760, 113723, 114295, 115011, 115512, 116013, 116899, 117400, 117901, 118402, 118903, 119501, 120104, 120605, 121106, 121625, 122399, 122900, 123401, 123935, 124508, 125091, 125592, 126093, 126665, 127166, 127667, 128168, 128873, 129380, 130016, 130837, 131338, 131839, 132611, 133168, 133707, 134208, 134802, 135303, 136015, 136516, 137017, 137849, 138350, 139025, 140081, 140605, 141325, 141826, 142700, 143351, 143892, 144393, 145067, 145568, 146367, 146868, 147369, 147870, 148371, 148872, 150006, 150507, 151274, 152455, 153265, 154555]"
1718564585,False,500,100,0.0021579522082793,0.0021980787204742,0.3604390073942162,0.3604712683726272,0.8136089711328766,0.8220677996722284,0.3558536212730926,0.3558927203261205,0.8135011482017913,0.8220487105305482,6.612652014000118,854.1722222222222,129.17241379310346,0.0,"[876, 1377, 2231, 3425, 3934, 4438, 4967, 5468, 6698, 7650, 8151, 9039, 9540, 10041, 12280, 12781, 13353, 14787, 15288, 17161, 19068, 19588, 20089, 21547, 22048, 22719, 23305, 24187, 24688, 25189, 25690, 27098, 28065, 28566, 29107, 30074, 30575, 31258, 32185, 32686, 33951, 34452, 35015, 36571, 37520, 38021, 38522, 39023, 39524, 40025, 40526, 41480, 42435, 42936, 44064, 44991, 45500, 46001, 46528, 47596, 48156, 48964, 49477, 50050, 50551, 51982, 52483, 53581, 54086, 54587, 55088, 55596, 56097, 56598, 57791, 58380, 59089, 60091, 61013, 61536, 62237, 63553, 64080, 64581, 65082, 65583, 66178, 66679, 67180, 68119, 69545, 70076, 71334, 72349, 72942, 73630, 74131, 74701, 75202, 75703, 76208, 76709, 77515, 78488, 78989, 79511, 80068, 80569, 81251, 82323, 83017, 83518, 84019, 85006, 85999, 86606, 87115, 88502, 89236, 90096, 91612, 92113, 93324, 93825, 94326, 94849, 95350, 95878, 96379, 97449, 98033, 98547, 99054, 99636, 100137, 103862, 104363, 105010, 106310, 106811, 107389, 107890, 108391, 108934, 109568, 110096, 110597, 111808, 112309, 113742, 114331, 115013, 115514, 116020, 116936, 117437, 117938, 118439, 118946, 119504, 120107, 120608, 121112, 121881, 122414, 123301, 123845, 124513, 125097, 125975, 126678, 127179, 127680, 128181, 129406, 130019, 130842, 131343, 131844, 132653, 133241, 133878, 134810, 135311, 136225, 136726, 137227, 137862, 138363, 140089, 140624, 141333, 141834, 142791, 143358, 143927, 145069, 145570, 146499, 147011, 147538, 148039, 148540, 149041, 150009, 150510, 151280, 152504, 153386, 154627]"
1718564695,False,500,250,0.0057082814170551,0.0056052852563505,0.3604390073942162,0.3604712683726272,0.8228098021756803,0.8144993741370188,0.3558536212730926,0.3558927203261205,0.8225243996462921,0.8144672074251705,32.3133847993911,3014.0588235294117,93.27586206896552,0.0,"[1054, 1558, 2600, 5083, 8048, 9131, 10017, 12510, 13055, 14823, 15324, 20089, 25018, 30086, 32488, 34268, 35027, 37631, 38475, 38976, 40115, 45022, 45575, 49637, 50138, 52076, 53753, 54464, 55093, 55917, 56418, 60116, 61816, 64332, 64833, 65334, 66502, 69662, 70163, 73337, 73893, 75008, 76403, 78590, 79091, 80083, 83245, 85029, 86094, 90113, 91827, 93972, 95039, 96546, 98230, 100068, 105023, 106832, 108280, 110112, 115032, 117832, 118333, 120123, 125112, 127007, 127752, 130031, 131246, 131747, 135114, 136962, 140113, 144237, 145080, 145581, 146545, 147982, 148558, 150021, 154771]"
1718564844,False,1000,50,0.0031416201647706,0.0031952655631568,0.3604390073942162,0.3604712683726272,0.8002658304621063,0.8078084472145871,0.3558536212730926,0.3558927203261205,0.7997981185085735,0.8076198577407584,3.001083778436523,1393.2272727272727,464.2413793103448,0.0,"[1113, 2149, 3223, 4224, 5225, 6226, 7227, 8228, 9539, 10540, 11541, 12542, 13544, 14545, 15636, 16637, 17756, 18990, 20032, 21033, 22034, 23476, 24693, 25694, 26695, 27959, 29003, 30014, 31253, 32469, 33470, 34471, 35472, 36473, 37475, 38476, 39477, 40505, 42153, 43154, 44155, 45201, 46202, 47267, 48269, 49270, 50271, 51453, 52454, 53455, 54456, 55493, 56494, 57495, 59149, 60157, 61301, 62302, 63303, 64304, 65305, 66519, 67599, 68600, 69973, 70985, 72025, 73213, 74214, 75215, 76216, 77391, 78618, 79619, 80620, 81735, 82736, 83737, 84738, 85759, 86829, 87874, 89574, 90575, 92089, 93167, 94168, 95269, 96292, 97460, 98472, 99502, 100521, 101522, 102676, 103725, 105006, 106007, 107008, 108012, 110008, 111630, 112631, 113632, 114753, 115754, 116755, 117756, 118757, 119758, 120759, 121760, 123365, 124753, 125859, 126868, 127869, 128933, 130028, 131261, 132420, 133902, 134965, 135966, 136967, 138047, 139441, 140619, 141817, 142905, 143917, 144974, 145975, 147008, 148040, 149041, 150042, 151382, 152383, 154368]"
1718564938,False,1000,100,0.0036579110371259,0.0037327565070393,0.3604390073942162,0.3604712683726272,0.7993883318493283,0.8084020492173487,0.3558536212730926,0.3558927203261205,0.7988785328230836,0.8082022335605075,4.053967601724012,1700.9888888888888,419.58620689655174,0.0,"[1288, 3257, 4312, 5313, 6314, 7704, 9628, 10650, 11651, 12652, 14171, 15181, 16292, 17293, 18509, 20036, 21037, 25011, 26595, 28640, 30016, 33413, 34414, 35415, 36416, 37426, 38427, 39428, 40429, 42231, 43238, 44239, 45259, 46260, 47278, 48307, 49308, 50309, 51463, 52512, 53513, 54514, 55602, 56603, 57604, 59161, 60171, 61304, 62327, 63328, 64329, 65330, 66599, 68058, 69059, 70111, 71112, 73269, 74401, 75506, 77398, 78950, 80100, 81799, 83520, 84544, 85560, 86596, 87948, 89604, 90646, 92333, 93941, 94994, 96543, 97544, 99645, 100646, 101647, 102715, 103740, 105020, 106021, 107026, 108061, 110010, 111673, 112679, 113680, 114769, 115770, 116771, 117772, 118773, 119774, 120775, 121776, 124779, 125870, 127526, 128953, 130033, 131343, 132908, 134976, 135977, 136978, 138733, 139734, 140735, 142910, 144143, 145144, 146185, 147195, 148463, 149693, 150749, 151845, 154377]"
1718565055,False,1000,250,0.0055319709443465,0.0054729569594484,0.3604390073942162,0.3604712683726272,0.8140606248306299,0.8092537390473978,0.3558536212730926,0.3558927203261205,0.8138144946210676,0.8092058439425515,12.37696218088375,2938.4615384615386,237.41379310344828,0.0,"[1585, 3312, 5126, 6127, 10040, 11076, 12077, 14182, 15203, 16369, 17409, 18527, 20137, 21138, 25029, 26612, 30022, 33429, 35037, 36038, 37126, 38975, 40019, 43940, 45077, 47312, 49235, 50236, 51475, 53091, 55113, 56240, 57288, 59354, 60471, 62970, 64532, 65649, 68185, 69186, 70187, 71188, 75030, 79068, 80120, 82230, 84667, 85668, 87978, 89706, 91040, 94040, 95421, 97476, 100113, 101114, 102294, 103473, 105048, 106049, 110018, 112235, 113240, 115408, 116736, 118102, 119725, 120726, 121727, 125028, 126032, 130060, 131683, 135190, 139641, 140658, 142918, 145011, 149859, 150860, 151875, 154385]"
