seed,disjoint_training_windows,n_samples,n_windows,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),drifts
1669741135,False,100,250,0.0010245938764169489,0.0009183628765312499,0.6963430513561828,0.7032287965394717,0.8336386307960539,0.8262894219946592,0.6326115658062732,0.6675166905378538,0.8287350640762345,0.8208006458255571,"[350, 645, 981, 1317, 1653, 1988, 2324, 2660, 2996, 3332, 3668, 4004, 4341, 4677, 5013, 5349, 5684, 6021, 6357, 6693, 7029, 7365, 7701, 8037, 8373, 8709, 9045, 9381, 9717, 10053, 10389, 10725, 11061, 11397, 11733, 12069, 12405, 12741, 13077, 13413, 13749, 14085, 14421, 14757, 15093, 15429, 15765, 16101, 16437, 16773, 17109, 17444, 17780, 18116, 18452, 18788, 19124, 19460, 19796, 20132, 20468, 20804, 21140, 21476, 21812, 22148, 22484, 22820, 23156, 23492, 23828, 24164, 24500, 24836, 25172, 25508, 25844, 26180, 26516, 26852, 27188, 27524, 27860, 28196, 28532, 28869, 29204, 29540, 29876, 30212, 30548, 30884, 31220, 31556, 31892, 32228, 32564, 32900, 33236, 33572, 33909, 34244, 34580, 34916, 35252, 35588, 35924, 36260, 36596, 36932, 37268, 37604, 37940, 38276, 38612, 38948, 39284, 39620, 39956, 40292, 40628, 40964, 41300, 41636, 41972, 42308, 42644, 42980, 43316, 43652, 43988, 44324, 44660, 44996]"
1669741169,False,250,50,0.0010471576701911206,0.0009407619710807926,0.6963430513561828,0.7032287965394717,0.836662179161793,0.8292909006642979,0.6326115658062732,0.6675166905378538,0.8317135619445277,0.8238152317869154,"[300, 636, 972, 1308, 1644, 1980, 2316, 2652, 2988, 3324, 3660, 3996, 4332, 4668, 5004, 5340, 5676, 6012, 6348, 6684, 7020, 7356, 7692, 8028, 8364, 8700, 9036, 9372, 9708, 10044, 10380, 10716, 11052, 11389, 11725, 12061, 12396, 12732, 13068, 13404, 13740, 14076, 14412, 14748, 15084, 15420, 15756, 16092, 16428, 16764, 17100, 17436, 17772, 18108, 18444, 18780, 19116, 19451, 19787, 20123, 20459, 20795, 21131, 21467, 21803, 22139, 22475, 22812, 23148, 23484, 23820, 24155, 24492, 24828, 25164, 25500, 25835, 26172, 26507, 26844, 27180, 27513, 27851, 28187, 28524, 28860, 29195, 29531, 29867, 30203, 30540, 30875, 31211, 31548, 31882, 32219, 32554, 32892, 33228, 33563, 33899, 34236, 34572, 34907, 35243, 35579, 35915, 36251, 36587, 36923, 37259, 37594, 37931, 38267, 38603, 38939, 39275, 39612, 39947, 40284, 40620, 40956, 41292, 41627, 41964, 42300, 42635, 42972, 43308, 43644, 43980, 44315, 44652, 44988]"
1669741200,False,250,100,0.0009577259912175786,0.0008330486781734324,0.6963430513561828,0.7032287965394717,0.8246783341793383,0.8148573194147116,0.6326115658062732,0.6675166905378538,0.8194074100207849,0.8090377176129919,"[350, 662, 998, 1334, 1670, 2006, 2342, 2678, 3014, 3350, 3686, 4022, 4358, 4694, 5030, 5366, 5702, 6038, 6374, 6710, 7046, 7382, 7718, 8054, 8390, 8726, 9062, 9398, 9734, 10070, 10406, 10742, 11078, 11414, 11750, 12086, 12422, 12758, 13094, 13430, 13766, 14102, 14438, 14774, 15110, 15446, 15782, 16118, 16454, 16790, 17126, 17462, 17798, 18133, 18469, 18805, 19141, 19477, 19813, 20149, 20485, 20821, 21157, 21493, 21829, 22165, 22501, 22837, 23173, 23509, 23845, 24181, 24517, 24854, 25189, 25525, 25861, 26197, 26533, 26869, 27205, 27538, 27877, 28213, 28549, 28886, 29221, 29557, 29892, 30229, 30565, 30900, 31237, 31573, 31907, 32245, 32580, 32917, 33253, 33589, 33924, 34262, 34597, 34933, 35269, 35605, 35941, 36277, 36613, 36949, 37284, 37620, 37957, 38293, 38629, 38965, 39301, 39637, 39973, 40309, 40645, 40981, 41317, 41653, 41989, 42325, 42660, 42997, 43333, 43669, 44005, 44341, 44677, 45013]"
1669741231,False,250,250,0.0007409867427203371,0.0006639410371726367,0.6963430513561828,0.7032287965394717,0.8200878373904791,0.814106949747302,0.6326115658062732,0.6675166905378538,0.8141803955664961,0.8082454596165267,"[514, 765, 1053, 1304, 1555, 1858, 2109, 2397, 2648, 2899, 3202, 3453, 3741, 3992, 4243, 4546, 4797, 5084, 5335, 5586, 5890, 6141, 6429, 6680, 6931, 7234, 7485, 7773, 8024, 8275, 8578, 8829, 9117, 9368, 9619, 9922, 10173, 10461, 10712, 10963, 11266, 11517, 11805, 12056, 12307, 12610, 12861, 13149, 13400, 13651, 13954, 14205, 14493, 14744, 14995, 15298, 15549, 15837, 16088, 16339, 16642, 16893, 17181, 17432, 17683, 17987, 18238, 18523, 18774, 19025, 19331, 19582, 19866, 20117, 20368, 20675, 20926, 21211, 21462, 21713, 22019, 22270, 22555, 22806, 23057, 23363, 23614, 23898, 24149, 24400, 24707, 24958, 25243, 25494, 25745, 26051, 26302, 26587, 26838, 27089, 27398, 27649, 27931, 28182, 28433, 28739, 28990, 29275, 29526, 29777, 30083, 30334, 30619, 30870, 31121, 31427, 31678, 31959, 32210, 32461, 32771, 33022, 33307, 33558, 33809, 34114, 34365, 34651, 34902, 35153, 35459, 35710, 35994, 36245, 36496, 36804, 37055, 37337, 37588, 37839, 38147, 38398, 38682, 38933, 39184, 39491, 39742, 40026, 40277, 40528, 40835, 41086, 41371, 41622, 41873, 42179, 42430, 42714, 42965, 43216, 43523, 43774, 44060, 44311, 44562, 44867, 45118]"
1669741258,False,500,50,0.001406261197581063,0.0012024264762952866,0.6963430513561828,0.7032287965394717,0.8215002979408974,0.8102447529297522,0.6326115658062732,0.6675166905378538,0.8150324058357081,0.8037758881572303,"[571, 1072, 1579, 2080, 2586, 3087, 3593, 4094, 4602, 5103, 5610, 6111, 6620, 7121, 7628, 8129, 8637, 9138, 9644, 10145, 10652, 11153, 11654, 12155, 12666, 13167, 13675, 14176, 14683, 15184, 15691, 16192, 16700, 17201, 17703, 18204, 18706, 19207, 19708, 20209, 20719, 21220, 21726, 22227, 22737, 23238, 23746, 24247, 24757, 25258, 25764, 26265, 26770, 27271, 27772, 28273, 28784, 29285, 29786, 30287, 30797, 31298, 31799, 32300, 32812, 33313, 33820, 34321, 34833, 35334, 35837, 36338, 36846, 37347, 37848, 38349, 38863, 39364, 39873, 40374, 40883, 41384, 41890, 42391, 42896, 43397, 43905, 44406, 44915]"
1669741284,False,500,100,0.0014322984794971285,0.0012594605223971455,0.6963430513561828,0.7032287965394717,0.8238176160314272,0.8153207830328176,0.6326115658062732,0.6675166905378538,0.8180989930678165,0.8094138334400011,"[600, 1101, 1602, 2103, 2604, 3105, 3611, 4112, 4620, 5121, 5628, 6129, 6636, 7137, 7644, 8145, 8652, 9153, 9660, 10161, 10668, 11169, 11673, 12174, 12684, 13185, 13692, 14193, 14700, 15201, 15708, 16209, 16716, 17217, 17723, 18224, 18729, 19230, 19735, 20236, 20744, 21245, 21751, 22252, 22761, 23262, 23769, 24270, 24778, 25279, 25785, 26286, 26793, 27294, 27796, 28297, 28808, 29309, 29814, 30315, 30823, 31324, 31829, 32330, 32838, 33339, 33846, 34347, 34856, 35357, 35863, 36364, 36871, 37372, 37878, 38379, 38888, 39389, 39896, 40397, 40905, 41406, 41913, 42414, 42920, 43421, 43929, 44430, 44937]"
1669741310,False,500,250,0.0013836955532538055,0.0011823405731028918,0.6963430513561828,0.7032287965394717,0.8194919555957715,0.808457107545629,0.6326115658062732,0.6675166905378538,0.8137318566669008,0.8024582879901632,"[750, 1251, 1752, 2253, 2754, 3255, 3756, 4257, 4758, 5259, 5760, 6261, 6762, 7263, 7764, 8265, 8766, 9267, 9768, 10269, 10770, 11271, 11772, 12273, 12774, 13275, 13776, 14277, 14778, 15279, 15780, 16281, 16784, 17285, 17791, 18292, 18798, 19299, 19805, 20306, 20813, 21314, 21821, 22322, 22830, 23331, 23838, 24339, 24847, 25348, 25854, 26355, 26862, 27364, 27869, 28370, 28878, 29379, 29885, 30386, 30893, 31394, 31900, 32401, 32909, 33410, 33916, 34417, 34926, 35427, 35933, 36434, 36941, 37443, 37948, 38449, 38957, 39458, 39965, 40466, 40974, 41475, 41982, 42483, 42990, 43491, 43998, 44499, 45006]"
1669741336,False,1000,50,0.002712470744515945,0.002034615792864342,0.6963430513561828,0.7032287965394717,0.8102668226258525,0.788682659839774,0.6326115658062732,0.6675166905378538,0.8020789785874599,0.7797807169384683,"[1790, 2791, 3792, 5146, 6287, 7294, 8303, 9311, 10319, 11327, 12671, 14215, 15359, 16367, 17375, 18521, 19522, 20523, 21524, 22525, 23526, 24527, 25577, 26578, 27579, 28580, 29581, 30582, 31583, 32584, 33597, 34606, 35613, 36620, 37621, 38636, 39645, 40655, 41672, 42673, 43721, 44728]"
1669741365,False,1000,100,0.0025385166355350194,0.001986272649025622,0.6963430513561828,0.7032287965394717,0.8080377833197236,0.790624793096599,0.6326115658062732,0.6675166905378538,0.7992909655504399,0.7819212695887566,"[1246, 2255, 3263, 4271, 5279, 6286, 7293, 8301, 9309, 10318, 11326, 12382, 13383, 14384, 15385, 16386, 17387, 18536, 19537, 20538, 21544, 22545, 23564, 24573, 25583, 26589, 27590, 28601, 29602, 30603, 31625, 32626, 33641, 34652, 35657, 36664, 37665, 38680, 39690, 40701, 41710, 42712, 43727, 44735]"
1669741393,False,1000,250,0.0059992790565940556,0.003488238078072772,0.6963430513561828,0.7032287965394717,0.8043300743748758,0.7660170819447816,0.6326115658062732,0.6675166905378538,0.7962951348749877,0.7521354767427774,"[19582, 20583, 21593, 22594, 27334, 28335, 29336, 30337, 31338, 32339, 33340, 34341, 35392, 36393, 37394, 38395, 39404, 42453]"
