seed,n_consecutive_deviations,n_permutations,n_samples,update_interval,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),drifts
1673371794,4,10,100,100,0.0,0.0055270430319778905,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.9273588630082905,0.48369343660823483,0.5358090812894225,0.5391822440533042,0.6158097084561562,"[179, 199, 219, 335, 383, 403, 432, 543, 551, 573, 593, 711, 763, 845, 957, 1062, 1083, 1114, 1253, 1272, 1302, 1327, 1435, 1481, 1591, 1598, 1623, 1655, 1697, 1827, 1923, 2035, 2138, 2182, 2236, 2342, 2363, 2387, 2496, 2518]"
1673371798,4,10,100,250,4.644573976452041e-05,0.011123754673602564,0.9368337939202527,0.7062771417291749,0.9376233714962495,0.8953809711804185,0.48369343660823483,0.5358090812894225,0.5807170095964462,0.5986349000391651,"[111, 145, 177, 200, 228, 337, 427, 584, 815, 943, 1115, 1321, 1484, 2018, 2046, 2265, 2392]"
1673371803,4,10,250,50,-1.0254254233725286e-05,0.0027583943888720834,0.9368337939202527,0.7062771417291749,0.9360442163442558,0.9186735096723253,0.48369343660823483,0.5358090812894225,0.5658486110405769,0.6208039742337566,"[315, 329, 341, 355, 370, 414, 484, 494, 504, 527, 538, 552, 574, 683, 699, 715, 735, 759, 825, 835, 851, 876, 884, 912, 933, 1039, 1052, 1071, 1090, 1116, 1199, 1211, 1222, 1243, 1274, 1292, 1345, 1403, 1422, 1444, 1454, 1476, 1513, 1569, 1585, 1616, 1629, 1645, 1746, 1766, 1778, 1804, 1820, 1847, 1913, 1931, 1941, 1959, 1978, 1999, 2042, 2074, 2129, 2150, 2167, 2194, 2215, 2271, 2283, 2316, 2339, 2364, 2387, 2480, 2493, 2509, 2520]"
1673371807,4,10,250,100,-3.58898898180385e-05,0.004791300290708108,0.9368337939202527,0.7062771417291749,0.935254638768259,0.9170943545203316,0.48369343660823483,0.5358090812894225,0.5731483764899302,0.608324350115751,"[354, 380, 485, 496, 517, 535, 553, 594, 698, 715, 743, 844, 871, 885, 914, 961, 1062, 1079, 1111, 1212, 1222, 1243, 1275, 1343, 1450, 1476, 1579, 1599, 1626, 1677, 1778, 1805, 1836, 1889, 1997, 2055, 2157, 2180, 2208, 2317, 2340, 2366, 2415, 2519]"
1673371812,4,10,250,250,-0.00019739439399921177,0.022502960915910003,0.9368337939202527,0.7062771417291749,0.9360442163442558,0.7962889853928149,0.48369343660823483,0.5358090812894225,0.5013197806684944,0.5823017333946925,"[755, 1145, 1670, 2198]"
1673371816,4,10,500,50,-1.1611434941130103e-05,0.002647407166577646,0.9368337939202527,0.7062771417291749,0.9360442163442558,0.8863008290564548,0.48369343660823483,0.5358090812894225,0.5701022503457235,0.5759190791768398,"[567, 578, 591, 618, 662, 726, 737, 753, 769, 788, 803, 817, 867, 929, 949, 964, 993, 1068, 1083, 1098, 1126, 1138, 1161, 1182, 1231, 1293, 1304, 1319, 1352, 1383, 1451, 1461, 1472, 1483, 1515, 1534, 1579, 1636, 1643, 1656, 1672, 1699, 1722, 1783, 1795, 1812, 1838, 1866, 1876, 1895, 1987, 1995, 2007, 2024, 2055, 2072, 2122, 2183, 2209, 2235, 2259, 2292, 2356, 2366, 2387, 2416, 2457, 2478]"
1673371821,4,10,500,100,1.9257989658459684e-05,0.004169354761056493,0.9368337939202527,0.7062771417291749,0.9376233714962495,0.8772206869324911,0.48369343660823483,0.5358090812894225,0.5847816704431331,0.5918675346408209,"[607, 656, 762, 784, 808, 867, 975, 1084, 1098, 1127, 1150, 1182, 1286, 1303, 1320, 1362, 1463, 1472, 1494, 1533, 1642, 1654, 1683, 1711, 1814, 1834, 1865, 1895, 1996, 2013, 2043, 2073, 2174, 2193, 2212, 2239, 2271, 2372, 2397, 2418, 2477]"
1673371827,4,10,500,250,0.0,0.015594157125937619,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.7686537702329254,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.5702862099073372,"[1005, 1384, 1895, 2463]"
1673371832,4,10,1000,50,-1.2147347323028417e-05,0.0022168908864526717,0.9368337939202527,0.7062771417291749,0.9360442163442558,0.8503750493485985,0.48369343660823483,0.5358090812894225,0.5013197806684944,0.6165501347057544,"[1057, 1073, 1088, 1109, 1136, 1163, 1217, 1226, 1237, 1253, 1268, 1285, 1307, 1329, 1391, 1406, 1418, 1437, 1451, 1466, 1487, 1516, 1576, 1584, 1598, 1616, 1632, 1650, 1671, 1701, 1758, 1769, 1788, 1803, 1815, 1833, 1861, 1936, 1950, 1961, 1974, 1989, 2014, 2034, 2064, 2121, 2135, 2147, 2162, 2174, 2189, 2205, 2228, 2294, 2301, 2312, 2329, 2343, 2365, 2385, 2405, 2492, 2499, 2515, 2533]"
1673371837,4,10,1000,100,-3.588988981804019e-05,0.004354639964588641,0.9368337939202527,0.7062771417291749,0.9356494275562574,0.8499802605606,0.48369343660823483,0.5358090812894225,0.4833775239649194,0.6161447781907512,"[1108, 1148, 1252, 1269, 1290, 1319, 1420, 1442, 1454, 1482, 1585, 1598, 1616, 1638, 1668, 1777, 1793, 1807, 1823, 1860, 1961, 1974, 1992, 2024, 2086, 2193, 2227, 2329, 2347, 2375, 2405, 2506, 2523]"
1673371843,4,10,1000,250,-0.00019739439399923953,0.037110146071851535,0.9368337939202527,0.7062771417291749,0.9364390051322542,0.780497433872878,0.48369343660823483,0.5358090812894225,0.48358817533129456,0.5778414322986609,"[1501, 2048]"
