seed,disjoint_training_windows,n_samples,n_windows,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),drifts
1673374935,True,50,25,0,0,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.690485590209238,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.5257098093163667,[]
1673374939,True,50,50,0,0,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.690485590209238,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.5257098093163667,[]
1673374943,True,50,100,0,0,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.690485590209238,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.5257098093163667,[]
1673374947,True,100,25,0,0,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.690485590209238,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.5257098093163667,[]
1673374951,True,100,50,0,0,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.690485590209238,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.5257098093163667,[]
1673374954,True,100,100,0,0,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.690485590209238,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.5257098093163667,[]
1673374958,True,250,25,0,0,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.690485590209238,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.5257098093163667,[]
1673374962,True,250,50,0,0,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.690485590209238,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.5257098093163667,[]
1673374966,True,250,100,0,0,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.690485590209238,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.5257098093163667,[]
1673374969,True,500,25,0,0,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.690485590209238,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.5257098093163667,[]
1673374973,True,500,50,0,0,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.690485590209238,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.5257098093163667,[]
1673374977,True,500,100,0,0,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.690485590209238,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.5257098093163667,[]
1673374981,False,100,50,-6.579813133307367e-05,0.012194587007062337,0.9368337939202527,0.7062771417291749,0.9356494275562574,0.9257797078562969,0.48369343660823483,0.5358090812894225,0.617700735840828,0.6446450958151752,"[193, 294, 482, 583, 684, 786, 887, 988, 1130, 1246, 1347, 1553, 1654, 1755, 1967, 2068, 2318, 2419]"
1673374985,False,100,100,-5.639839828548908e-05,0.014494388359370598,0.9368337939202527,0.7062771417291749,0.9360442163442558,0.9091985787603633,0.48369343660823483,0.5358090812894225,0.557072233495963,0.6293221046416337,"[218, 319, 534, 635, 896, 997, 1270, 1371, 1616, 1717, 1991, 2092, 2370, 2471]"
1673374989,False,100,250,0,0,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.690485590209238,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.5257098093163667,[]
1673374993,False,250,50,-4.3865420888719894e-05,0.01877440014036935,0.9368337939202527,0.7062771417291749,0.9364390051322542,0.875246742992499,0.48369343660823483,0.5358090812894225,0.5015321469736583,0.6207336396166908,"[300, 551, 802, 1053, 1304, 1555, 1806, 2057, 2308]"
1673374997,False,250,100,-0.00011279679657097816,0.013422818791946305,0.9368337939202527,0.7062771417291749,0.9360442163442558,0.800236873272799,0.48369343660823483,0.5358090812894225,0.4895736931665522,0.5875240721288515,"[350, 633, 991, 1403, 1736, 2115, 2463]"
1673375001,False,250,250,0,0,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.690485590209238,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.5257098093163667,[]
1673375006,False,500,50,0.0,0.028720884326885104,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.8211606790367153,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.6049019131861196,"[550, 1051, 1574, 2075]"
1673375010,False,500,100,-0.000986971969996031,0.02210817212791155,0.9368337939202527,0.7062771417291749,0.9348598499802606,0.750493485984998,0.48369343660823483,0.5358090812894225,0.5222246228450124,0.549034322673698,"[600, 1661]"
1673375014,False,500,250,-0.00019739439399923953,0.00947493091196211,0.9368337939202527,0.7062771417291749,0.9364390051322542,0.7252270035530991,0.48369343660823483,0.5358090812894225,0.48358817533129456,0.5513117307516111,"[985, 2208]"
1673375019,False,1000,50,0.0,0.003947887879984235,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.7141729174891434,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.5420170417653111,"[1050, 2170]"
1673375023,False,1000,100,0.0,0.038689301223845285,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.7449664429530202,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.5557925769882291,[1882]
1673375028,False,1000,250,0.0,0.0398736675878405,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.7461508093170154,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.5566607226996481,[1883]
