seed,n_clusters,n_samples,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),drifts
1673372736,2,100,0.05,-9.869719699960589e-05,0.008915646795631005,0.9368337939202527,0.7062771417291749,0.9344650611922621,0.920252664824319,0.48369343660823483,0.5358090812894225,0.5913912664909703,0.6207319314974264,"[199, 299, 399, 499, 599, 699, 799, 899, 999, 1099, 1199, 1299, 1399, 1499, 1599, 1699, 1804, 1907, 2007, 2107, 2207, 2307, 2407, 2507]"
1673372740,2,100,0.005,-0.00010298837947784961,0.009286118882919376,0.9368337939202527,0.7062771417291749,0.9344650611922621,0.9198578760363205,0.48369343660823483,0.5358090812894225,0.5913912664909703,0.620121765173919,"[199, 299, 399, 499, 599, 699, 799, 899, 999, 1099, 1199, 1299, 1399, 1499, 1599, 1710, 1907, 2007, 2107, 2207, 2307, 2407, 2507]"
1673372745,2,250,0.05,-9.869719699961976e-05,0.0377023292538492,0.9368337939202527,0.7062771417291749,0.9364390051322542,0.8570864587445717,0.48369343660823483,0.5358090812894225,0.4897164500512395,0.6354763971974952,"[499, 1333, 1971, 2221]"
1673372769,2,250,0.005,0.0,0.030694828266877222,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.8290564547966838,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.6059326981772767,"[521, 1419, 1995, 2245]"
1673372792,2,500,0.05,0.0,0.011843663639952595,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.7181208053691275,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.5389670973741526,[2368]
1673372833,2,500,0.005,0,0,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.690485590209238,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.5257098093163667,[]
1673372878,2,1000,0.05,0,0,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.690485590209238,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.5257098093163667,[]
1673372902,2,1000,0.005,0,0,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.690485590209238,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.5257098093163667,[]
1673372926,3,100,0.05,-9.869719699960589e-05,0.008915646795631005,0.9368337939202527,0.7062771417291749,0.9344650611922621,0.920252664824319,0.48369343660823483,0.5358090812894225,0.5913912664909703,0.6207319314974264,"[199, 299, 399, 499, 599, 699, 799, 899, 999, 1099, 1199, 1299, 1399, 1499, 1599, 1699, 1805, 1907, 2007, 2107, 2207, 2307, 2407, 2507]"
1673372930,3,100,0.005,-0.00010298837947784961,0.009286118882919376,0.9368337939202527,0.7062771417291749,0.9344650611922621,0.9198578760363205,0.48369343660823483,0.5358090812894225,0.5913912664909703,0.620121765173919,"[199, 299, 399, 499, 599, 699, 799, 899, 999, 1099, 1199, 1299, 1399, 1499, 1599, 1710, 1908, 2008, 2108, 2208, 2308, 2408, 2508]"
1673372936,3,250,0.05,-9.869719699961976e-05,0.03750493485984999,0.9368337939202527,0.7062771417291749,0.9364390051322542,0.8562968811685748,0.48369343660823483,0.5358090812894225,0.4897164500512395,0.6334624546405753,"[499, 1333, 1972, 2222]"
1673372965,3,250,0.005,0.0,0.030694828266877222,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.8290564547966838,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.6059326981772767,"[521, 1419, 1995, 2245]"
1673372995,3,500,0.05,0.0,0.011843663639952595,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.7181208053691275,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.5389670973741526,[2368]
1673373049,3,500,0.005,0,0,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.690485590209238,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.5257098093163667,[]
1673373109,3,1000,0.05,0,0,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.690485590209238,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.5257098093163667,[]
1673373143,3,1000,0.005,0,0,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.690485590209238,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.5257098093163667,[]
1673373178,2,100,0.05,-9.869719699960589e-05,0.008915646795631005,0.9368337939202527,0.7062771417291749,0.9344650611922621,0.920252664824319,0.48369343660823483,0.5358090812894225,0.5913912664909703,0.6207319314974264,"[199, 299, 399, 499, 599, 699, 799, 899, 999, 1099, 1199, 1299, 1399, 1499, 1599, 1699, 1804, 1907, 2007, 2107, 2207, 2307, 2407, 2507]"
1673373182,2,100,0.005,-0.00010298837947784961,0.009286118882919376,0.9368337939202527,0.7062771417291749,0.9344650611922621,0.9198578760363205,0.48369343660823483,0.5358090812894225,0.5913912664909703,0.620121765173919,"[199, 299, 399, 499, 599, 699, 799, 899, 999, 1099, 1199, 1299, 1399, 1499, 1599, 1710, 1907, 2007, 2107, 2207, 2307, 2407, 2507]"
1673373187,2,250,0.05,-9.869719699961976e-05,0.0377023292538492,0.9368337939202527,0.7062771417291749,0.9364390051322542,0.8570864587445717,0.48369343660823483,0.5358090812894225,0.4897164500512395,0.6354763971974952,"[499, 1333, 1971, 2221]"
1673373210,2,250,0.005,0.0,0.030694828266877222,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.8290564547966838,0.48369343660823483,0.5358090812894225,0.48369343660823483,0.6059326981772767,"[521, 1419, 1995, 2245]"
