seed,n_reference_samples,recent_samples_proportion,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),drifts
1775587358,250,1.0,0.7,0.0158725528946203,0.015535041644245283,0.09996999899996667,0.09996999899996667,0.9888329610987033,0.9699323310777026,0.04544214800897024,0.04544214800897024,0.990471879479941,0.9762740603268272,"[500, 1002, 1253, 1504, 2006, 2257, 2508, 2759, 3010, 3261, 3763, 4014, 4265, 4767, 5018, 5269, 5520, 5771, 6022, 6273, 6524, 6775, 7026, 7277, 7528, 7779, 8030, 8281, 8532, 8783, 9034, 9285, 9536, 9787, 10540, 10791, 11293, 11544, 11795, 12297, 15811, 16313, 16564, 16815, 17066, 17317, 17568, 17819, 18070, 18321, 18572, 18823, 19074, 19325, 19576, 19827]"
1775587361,250,1.0,0.8,0.021746558218607288,0.021670722357411916,0.09996999899996667,0.09996999899996667,0.9698323277442581,0.9667988932964432,0.04544214800897024,0.04544214800897024,0.9758865489304241,0.9735786850658101,"[500, 1002, 1253, 2006, 2257, 3010, 3261, 3763, 4014, 4265, 4767, 5018, 5520, 5771, 6022, 6273, 6524, 6775, 7026, 7277, 7528, 7779, 8030, 8532, 8783, 9034, 9285, 9787, 16564, 16815, 17066, 17317, 17568, 17819, 18070, 18321, 18572, 18823, 19074, 19325]"
1775587365,500,1.0,0.7,0.019110566096884083,0.019109856853384472,0.09996999899996667,0.09996999899996667,0.9981666055535184,0.9981332711090369,0.04544214800897024,0.04544214800897024,0.9983509007137109,0.9983259005761802,"[1000, 1501, 2002, 2503, 3004, 3505, 4006, 4507, 5008, 5509, 6010, 6511, 7012, 7513, 8014, 8515, 9016, 9517, 10018, 10519, 11020, 11521, 12022, 12523, 13525, 14026, 14527, 15028, 16030, 16531, 17032, 17533, 18034, 18535, 19036, 19537, 20038, 21541, 22042, 22543, 23545, 24046, 24547, 26050, 26551, 28555, 29056]"
1775587368,500,1.0,0.8,0.029939886885118394,0.029938775736969007,0.09996999899996667,0.09996999899996667,0.9981666055535184,0.9981332711090369,0.04544214800897024,0.04544214800897024,0.9983509007137109,0.9983259005761802,"[1501, 2503, 3004, 3505, 4006, 4507, 5008, 5509, 6010, 6511, 7012, 7513, 8014, 8515, 9016, 9517, 10018, 11020, 11521, 12022, 16030, 16531, 17032, 17533, 18034, 18535, 19036, 19537, 20038, 26551]"
1775587371,250,1.0,0.7,0.01646042522405068,0.01611041355699511,0.09996999899996667,0.09996999899996667,0.9888329610987033,0.9699323310777026,0.04544214800897024,0.04544214800897024,0.990471879479941,0.9762740603268272,"[500, 1002, 1253, 1504, 2006, 2257, 2508, 2759, 3010, 3261, 3763, 4014, 4265, 4767, 5018, 5269, 5520, 5771, 6022, 6273, 6524, 6775, 7026, 7277, 7528, 7779, 8030, 8281, 8532, 8783, 9034, 9285, 9536, 9787, 10540, 10791, 11293, 11544, 12297, 16313, 16564, 16815, 17066, 17317, 17568, 17819, 18070, 18321, 18572, 18823, 19074, 19325, 19576, 19827]"
1775587374,250,1.0,0.8,0.021746558218607288,0.021670722357411916,0.09996999899996667,0.09996999899996667,0.9698323277442581,0.9667988932964432,0.04544214800897024,0.04544214800897024,0.9758865489304241,0.9735786850658101,"[500, 1002, 1253, 2006, 2257, 3010, 3261, 3763, 4014, 4265, 4767, 5018, 5520, 5771, 6022, 6273, 6524, 6775, 7026, 7277, 7528, 7779, 8030, 8532, 8783, 9034, 9285, 9787, 16564, 16815, 17066, 17317, 17568, 17819, 18070, 18321, 18572, 18823, 19074, 19325]"
1775587378,500,1.0,0.7,0.019110566096884083,0.019109856853384472,0.09996999899996667,0.09996999899996667,0.9981666055535184,0.9981332711090369,0.04544214800897024,0.04544214800897024,0.9983509007137109,0.9983259005761802,"[1000, 1501, 2002, 2503, 3004, 3505, 4006, 4507, 5008, 5509, 6010, 6511, 7012, 7513, 8014, 8515, 9016, 9517, 10018, 10519, 11020, 11521, 12022, 12523, 13525, 14026, 14527, 15028, 15529, 16030, 16531, 17032, 17533, 18034, 18535, 19036, 19537, 20038, 21541, 22042, 23545, 24046, 24547, 26050, 26551, 28555, 29056]"
1775587381,500,1.0,0.8,0.029939886885118394,0.029938775736969007,0.09996999899996667,0.09996999899996667,0.9981666055535184,0.9981332711090369,0.04544214800897024,0.04544214800897024,0.9983509007137109,0.9983259005761802,"[1501, 2503, 3004, 3505, 4006, 4507, 5008, 5509, 6010, 6511, 7012, 7513, 8014, 8515, 9016, 9517, 10018, 11020, 11521, 12022, 16030, 16531, 17032, 17533, 18034, 18535, 19036, 19537, 20038, 26551]"
1775587384,250,1.0,0.7,0.015594087054363803,0.015262497053995367,0.09996999899996667,0.09996999899996667,0.9888329610987033,0.9699323310777026,0.04544214800897024,0.04544214800897024,0.990471879479941,0.9762740603268272,"[500, 1002, 1253, 1504, 2006, 2257, 2508, 2759, 3010, 3261, 3763, 4014, 4265, 4767, 5018, 5269, 5520, 5771, 6022, 6273, 6524, 6775, 7026, 7277, 7528, 7779, 8030, 8281, 8532, 8783, 9034, 9285, 9536, 9787, 10540, 10791, 11293, 11544, 11795, 12297, 15560, 15811, 16313, 16564, 16815, 17066, 17317, 17568, 17819, 18070, 18321, 18572, 18823, 19074, 19325, 19576, 19827]"
1775587388,250,1.0,0.8,0.021746558218607288,0.021670722357411916,0.09996999899996667,0.09996999899996667,0.9698323277442581,0.9667988932964432,0.04544214800897024,0.04544214800897024,0.9758865489304241,0.9735786850658101,"[500, 1002, 1253, 2006, 2257, 3010, 3261, 3763, 4014, 4265, 4767, 5018, 5520, 5771, 6022, 6273, 6524, 6775, 7026, 7277, 7528, 7779, 8030, 8532, 8783, 9034, 9285, 9787, 16564, 16815, 17066, 17317, 17568, 17819, 18070, 18321, 18572, 18823, 19074, 19325]"
1775587392,500,1.0,0.7,0.019526013185946777,0.019525288524110222,0.09996999899996667,0.09996999899996667,0.9981666055535184,0.9981332711090369,0.04544214800897024,0.04544214800897024,0.9983509007137109,0.9983259005761802,"[1000, 1501, 2002, 2503, 3004, 3505, 4006, 4507, 5008, 5509, 6010, 6511, 7012, 7513, 8014, 8515, 9016, 9517, 10018, 10519, 11020, 11521, 12022, 12523, 13525, 14026, 14527, 15028, 16030, 16531, 17032, 17533, 18034, 18535, 19036, 19537, 20038, 21541, 22042, 23545, 24046, 24547, 26050, 26551, 28555, 29056]"
1775587395,500,1.0,0.8,0.029939886885118394,0.029938775736969007,0.09996999899996667,0.09996999899996667,0.9981666055535184,0.9981332711090369,0.04544214800897024,0.04544214800897024,0.9983509007137109,0.9983259005761802,"[1501, 2503, 3004, 3505, 4006, 4507, 5008, 5509, 6010, 6511, 7012, 7513, 8014, 8515, 9016, 9517, 10018, 11020, 11521, 12022, 16030, 16531, 17032, 17533, 18034, 18535, 19036, 19537, 20038, 26551]"
1775587398,250,1.0,0.7,0.0158725528946203,0.015535041644245283,0.09996999899996667,0.09996999899996667,0.9888329610987033,0.9699323310777026,0.04544214800897024,0.04544214800897024,0.990471879479941,0.9762740603268272,"[500, 1002, 1253, 1504, 2006, 2257, 2508, 2759, 3010, 3261, 3763, 4014, 4265, 4767, 5018, 5269, 5520, 5771, 6022, 6273, 6524, 6775, 7026, 7277, 7528, 7779, 8030, 8281, 8532, 8783, 9034, 9285, 9536, 9787, 10540, 10791, 11293, 11544, 11795, 12297, 15811, 16313, 16564, 16815, 17066, 17317, 17568, 17819, 18070, 18321, 18572, 18823, 19074, 19325, 19576, 19827]"
1775587402,250,1.0,0.8,0.021420226202662037,0.02114379422403511,0.09996999899996667,0.09996999899996667,0.9781992733091103,0.9668655621854062,0.04544214800897024,0.04544214800897024,0.9821741367383674,0.9736288825325955,"[500, 1002, 1253, 2006, 2257, 3010, 3261, 3763, 4014, 4265, 4767, 5018, 5520, 5771, 6022, 6273, 6524, 6775, 7026, 7277, 7528, 7779, 8030, 8532, 8783, 9034, 9285, 9787, 16564, 16815, 17066, 17317, 17568, 17819, 18070, 18321, 18572, 18823, 19074, 19325, 19576]"
1775587405,500,1.0,0.7,0.019110566096884083,0.019109856853384472,0.09996999899996667,0.09996999899996667,0.9981666055535184,0.9981332711090369,0.04544214800897024,0.04544214800897024,0.9983509007137109,0.9983259005761802,"[1000, 1501, 2002, 2503, 3004, 3505, 4006, 4507, 5008, 5509, 6010, 6511, 7012, 7513, 8014, 8515, 9016, 9517, 10018, 10519, 11020, 11521, 12022, 12523, 13525, 14026, 14527, 15028, 15529, 16030, 16531, 17032, 17533, 18034, 18535, 19036, 19537, 20038, 21541, 22042, 23545, 24046, 24547, 26050, 26551, 28555, 29056]"
