seed,n_reference_samples,recent_samples_proportion,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),drifts
1666969780,50,0.1,0.6,0.00036807804788273644,0.00039812946508036983,0.17466720451795079,0.1754915200729607,0.42385604293456336,0.44502516793237107,0.16374663491602023,0.16401815595537933,0.4264798064272246,0.446542127732165,"[97, 226, 337, 406, 475, 586, 685, 838, 895, 970, 1033, 1108, 1267, 1360, 1549, 1624, 1729, 1834, 1951, 2002, 2107, 2170, 2221, 2320, 2425, 2578, 2701, 2758, 2815, 2866, 2959, 3034, 3163, 3220, 3277, 3328, 3427, 3514, 3571, 3688, 3775, 3832, 3907, 3976, 4117, 4210, 4291, 4468, 4543, 4654, 4897, 4966, 5233, 5338, 5401, 5500, 5605, 5662, 5809, 5866, 5929, 6022, 6079, 6142, 6235, 6328, 6481, 6544, 6643, 6694, 6751, 6874, 6967, 7030, 7093, 7306, 7393, 7456, 7579, 7672, 7795, 7870, 7951, 8020, 8113, 8194, 8341, 8392, 8443, 8518, 8629, 8710, 8773, 8842, 8917, 9004, 9073, 9136, 9193, 9256, 9319, 9388, 9439, 9508, 9691, 9868, 9925, 9994, 10069, 10126, 10183, 10234, 10291, 10366, 10459, 10564, 10651, 10720, 10819, 10876, 10933, 10984, 11047, 11140, 11239, 11308, 11425, 11512, 11581, 11644, 11707, 11776, 11845, 11902, 11977, 12058, 12151, 12220, 12397, 12502, 12601, 12652, 12709, 12766, 12925, 13024, 13075, 13132, 13243, 13300, 13381, 13432, 13573, 13654, 13705, 13798, 13879, 13972, 14059, 14122, 14203, 14284, 14341, 14440, 14497, 14590, 14689, 14770, 14827, 14884, 14935, 14986, 15067, 15220, 15289, 15340, 15427, 15580, 15631, 15706, 15793, 15928, 16003, 16078, 16159, 16276, 16429, 16480, 16531, 16648, 16735, 16870, 16945, 17020, 17077, 17128, 17263, 17338, 17407, 17530, 17587, 17782, 17863, 17920, 17977, 18076, 18163, 18238, 18319, 18370, 18475, 18562, 18655, 18706, 18781, 18856, 18997, 19048, 19159, 19258, 19321, 19450, 19531, 19702, 19765, 19816, 19891, 19942, 20047, 20146, 20227, 20338, 20413, 20476, 20527, 20584, 20647, 20716, 20773, 20830, 20887, 20980, 21031, 21136, 21199, 21334, 21397, 21466, 21565, 21616, 21715, 21784, 21853, 21976, 22051, 22108, 22183, 22252, 22387, 22456, 22555, 22648, 22741, 22840, 22963, 23038, 23095, 23176, 23233, 23308, 23365, 23446, 23551, 23626, 23707, 23758, 23887, 23962, 24043, 24112, 24169, 24220, 24283, 24376, 24439, 24550, 24697, 24784, 24859, 24916, 24973, 25024, 25147, 25210, 25285, 25384, 25435, 25504, 25555, 25618, 25675, 25726, 25837, 25918, 26011, 26068, 26209, 26332, 26395, 26506, 26569, 26716, 26779, 26872, 26977, 27124, 27217, 27292, 27373, 27448, 27535, 27622, 27703, 27778, 27859, 27916, 28015, 28114, 28171, 28222, 28285, 28342, 28417, 28504, 28579, 28672, 28735, 28810, 28861, 28924, 29035, 29104, 29179, 29230, 29287, 29338, 29419, 29542, 29623, 29734, 29803, 29890, 29953, 30010, 30061, 30124, 30259, 30328, 30415, 30466, 30535, 30718, 30787, 30844, 30931, 31012, 31117, 31174, 31303, 31420, 31471, 31570, 31627, 31750, 31849, 31948, 32011, 32080, 32137, 32224, 32281, 32332, 32461, 32524, 32575, 32662, 32725, 32788, 32881, 32956, 33019, 33148, 33319, 33412, 33475, 33538, 33589, 33652, 33727, 33802, 33901, 33964, 34027, 34102, 34183, 34258, 34309, 34372, 34477, 34618, 34747, 34834, 34903, 34966, 35017, 35104, 35209, 35284, 35335, 35398, 35455, 35572, 35629, 35704, 35791, 35854, 35911, 35968, 36055, 36118, 36235, 36460, 36511, 36568, 36649, 36706, 36775, 36880, 36931, 37012, 37093, 37144, 37267, 37354, 37429, 37534, 37627, 37690, 37747, 37852, 37915, 38008, 38113, 38224, 38323, 38392, 38461, 38548, 38629, 38764, 38869, 38926, 38989, 39106, 39157, 39226, 39319, 39472, 39547, 39634, 39709, 39808, 39871, 39952, 40045, 40102, 40165, 40222, 40315, 40384, 40501, 40576, 40657, 40756, 40909, 40972, 41047, 41182, 41239, 41380, 41437, 41536, 41641, 41764, 41827, 41884, 41947, 42010, 42085, 42142, 42247, 42334, 42385, 42472, 42523, 42586, 42667, 42754, 42847, 42910, 42967, 43060, 43117, 43228, 43297, 43366, 43453, 43534, 43609, 43666, 43717, 43798, 43855, 43906, 44059, 44116, 44191, 44284, 44401, 44482, 44575, 44698, 44749, 44800, 44857, 44980, 45049, 45106, 45157, 45256, 45319, 45382, 45475, 45526, 45649, 45796, 45859, 45910, 46171, 46228, 46363, 46414, 46495, 46582, 46687, 46738, 46801, 46912, 46969, 47056, 47197, 47248, 47305, 47398, 47515, 47572, 47641, 47692, 47761, 47818, 47905, 47962, 48079, 48166, 48259, 48346, 48397, 48562, 48643, 48700, 48889, 49018, 49087, 49168, 49219, 49276, 49339, 49462, 49531, 49606, 49693, 49864, 49945, 50002, 50107, 50158, 50233, 50290, 50347, 50464, 50515, 50608, 50665, 50746, 50803, 50872, 50959, 51238, 51331, 51424, 51505, 51586, 51685, 51862, 51925, 51976, 52033, 52096, 52147, 52222, 52291, 52396, 52453, 52510, 52561, 52708, 52777, 52828, 53005, 53146, 53215, 53290, 53353, 53416, 53473, 53608, 53689, 53788, 53845, 53938, 54019, 54088, 54181, 54244, 54331, 54424, 54475, 54598, 54673, 54814, 54865, 54916, 54973, 55078, 55135, 55228, 55309, 55408, 55459, 55570, 55645, 55732, 55783, 55834, 55921, 56002, 56089, 56140, 56233, 56308, 56377, 56476, 56539, 56602, 56689, 56758, 56989]"
1666969941,50,0.1,0.7,0.0010999309872611878,0.0011222368272832321,0.17466720451795079,0.1754915200729607,0.5024466387217847,0.5099180946033639,0.16374663491602023,0.16401815595537933,0.5018704372736186,0.508589327477852,"[229, 340, 451, 604, 1243, 1426, 1657, 1768, 2221, 2854, 3211, 4018, 4315, 4468, 4543, 4654, 5077, 5434, 5605, 5692, 6031, 6400, 6673, 7378, 7621, 7828, 7885, 7984, 8527, 8656, 8773, 8842, 9025, 9178, 9343, 9484, 9739, 9928, 9997, 10204, 10273, 10462, 10525, 10600, 10651, 10708, 11179, 11314, 11431, 11680, 11977, 12100, 12205, 12286, 12397, 12544, 12601, 13462, 13573, 13660, 13795, 13870, 14323, 14380, 14437, 14884, 15067, 15304, 15511, 15598, 15733, 15820, 16003, 16174, 16273, 16366, 16429, 16480, 16549, 16870, 16945, 17140, 17263, 17338, 17449, 17866, 18019, 18322, 18577, 18646, 18781, 19012, 19129, 19264, 19339, 19702, 20167, 20230, 20287, 20566, 20677, 20896, 20983, 21148, 21199, 22006, 22147, 22264, 22399, 22552, 22609, 22738, 23053, 23128, 23425, 23692, 23761, 23824, 23911, 24238, 24331, 24388, 24475, 24616, 24793, 24886, 25225, 25552, 25825, 26020, 26083, 26218, 26569, 26734, 26881, 27124, 27391, 27700, 27823, 28060, 28417, 28504, 28813, 28888, 29041, 29116, 29269, 29338, 29431, 29530, 29773, 29836, 29953, 30142, 30307, 30466, 30751, 30934, 31309, 31510, 31759, 31930, 32059, 32308, 32395, 32536, 32659, 32740, 32809, 32866, 33169, 33742, 34075, 34180, 34303, 34618, 34939, 35026, 35209, 35422, 35551, 35788, 35995, 36118, 36457, 36526, 36691, 36844, 37009, 37108, 37441, 37648, 38011, 38068, 38179, 38608, 38893, 39328, 39931, 40222, 40405, 40456, 40657, 40756, 41011, 41560, 41647, 41734, 41827, 41896, 42085, 42250, 42367, 42484, 42559, 43126, 43363, 43582, 43645, 43696, 44185, 44284, 44401, 44698, 44749, 44812, 45127, 45256, 45319, 45514, 45859, 46180, 46261, 46450, 46711, 46834, 47047, 47236, 47317, 47398, 47575, 47824, 47905, 48292, 48541, 49030, 49219, 49372, 49471, 49534, 49633, 49708, 49795, 49864, 50107, 50464, 50617, 50764, 50827, 50926, 51205, 51334, 51511, 51688, 51955, 52150, 52399, 52468, 52561, 52774, 53059, 53164, 53287, 53722, 53803, 53938, 54199, 54358, 54427, 54598, 54721, 54814, 54973, 55078, 55231, 55318, 55513, 55570, 55795, 56002, 56125, 56176, 56233, 56452, 56563, 56698, 56755, 56914]"
1666970120,50,0.1,0.8,0.007591069330199765,0.007591420102776364,0.17466720451795079,0.1754915200729607,0.554220671027939,0.5550625252117789,0.16374663491602023,0.16401815595537933,0.5477214255129571,0.5484795625548178,"[4543, 8740, 9415, 10462, 12925, 13654, 14569, 17140, 17749, 18652, 18787, 19162, 19723, 20230, 20563, 20980, 21337, 22552, 24547, 24886, 25321, 26020, 27535, 27700, 28543, 29032, 29269, 29578, 33655, 34516, 35323, 37894, 39331, 39868, 41671, 42250, 42559, 43366, 43519, 44116, 44317, 44812, 45301, 46180, 47197, 49174, 49795, 51334, 54355, 55414]"
1666970327,50,0.5,0.6,0.001328516609012452,0.0013581389388080001,0.17466720451795079,0.1754915200729607,0.5121104232071136,0.5204588105301927,0.16374663491602023,0.16401815595537933,0.5106301542940586,0.5183503716523031,"[231, 386, 463, 852, 1189, 1240, 1603, 1784, 1965, 2120, 2483, 2534, 2585, 2974, 3103, 3180, 3309, 3464, 3775, 3878, 4111, 5072, 5825, 5902, 5979, 6342, 6887, 6964, 7171, 7638, 7689, 7922, 7999, 8050, 8205, 8308, 8359, 8540, 8591, 8668, 8745, 8874, 9133, 9522, 9651, 10144, 10325, 10584, 10947, 10998, 11335, 11516, 11775, 11930, 12059, 12708, 13045, 13668, 14499, 14810, 15251, 15302, 15431, 15534, 15611, 15740, 16259, 16778, 16907, 17348, 17971, 18100, 18489, 18592, 18799, 19032, 19135, 19316, 19445, 19730, 19833, 19884, 19935, 20012, 20063, 20270, 20373, 20502, 20605, 20786, 21045, 21252, 21511, 21588, 21847, 21898, 22157, 22572, 22623, 23012, 23141, 23452, 23919, 24256, 24307, 24566, 24617, 24694, 24745, 24926, 24977, 25210, 25391, 25572, 25623, 25830, 25881, 26192, 26503, 26554, 26605, 26682, 27227, 27408, 27693, 27978, 28133, 28236, 28521, 28806, 28961, 29064, 29141, 29764, 30231, 30490, 30697, 30878, 31085, 31526, 31863, 31966, 32693, 32874, 33185, 33314, 33573, 33754, 33805, 33856, 33933, 34036, 34269, 34736, 34995, 35150, 35409, 35460, 35719, 36290, 36419, 36496, 36807, 37274, 37403, 37454, 37531, 37790, 37971, 38048, 38177, 38332, 38773, 39058, 39161, 39316, 39601, 39808, 39989, 40066, 40221, 40324, 40375, 40660, 40919, 41308, 41359, 41410, 41513, 41564, 41901, 42264, 42419, 42522, 42573, 42650, 42935, 42986, 43089, 43374, 43425, 43658, 43735, 43812, 44045, 44330, 44407, 45160, 45211, 45418, 45469, 45650, 45701, 47026, 47077, 47518, 47881, 48062, 48113, 48398, 48709, 48838, 48941, 49044, 49199, 49770, 50055, 50210, 50521, 51118, 51325, 51922, 52649, 52700, 53115, 53244, 53321, 53372, 53501, 53552, 53681, 53758, 53965, 54042, 54301, 54430, 54585, 54714, 54869, 54998, 55205, 55802, 56555, 56710]"
1666970488,50,0.5,0.7,0.019037304663521402,0.019022396829015905,0.17466720451795079,0.1754915200729607,0.5554132977883789,0.5559394566532788,0.16374663491602023,0.16401815595537933,0.5443443618420544,0.5447747077560695,"[1141, 2804, 4935, 14866, 15307, 20246, 21467, 24742, 24923, 37480, 38129, 40910, 42989, 43378, 43871, 45976, 46859, 48704, 49093, 54084]"
1666970652,50,0.5,0.8,0.0,0.0,0.17466720451795079,0.1754915200729607,0.5211428170545627,0.47389375098654785,0.16374663491602023,0.16401815595537933,0.5099760224999897,0.46305862478665366,[]
1666970817,50,1.0,0.6,0.003353864158536449,0.0033776210284970835,0.17466720451795079,0.1754915200729607,0.5435922619569602,0.5470298332076399,0.16374663491602023,0.16401815595537933,0.5382183889828274,0.5410253025735563,"[457, 865, 1222, 1273, 1324, 4588, 4945, 5047, 5710, 6322, 6373, 6730, 7036, 7597, 7699, 10606, 11371, 12136, 14431, 14839, 14890, 14941, 15502, 15910, 16012, 16471, 17287, 19072, 19123, 20092, 20245, 21265, 21316, 21724, 24121, 24376, 24580, 24631, 24733, 24937, 25243, 25600, 25906, 26110, 26518, 26773, 27130, 27691, 27793, 29068, 29170, 29527, 29935, 29986, 30241, 30394, 30445, 30496, 31057, 32740, 32893, 33658, 33964, 34780, 35749, 36820, 37177, 37432, 37483, 37993, 38248, 38656, 38860, 38911, 40084, 41410, 42532, 42583, 42940, 43450, 43603, 43654, 43858, 44368, 45184, 45592, 45847, 45898, 46153, 46918, 47071, 47530, 48040, 48142, 48295, 48652, 49417, 49672, 49774, 51151, 52477, 52681, 53089, 53140, 53191, 53497, 54109, 55129, 56608, 56761]"
1666970978,50,1.0,0.7,0.12046114901403675,0.10940596664152796,0.17466720451795079,0.1754915200729607,0.536050651560061,0.5037094199975446,0.16374663491602023,0.16401815595537933,0.5237871163705888,0.4924474995133153,"[1222, 43450, 48142]"
1666971133,50,1.0,0.8,0.0,0.0,0.17466720451795079,0.1754915200729607,0.5211428170545627,0.47389375098654785,0.16374663491602023,0.16401815595537933,0.5099760224999897,0.46305862478665366,[]
1666971297,125,0.1,0.6,0.001132038769936239,0.0011574881789028447,0.17466720451795079,0.1754915200729607,0.4984302927197152,0.5065331392391743,0.16374663491602023,0.16401815595537933,0.4984391660397017,0.5056811184156849,"[151, 347, 557, 711, 837, 1033, 1243, 1369, 1649, 1803, 2069, 2251, 2405, 2531, 2755, 3021, 3175, 3357, 3525, 3777, 3917, 4071, 4575, 4715, 4953, 5093, 5233, 5443, 5569, 5709, 5877, 6031, 6213, 6521, 6703, 6871, 7053, 7193, 7347, 7585, 7851, 8047, 8201, 8369, 8537, 8663, 8789, 9181, 9363, 9545, 9741, 9937, 10105, 10231, 10413, 10595, 10903, 11141, 11309, 11519, 11645, 11799, 11995, 12289, 12485, 12653, 13017, 13255, 13395, 13661, 13871, 14165, 14361, 14669, 14823, 15019, 15313, 15509, 15747, 15999, 16209, 16335, 16517, 16671, 16895, 17021, 17147, 17273, 17525, 17889, 18113, 18323, 18449, 18575, 18715, 18953, 19163, 19303, 19457, 19639, 19821, 20087, 20213, 20353, 20563, 20801, 20983, 21207, 21361, 21571, 21739, 22005, 22271, 22425, 22579, 22775, 23055, 23181, 23433, 23559, 23685, 23825, 23979, 24133, 24287, 24581, 24735, 24889, 25197, 25337, 25505, 25673, 25827, 26023, 26219, 26345, 26499, 26905, 27045, 27171, 27395, 27535, 27703, 27843, 27969, 28179, 28333, 28515, 28739, 28865, 29047, 29271, 29425, 29551, 29719, 29929, 30209, 30335, 30475, 30741, 30867, 31119, 31315, 31567, 31749, 32029, 32225, 32351, 32631, 32855, 33177, 33415, 33737, 33919, 34059, 34311, 34661, 35095, 35249, 35417, 35543, 35753, 36271, 36467, 36593, 36747, 37013, 37153, 37405, 37545, 37741, 37895, 38021, 38231, 38399, 38749, 39029, 39155, 39589, 39743, 39869, 40051, 40275, 40961, 41143, 41535, 41675, 41801, 41969, 42123, 42277, 42403, 42669, 42795, 42921, 43061, 43243, 43369, 43523, 43649, 43803, 44111, 44321, 44573, 44811, 44937, 45133, 45469, 45595, 45847, 45973, 46155, 46421, 46589, 46841, 46967, 47261, 47597, 47723, 47863, 48003, 48171, 48381, 48507, 48689, 48927, 49067, 49291, 49473, 49711, 49907, 50131, 50299, 50467, 50607, 50887, 51069, 51209, 51713, 51867, 52105, 52245, 52455, 52777, 52959, 53169, 53309, 53491, 53687, 53813, 53939, 54359, 54499, 54639, 54821, 55157, 55297, 55507, 55745, 55913, 56053, 56235, 56417, 56543, 56781, 56963]"
