seed,n_reference_samples,recent_samples_proportion,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),drifts
1666985301,50,0.1,0.6,-9.134195654728953e-05,-0.00018616729279341638,0.13877100945634377,0.1384702776756775,0.09145587596484779,0.04203562000868781,0.0892377551095781,0.08895355234185419,0.08997065253710194,0.037177613098457164,"[61, 118, 175, 244, 295, 346, 409, 460, 511, 580, 631, 682, 751, 820, 871, 940, 991, 1048, 1111, 1180, 1231, 1300, 1351, 1420, 1471, 1522, 1591, 1648, 1699, 1756, 1807, 1858, 1909, 1972, 2023, 2080, 2137, 2188, 2239, 2296, 2347, 2428, 2479, 2530, 2581, 2644, 2695, 2746, 2797, 2848, 2899, 2980, 3031, 3100, 3151, 3202, 3253, 3304, 3355, 3436, 3487, 3538, 3607, 3676, 3727, 3790, 3847, 3940, 3997, 4048, 4105, 4162, 4213, 4276, 4327, 4378, 4429, 4486, 4537, 4588, 4639, 4702, 4753, 4828, 4879, 4948, 4999, 5050, 5107, 5164, 5215, 5266, 5329, 5380, 5431, 5494, 5551, 5602, 5671, 5722, 5773, 5836, 5887, 5980, 6031, 6088, 6151, 6214, 6265, 6316, 6367, 6460, 6511, 6562, 6631, 6688, 6739, 6802, 6853, 6904, 6955, 7012, 7063, 7120, 7183, 7234, 7285, 7348, 7399, 7468, 7519, 7570, 7627, 7684, 7735, 7822, 7879, 7966, 8023, 8074, 8125, 8194, 8245, 8308, 8359, 8410, 8473, 8548, 8599, 8662, 8713, 8770, 8821, 8884, 8935, 9004, 9055, 9112, 9169, 9220, 9271, 9328, 9385, 9448, 9511, 9568, 9631, 9700, 9751, 9808, 9871, 9922, 9973, 10036, 10087, 10168, 10231, 10288, 10351, 10408, 10459, 10516, 10567, 10624, 10687, 10738, 10789, 10852, 10903, 10954, 11023, 11080, 11131, 11188, 11239, 11296, 11359, 11410, 11467, 11518, 11569, 11632, 11683, 11740, 11791, 11854, 11911, 11974, 12031, 12082, 12151, 12208, 12259, 12316, 12367, 12418, 12487, 12550, 12607, 12676, 12727, 12778, 12847, 12910, 12961, 13024, 13081, 13132, 13183, 13246, 13297, 13348, 13399, 13450, 13519, 13588, 13639, 13702, 13759, 13852, 13903, 13954, 14023, 14086, 14137, 14188, 14239, 14290, 14359, 14428, 14479, 14548, 14599, 14668, 14719, 14770, 14839, 14896, 14947, 14998, 15055, 15106, 15175, 15232, 15283, 15340, 15391, 15460, 15511, 15580, 15631, 15688, 15751, 15832, 15895, 15964, 16015, 16072, 16135, 16222, 16279, 16336, 16393, 16444, 16495, 16552, 16609, 16660, 16711, 16780, 16831, 16900, 16951, 17020, 17071, 17128, 17191, 17260, 17311, 17380, 17431, 17482, 17545, 17620, 17671, 17728, 17779, 17836, 17887, 17956, 18007, 18076, 18127, 18178, 18241, 18292, 18343, 18412, 18463, 18532, 18583, 18652, 18715, 18766, 18823, 18892, 18943, 18994, 19063, 19114, 19165, 19228, 19279, 19330, 19387, 19444, 19495, 19552, 19603, 19660, 19717, 19780, 19831, 19912, 19975, 20026, 20077, 20128, 20179, 20230, 20281, 20332, 20407, 20476, 20533, 20584, 20647, 20740, 20791, 20842, 20911, 20974, 21055, 21124, 21175, 21232, 21295, 21346, 21397, 21460, 21511, 21562, 21625, 21676, 21727, 21796, 21847, 21904, 21955, 22006, 22057, 22114, 22165, 22222, 22273, 22324, 22375, 22444, 22495, 22570, 22639, 22690, 22741, 22798, 22855, 22918, 22975, 23026, 23095, 23164, 23215, 23308, 23359, 23416, 23479, 23530, 23581, 23632, 23683, 23734, 23791, 23854, 23911, 23980, 24031, 24100, 24151, 24202, 24253, 24316, 24367, 24424, 24481, 24532, 24583, 24640, 24691, 24748, 24799, 24850, 24901, 24952, 25015, 25066, 25135, 25204, 25255, 25324, 25375, 25444, 25495, 25546, 25597, 25648, 25705, 25756, 25807, 25876, 25927, 25996, 26047, 26116, 26167, 26218, 26287, 26350, 26407, 26458, 26515, 26572, 26623, 26680, 26731, 26788, 26839, 26890, 26947, 27004, 27055, 27136, 27199, 27268, 27319, 27370, 27421, 27484, 27535, 27586, 27655, 27712, 27763, 27820, 27871, 27940, 27991, 28048, 28111, 28162, 28219, 28282, 28351, 28408, 28471, 28540, 28591, 28642, 28705, 28762, 28831, 28888, 28939, 28996, 29047, 29104, 29167, 29218, 29287, 29338, 29389, 29440, 29497, 29548, 29599, 29668, 29743, 29794, 29857, 29908]"
1666985329,50,0.1,0.7,-0.0001091404878355641,-0.00018731814150981925,0.13877100945634377,0.1384702776756775,0.08671099675877969,0.0491195241754937,0.0892377551095781,0.08895355234185419,0.08286699411308081,0.04454409405637986,"[61, 118, 175, 244, 295, 346, 409, 460, 511, 580, 631, 682, 751, 832, 895, 988, 1039, 1108, 1159, 1270, 1327, 1468, 1519, 1612, 1663, 1774, 1831, 1948, 1999, 2116, 2167, 2224, 2287, 2350, 2431, 2500, 2551, 2644, 2695, 2746, 2797, 2860, 2917, 3004, 3055, 3112, 3175, 3232, 3295, 3346, 3415, 3508, 3559, 3628, 3679, 3736, 3799, 3850, 3919, 3976, 4039, 4108, 4159, 4210, 4261, 4348, 4405, 4468, 4519, 4636, 4687, 4756, 4831, 4882, 4999, 5050, 5107, 5188, 5245, 5332, 5383, 5440, 5503, 5572, 5671, 5722, 5773, 5836, 5887, 5980, 6031, 6148, 6199, 6292, 6343, 6394, 6463, 6538, 6607, 6664, 6727, 6784, 6847, 6904, 6955, 7012, 7063, 7120, 7183, 7234, 7285, 7348, 7399, 7468, 7519, 7570, 7639, 7708, 7759, 7822, 7879, 7972, 8023, 8074, 8143, 8194, 8245, 8332, 8383, 8512, 8575, 8626, 8683, 8740, 8797, 8860, 8911, 8980, 9031, 9082, 9133, 9220, 9271, 9328, 9391, 9448, 9511, 9568, 9631, 9700, 9751, 9820, 9871, 9922, 9973, 10036, 10087, 10168, 10231, 10288, 10351, 10402, 10453, 10516, 10567, 10618, 10687, 10756, 10807, 10864, 10927, 10996, 11059, 11110, 11167, 11260, 11311, 11380, 11431, 11488, 11539, 11596, 11671, 11740, 11815, 11884, 11935, 12028, 12079, 12172, 12223, 12274, 12343, 12412, 12487, 12556, 12607, 12724, 12775, 12868, 12919, 13024, 13081, 13132, 13183, 13252, 13303, 13396, 13447, 13540, 13591, 13678, 13735, 13786, 13849, 13900, 13951, 14038, 14089, 14140, 14191, 14248, 14299, 14356, 14407, 14488, 14551, 14602, 14665, 14716, 14767, 14830, 14887, 14956, 15007, 15100, 15151, 15214, 15271, 15340, 15391, 15442, 15493, 15562, 15619, 15676, 15727, 15790, 15871, 15964, 16015, 16072, 16129, 16222, 16279, 16336, 16393, 16444, 16495, 16552, 16615, 16684, 16735, 16798, 16879, 16948, 16999, 17068, 17119, 17188, 17239, 17308, 17383, 17440, 17503, 17554, 17623, 17710, 17767, 17818, 17875, 17926, 17983, 18076, 18127, 18184, 18247, 18316, 18367, 18424, 18487, 18538, 18607, 18676, 18727, 18796, 18847, 18916, 18967, 19024, 19087, 19138, 19189, 19270, 19327, 19420, 19471, 19534, 19591, 19642, 19717, 19804, 19855, 19924, 19975, 20026, 20095, 20164, 20215, 20278, 20335, 20404, 20455, 20506, 20575, 20626, 20683, 20740, 20791, 20842, 20911, 20980, 21031, 21100, 21151, 21256, 21313, 21436, 21487, 21538, 21607, 21658, 21733, 21796, 21847, 21904, 21955, 22012, 22069, 22120, 22171, 22222, 22273, 22324, 22381, 22444, 22495, 22612, 22663, 22714, 22783, 22834, 22891, 22966, 23017, 23122, 23173, 23236, 23311, 23362, 23419, 23506, 23575, 23644, 23695, 23788, 23845, 23932, 23983, 24034, 24091, 24172, 24223, 24292, 24343, 24406, 24463, 24520, 24583, 24640, 24703, 24760, 24811, 24862, 24943, 25012, 25063, 25132, 25183, 25270, 25327, 25396, 25447, 25516, 25567, 25624, 25687, 25738, 25807, 25876, 25927, 25996, 26047, 26116, 26167, 26218, 26287, 26350, 26407, 26458, 26527, 26584, 26635, 26692, 26743, 26812, 26863, 26956, 27007, 27058, 27127, 27196, 27247, 27298, 27355, 27424, 27493, 27556, 27607, 27676, 27727, 27796, 27847, 27898, 27949, 28024, 28081, 28132, 28183, 28240, 28303, 28378, 28429, 28492, 28543, 28618, 28687, 28744, 28807, 28876, 28927, 28996, 29047, 29104, 29167, 29224, 29299, 29356, 29407, 29500, 29551, 29620, 29671, 29722, 29773, 29836, 29899]"
1666985359,50,0.1,0.8,-0.00013546709363919556,-0.0002006600942017328,0.13877100945634377,0.1384702776756775,0.08620977712433589,0.06061416112540515,0.0892377551095781,0.08895355234185419,0.0788506465207821,0.056942569466629345,"[61, 124, 199, 268, 319, 406, 463, 532, 583, 676, 775, 832, 919, 1012, 1087, 1186, 1279, 1354, 1423, 1492, 1561, 1612, 1675, 1780, 1831, 2008, 2095, 2164, 2227, 2308, 2359, 2428, 2479, 2530, 2581, 2680, 2743, 2836, 2887, 3004, 3085, 3172, 3223, 3292, 3343, 3460, 3511, 3652, 3703, 3790, 3847, 3964, 4039, 4108, 4159, 4210, 4279, 4348, 4471, 4540, 4663, 4714, 4831, 4882, 4951, 5026, 5095, 5152, 5221, 5290, 5353, 5524, 5587, 5722, 5773, 5860, 5959, 6034, 6151, 6226, 6295, 6364, 6463, 6538, 6607, 6664, 6733, 6784, 6847, 6916, 6967, 7060, 7183, 7234, 7303, 7390, 7519, 7570, 7663, 7732, 7831, 7900, 7951, 8044, 8143, 8194, 8287, 8356, 8407, 8512, 8575, 8692, 8743, 8824, 8911, 9004, 9055, 9196, 9247, 9412, 9487, 9580, 9655, 9748, 9823, 9916, 9973, 10036, 10159, 10252, 10351, 10426, 10495, 10588, 10663, 10756, 10813, 10864, 10927, 11020, 11071, 11128, 11215, 11380, 11443, 11524, 11581, 11674, 11767, 11836, 11911, 11974, 12031, 12088, 12175, 12244, 12343, 12424, 12487, 12610, 12679, 12748, 12799, 12892, 12943, 13060, 13111, 13180, 13231, 13282, 13375, 13432, 13525, 13606, 13687, 13756, 13807, 13888, 13939, 14038, 14095, 14188, 14245, 14428, 14485, 14572, 14665, 14734, 14791, 14860, 14911, 14962, 15013, 15112, 15175, 15268, 15319, 15388, 15439, 15496, 15607, 15676, 15727, 15790, 15871, 15940, 16039, 16108, 16177, 16228, 16279, 16444, 16543, 16612, 16711, 16780, 16831, 16912, 16969, 17068, 17119, 17260, 17311, 17380, 17503, 17554, 17623, 17710, 17791, 17908, 17959, 18028, 18079, 18154, 18223, 18316, 18391, 18478, 18583, 18652, 18727, 18796, 18871, 18964, 19027, 19084, 19135, 19204, 19267, 19324, 19375, 19474, 19567, 19660, 19717, 19804, 19861, 19924, 19987, 20080, 20137, 20188, 20287, 20428, 20503, 20572, 20683, 20764, 20815, 20932, 20983, 21052, 21127, 21178, 21247, 21340, 21415, 21478, 21541, 21628, 21679, 21748, 21799, 21850, 21919, 21970, 22027, 22180, 22231, 22324, 22447, 22504, 22567, 22636, 22687, 22780, 22831, 22978, 23071, 23236, 23311, 23416, 23479, 23530, 23623, 23698, 23791, 23860, 23935, 24028, 24127, 24184, 24253, 24340, 24427, 24484, 24535, 24628, 24679, 24820, 24871, 24952, 25015, 25072, 25159, 25210, 25273, 25372, 25423, 25486, 25573, 25624, 25687, 25756, 25807, 25936, 25999, 26116, 26167, 26218, 26305, 26386, 26461, 26548, 26623, 26692, 26773, 26848, 26911, 26980, 27031, 27088, 27199, 27292, 27391, 27460, 27535, 27586, 27655, 27796, 27847, 27898, 27991, 28060, 28135, 28222, 28279, 28396, 28471, 28540, 28663, 28750, 28807, 28900, 28951, 29002, 29059, 29128, 29191, 29248, 29359, 29410, 29503, 29572, 29671, 29722, 29815, 29884]"
1666985393,50,0.5,0.6,-5.512995139558316e-05,-0.00015831975354975867,0.13877100945634377,0.1384702776756775,0.11688441875229726,0.0756173355164233,0.0892377551095781,0.08895355234185419,0.11338788827539868,0.07257143379509357,"[75, 126, 229, 306, 357, 408, 511, 796, 847, 898, 1027, 1182, 1233, 1284, 1335, 1464, 1515, 1566, 1695, 1746, 1849, 1978, 2029, 2080, 2183, 2234, 2311, 2362, 2413, 2542, 2593, 2696, 2747, 2798, 2875, 2926, 3029, 3080, 3131, 3208, 3259, 3310, 3361, 3438, 3489, 3540, 3591, 3694, 3745, 3874, 3925, 4028, 4079, 4182, 4259, 4310, 4361, 4438, 4541, 4592, 4643, 4720, 4771, 4848, 4899, 5028, 5105, 5156, 5207, 5258, 5309, 5360, 5463, 5566, 5617, 5668, 5719, 5770, 5873, 5950, 6001, 6052, 6103, 6232, 6283, 6360, 6411, 6462, 6565, 6616, 6719, 6796, 6899, 7054, 7105, 7234, 7285, 7414, 7465, 7568, 7619, 7670, 7799, 7850, 7901, 7952, 8029, 8080, 8209, 8260, 8311, 8388, 8517, 8568, 8619, 8670, 8747, 8824, 8901, 8952, 9081, 9132, 9183, 9260, 9337, 9414, 9465, 9594, 9749, 9800, 9903, 9980, 10109, 10186, 10263, 10314, 10417, 10468, 10571, 10622, 10751, 10828, 10931, 10982, 11085, 11136, 11187, 11264, 11315, 11392, 11443, 11494, 11545, 11622, 11673, 11724, 11775, 11826, 11877, 11928, 11979, 12030, 12107, 12158, 12261, 12312, 12441, 12492, 12621, 12672, 12775, 12826, 12877, 12928, 13005, 13108, 13159, 13210, 13287, 13338, 13441, 13492, 13569, 13620, 13671, 13722, 13773, 13824, 13875, 13926, 13977, 14054, 14105, 14156, 14233, 14310, 14361, 14412, 14463, 14514, 14591, 14668, 14745, 14796, 14847, 14924, 14975, 15104, 15181, 15232, 15283, 15360, 15463, 15514, 15617, 15694, 15745, 15796, 15847, 15976, 16105, 16182, 16233, 16310, 16361, 16464, 16515, 16566, 16643, 16694, 16797, 16926, 16977, 17132, 17183, 17260, 17311, 17388, 17569, 17672, 17723, 17826, 17903, 17980, 18031, 18160, 18211, 18314, 18443, 18494, 18545, 18674, 18777, 18828, 18879, 18982, 19033, 19110, 19161, 19212, 19341, 19392, 19443, 19494, 19545, 19648, 19699, 19776, 19827, 19878, 19981, 20032, 20161, 20212, 20315, 20366, 20417, 20520, 20571, 20622, 20673, 20724, 20853, 20904, 20955, 21032, 21161, 21342, 21393, 21496, 21547, 21650, 21701, 21778, 21855, 21984, 22035, 22086, 22189, 22240, 22343, 22394, 22523, 22574, 22651, 22702, 22753, 22830, 22881, 22932, 22983, 23034, 23137, 23188, 23239, 23316, 23367, 23418, 23521, 23572, 23649, 23700, 23751, 23854, 23905, 24034, 24085, 24214, 24499, 24550, 24601, 24678, 24729, 24780, 24857, 24934, 24985, 25062, 25217, 25346, 25397, 25448, 25551, 25602, 25705, 25756, 25833, 25884, 25935, 26038, 26089, 26140, 26269, 26320, 26397, 26474, 26551, 26602, 26731, 26782, 26859, 26910, 26961, 27038, 27245, 27296, 27373, 27424, 27553, 27734, 27915, 28070, 28173, 28224, 28275, 28404, 28455, 28506, 28557, 28608, 28737, 28814, 28917, 28968, 29045, 29096, 29147, 29198, 29249, 29378, 29429, 29480, 29583, 29634, 29737, 29788, 29891]"
1666985421,50,0.5,0.7,4.589135422661523e-06,-0.00012706168701494096,0.13877100945634377,0.1384702776756775,0.1398402780098239,0.10886490460119624,0.0892377551095781,0.08895355234185419,0.1339137622637296,0.09817531924040727,"[75, 152, 229, 410, 565, 1032, 1187, 1706, 1861, 2016, 2197, 2352, 2533, 2610, 2687, 2790, 2867, 2944, 3021, 3228, 3357, 3590, 3719, 4030, 4081, 4210, 4261, 4390, 4545, 4596, 4725, 4776, 4853, 4904, 5033, 5110, 5213, 5264, 5367, 5470, 5599, 5728, 5857, 5934, 6063, 6218, 6269, 6398, 6475, 6552, 6603, 6810, 6913, 7068, 7119, 7248, 7325, 7740, 7843, 7894, 7945, 8204, 8567, 8618, 8825, 8902, 9759, 9940, 10095, 10250, 10301, 10430, 10481, 10584, 10635, 10764, 10945, 11100, 11177, 11280, 11539, 11616, 11693, 11822, 11925, 11976, 12105, 12156, 12285, 12336, 12439, 12490, 12619, 12774, 12825, 12928, 13135, 13212, 13289, 13444, 13625, 13676, 13779, 13830, 13907, 13958, 14061, 14112, 14241, 14344, 14473, 14524, 14601, 14782, 14859, 14910, 15013, 15116, 15167, 15322, 15477, 15684, 15813, 15864, 16097, 16356, 16485, 16692, 17133, 17418, 17573, 17754, 17831, 18168, 18427, 18504, 18659, 18840, 18995, 19150, 19227, 19382, 19511, 19562, 19691, 19742, 19819, 19870, 19999, 20050, 20179, 20308, 20385, 20436, 20565, 20616, 20667, 20796, 20847, 20950, 21027, 21182, 21337, 21388, 21517, 21568, 21671, 21774, 21851, 21980, 22031, 22212, 22341, 22418, 22521, 22572, 22675, 22726, 22855, 22932, 23035, 23190, 23241, 23370, 23421, 23524, 23705, 23756, 23885, 24040, 24221, 24376, 24557, 24608, 24711, 24866, 24917, 25046, 25097, 25200, 25251, 25380, 25431, 25560, 25611, 25896, 26155, 26258, 26335, 26568, 26853, 27060, 27215, 27396, 27447, 27576, 27913, 28068, 28249, 28404, 28455, 28506, 28557, 28764, 28815, 28918, 29073, 29124, 29227, 29278, 29589, 29770, 29899]"
1666985460,50,0.5,0.8,0.00033517456580242676,0.00021539592495585408,0.13877100945634377,0.1384702776756775,0.1605573562335015,0.152471012797808,0.0892377551095781,0.08895355234185419,0.1282181987898333,0.12018931055251929,"[75, 152, 229, 410, 2073, 2540, 2591, 2720, 2875, 3056, 3211, 3548, 3885, 4560, 4897, 5052, 5103, 5232, 5283, 5360, 5593, 6606, 8217, 8814, 10477, 11126, 11541, 11696, 12293, 12630, 12785, 12966, 13121, 13302, 13457, 13638, 13793, 13948, 14103, 14336, 14595, 15504, 17401, 18440, 19661, 20310, 20855, 20958, 21191, 21528, 21865, 22202, 22669, 22720, 22875, 23238, 23367, 23522, 23573, 24040, 26327, 28562, 28769, 28924, 29755]"
1666985494,50,1.0,0.6,-8.986183176277243e-05,-0.00021043372641923027,0.13877100945634377,0.1384702776756775,0.10435392789120193,0.05787416045711231,0.0892377551095781,0.08895355234185419,0.10489656178578771,0.051478534709744596,"[100, 151, 253, 355, 406, 457, 508, 610, 712, 763, 814, 865, 916, 1018, 1222, 1273, 1375, 1426, 1528, 1630, 1681, 1732, 1885, 1936, 1987, 2038, 2089, 2191, 2242, 2293, 2395, 2446, 2548, 2599, 2650, 2701, 2752, 2803, 2905, 2956, 3058, 3109, 3211, 3262, 3364, 3466, 3568, 3619, 3721, 3772, 3823, 3874, 4027, 4078, 4129, 4231, 4282, 4384, 4435, 4639, 4741, 4792, 4894, 4945, 4996, 5047, 5098, 5149, 5251, 5302, 5353, 5404, 5506, 5557, 5608, 5812, 5914, 5965, 6067, 6118, 6220, 6271, 6322, 6373, 6424, 6475, 6577, 6628, 6730, 6832, 6934, 6985, 7087, 7138, 7240, 7291, 7393, 7495, 7597, 7648, 7699, 7801, 7852, 8005, 8107, 8158, 8209, 8311, 8362, 8413, 8515, 8566, 8617, 8719, 8770, 8923, 8974, 9076, 9178, 9229, 9280, 9331, 9433, 9484, 9688, 9943, 9994, 10045, 10096, 10147, 10249, 10351, 10453, 10504, 10606, 10657, 10861, 10912, 10963, 11014, 11065, 11116, 11218, 11269, 11320, 11422, 11473, 11524, 11575, 11677, 11728, 11779, 11830, 11932, 11983, 12034, 12136, 12187, 12289, 12340, 12442, 12493, 12646, 12697, 12799, 12850, 12952, 13054, 13105, 13156, 13207, 13258, 13309, 13360, 13411, 13462, 13513, 13615, 13717, 13819, 13870, 13921, 13972, 14023, 14074, 14125, 14176, 14278, 14380, 14482, 14533, 14584, 14635, 14686, 14788, 14890, 14941, 14992, 15043, 15094, 15145, 15196, 15298, 15451, 15553, 15655, 15706, 15808, 15859, 15910, 16114, 16216, 16267, 16318, 16369, 16420, 16573, 16726, 16828, 16879, 17134, 17236, 17287, 17338, 17440, 17542, 17593, 17746, 17848, 17899, 18001, 18052, 18103, 18154, 18205, 18409, 18460, 18511, 18562, 18664, 18715, 18766, 18919, 19021, 19072, 19174, 19225, 19327, 19429, 19531, 19582, 19684, 19786, 19837, 20041, 20092, 20194, 20245, 20347, 20398, 20449, 20500, 20602, 20653, 20704, 20755, 20857, 20908, 20959, 21010, 21214, 21265, 21367, 21418, 21520, 21571, 21673, 21724, 21775, 21877, 21928, 21979, 22030, 22081, 22183, 22285, 22387, 22438, 22540, 22591, 22693, 22744, 22846, 22897, 23050, 23101, 23203, 23254, 23305, 23356, 23458, 23560, 23611, 23713, 23764, 23866, 24070, 24121, 24223, 24274, 24376, 24580, 24631, 24733, 24784, 24886, 24937, 24988, 25141, 25243, 25294, 25396, 25447, 25498, 25600, 25651, 25753, 25804, 25906, 25957, 26059, 26110, 26161, 26212, 26365, 26416, 26467, 26518, 26569, 26620, 26722, 26824, 26875, 26977, 27079, 27130, 27232, 27283, 27385, 27487, 27538, 27589, 27640, 27691, 27742, 27793, 27895, 27997, 28150, 28201, 28252, 28303, 28354, 28405, 28609, 28660, 28762, 28813, 28864, 28915, 28966, 29017, 29068, 29119, 29170, 29221, 29323, 29425, 29476, 29578, 29680, 29782, 29833]"
1666985522,50,1.0,0.7,-5.4986120234342715e-06,-8.586294159670393e-05,0.13877100945634377,0.1384702776756775,0.13790222875664115,0.12490393290339827,0.0892377551095781,0.08895355234185419,0.1170175755109293,0.10116294280615028,"[100, 151, 253, 406, 865, 1375, 1426, 1885, 2038, 2242, 2293, 2548, 2650, 2752, 2803, 2905, 2956, 3058, 3109, 3211, 3262, 3466, 3568, 3619, 3721, 4129, 4231, 4282, 4741, 4792, 4894, 4945, 5149, 5251, 5302, 5353, 5404, 5608, 5914, 5965, 6067, 6118, 6322, 6475, 6577, 6628, 6832, 7087, 7138, 7750, 8311, 8617, 8974, 9331, 9433, 9484, 9994, 10453, 10504, 10606, 11116, 11218, 11575, 11677, 11728, 12034, 12289, 12340, 12697, 12799, 12850, 12952, 13207, 13258, 13309, 13462, 13513, 13717, 13870, 13972, 14125, 14380, 14533, 14686, 14890, 14941, 15043, 15145, 15196, 15655, 15706, 15808, 16216, 16318, 16573, 17440, 17746, 18460, 18511, 18562, 19021, 19174, 19582, 19684, 19786, 20245, 20347, 20398, 20449, 20653, 20755, 20857, 20908, 21214, 21367, 21418, 21520, 21571, 21673, 21775, 21877, 21928, 22030, 22081, 22438, 22540, 22591, 22693, 22744, 23101, 23203, 23254, 23458, 23560, 23611, 23713, 23764, 24223, 24274, 24886, 24937, 24988, 25396, 25447, 25753, 25804, 25957, 26569, 27130, 27742, 28252, 28303, 28762, 28813, 29068, 29425, 29476, 29782]"
1666985552,50,1.0,0.8,0.0005355889808056751,0.00047926144093484563,0.13877100945634377,0.1384702776756775,0.1575166237845424,0.1552444281083971,0.0892377551095781,0.08895355234185419,0.11639824972965551,0.11458683315346202,"[100, 151, 253, 2038, 2548, 3058, 3721, 4231, 4282, 4792, 5251, 5302, 5404, 5965, 6577, 6628, 7138, 10504, 11116, 12799, 12850, 13462, 13513, 13972, 14533, 14941, 17746, 18460, 19684, 21877, 22540, 22744, 23101, 23254, 25447]"
1666985583,125,0.1,0.6,-0.00012567165468493658,-0.0002288495501655655,0.13877100945634377,0.1384702776756775,0.11300832024593177,0.09155611989173656,0.0892377551095781,0.08895355234185419,0.10009281321061402,0.07996879148515827,"[137, 263, 403, 557, 683, 809, 991, 1117, 1271, 1397, 1523, 1663, 1831, 1957, 2167, 2335, 2503, 2657, 2797, 2923, 3049, 3175, 3301, 3441, 3595, 3721, 3847, 4001, 4183, 4351, 4477, 4603, 4729, 4855, 5023, 5149, 5275, 5401, 5555, 5695, 5863, 5989, 6115, 6241, 6367, 6535, 6703, 6829, 6955, 7095, 7235, 7389, 7543, 7697, 7837, 7977, 8103, 8229, 8411, 8551, 8719, 8915, 9041, 9181, 9307, 9433, 9559, 9727, 9895, 10063, 10231, 10399, 10567, 10721, 10875, 11001, 11127, 11267, 11421, 11547, 11687, 11813, 11939, 12065, 12247, 12387, 12583, 12751, 12919, 13059, 13185, 13339, 13465, 13591, 13717, 13857, 13983, 14109, 14235, 14389, 14515, 14641, 14767, 14935, 15061, 15201, 15355, 15481, 15607, 15733, 15859, 15985, 16111, 16265, 16475, 16629, 16755, 16881, 17049, 17217, 17385, 17553, 17707, 17875, 18001, 18127, 18323, 18449, 18575, 18729, 18855, 18981, 19121, 19247, 19415, 19555, 19681, 19821, 19947, 20087, 20227, 20353, 20479, 20605, 20801, 20941, 21081, 21249, 21403, 21529, 21655, 21823, 21963, 22103, 22229, 22355, 22495, 22649, 22831, 22957, 23167, 23307, 23503, 23671, 23839, 24007, 24175, 24343, 24483, 24609, 24763, 24889, 25015, 25183, 25351, 25491, 25617, 25743, 25883, 26023, 26149, 26289, 26457, 26611, 26737, 26863, 27031, 27157, 27297, 27493, 27633, 27871, 28025, 28207, 28389, 28557, 28711, 28865, 29005, 29131, 29257, 29383, 29579, 29719, 29859]"
