seed,disjoint_training_windows,n_samples,n_windows,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),drifts
1669852330,True,50,25,0,0,0.13877100945634377,0.1384702776756775,0.16135930764861162,0.16105857586794534,0.0892377551095781,0.08895355234185419,0.10792494771562246,0.10758270545793992,[]
1669852378,True,50,50,0,0,0.13877100945634377,0.1384702776756775,0.16135930764861162,0.16105857586794534,0.0892377551095781,0.08895355234185419,0.10792494771562246,0.10758270545793992,[]
1669852424,True,50,100,0,0,0.13877100945634377,0.1384702776756775,0.16135930764861162,0.16105857586794534,0.0892377551095781,0.08895355234185419,0.10792494771562246,0.10758270545793992,[]
1669852471,True,100,25,0,0,0.13877100945634377,0.1384702776756775,0.16135930764861162,0.16105857586794534,0.0892377551095781,0.08895355234185419,0.10792494771562246,0.10758270545793992,[]
1669852519,True,100,50,0,0,0.13877100945634377,0.1384702776756775,0.16135930764861162,0.16105857586794534,0.0892377551095781,0.08895355234185419,0.10792494771562246,0.10758270545793992,[]
1669852568,True,100,100,0,0,0.13877100945634377,0.1384702776756775,0.16135930764861162,0.16105857586794534,0.0892377551095781,0.08895355234185419,0.10792494771562246,0.10758270545793992,[]
1669852614,True,250,25,0,0,0.13877100945634377,0.1384702776756775,0.16135930764861162,0.16105857586794534,0.0892377551095781,0.08895355234185419,0.10792494771562246,0.10758270545793992,[]
1669852668,True,250,50,0,0,0.13877100945634377,0.1384702776756775,0.16135930764861162,0.16105857586794534,0.0892377551095781,0.08895355234185419,0.10792494771562246,0.10758270545793992,[]
1669852718,True,250,100,0,0,0.13877100945634377,0.1384702776756775,0.16135930764861162,0.16105857586794534,0.0892377551095781,0.08895355234185419,0.10792494771562246,0.10758270545793992,[]
1669852762,True,500,25,0,0,0.13877100945634377,0.1384702776756775,0.16135930764861162,0.16105857586794534,0.0892377551095781,0.08895355234185419,0.10792494771562246,0.10758270545793992,[]
1669852817,True,500,50,0,0,0.13877100945634377,0.1384702776756775,0.16135930764861162,0.16105857586794534,0.0892377551095781,0.08895355234185419,0.10792494771562246,0.10758270545793992,[]
1669852862,True,500,100,0,0,0.13877100945634377,0.1384702776756775,0.16135930764861162,0.16105857586794534,0.0892377551095781,0.08895355234185419,0.10792494771562246,0.10758270545793992,[]
1669852903,False,100,50,-5.928881221592015e-05,-0.0001812670418372021,0.13877100945634377,0.1384702776756775,0.12537173789554582,0.09750392622046981,0.0892377551095781,0.08895355234185419,0.11635710271025689,0.0852209329826994,"[188, 289, 394, 495, 596, 700, 819, 923, 1024, 1130, 1267, 1779, 2143, 2256, 2357, 2471, 2572, 2750, 2895, 2996, 3097, 3214, 3358, 3475, 3599, 3717, 3818, 3919, 4020, 4150, 4320, 4421, 4522, 4655, 4772, 4873, 4989, 5090, 5191, 5292, 5393, 5494, 5595, 5696, 5797, 5898, 5999, 6100, 6201, 6344, 6528, 6650, 6856, 7483, 7594, 7708, 7809, 7910, 8011, 8112, 8213, 8314, 8415, 8516, 8631, 8732, 8970, 9071, 9172, 9273, 9374, 9475, 9576, 9677, 9778, 9893, 9995, 10123, 10514, 10850, 11010, 11130, 11241, 11342, 11443, 11583, 11753, 11924, 12068, 12169, 12279, 12392, 12503, 12604, 12836, 12937, 13038, 13139, 13240, 13341, 13442, 13567, 13676, 13777, 13878, 13979, 14080, 14181, 14282, 14383, 14484, 14585, 14686, 14787, 14888, 14989, 15168, 15272, 15453, 15555, 15711, 16147, 16251, 16354, 16455, 16556, 16675, 16776, 16877, 16978, 17079, 17180, 17281, 17384, 17485, 17586, 17687, 17788, 17891, 18011, 18112, 18213, 18317, 18418, 18570, 18748, 19384, 19485, 19627, 19728, 19829, 19942, 20043, 20144, 20277, 20378, 20479, 20631, 20802, 20903, 21004, 21109, 21210, 21323, 21495, 21639, 21740, 21841, 21942, 22043, 22144, 22245, 22346, 22448, 22549, 22650, 22751, 22852, 22953, 23054, 23155, 23256, 23357, 23464, 23565, 23666, 23767, 23868, 23973, 24074, 24175, 24349, 24783, 24931, 25032, 25133, 25283, 25384, 25485, 25596, 25697, 25798, 25899, 26000, 26101, 26202, 26303, 26404, 26505, 26606, 26707, 26808, 26964, 27083, 27184, 27316, 28322, 28723, 28963, 29079, 29254, 29355, 29456, 29557, 29658, 29759]"
1669852945,False,100,100,4.731276785310454e-06,-6.150659820903444e-05,0.13877100945634377,0.1384702776756775,0.13930564373308385,0.1315200320780566,0.0892377551095781,0.08895355234185419,0.11327339162716142,0.10455036934234585,"[234, 379, 480, 587, 689, 794, 927, 1044, 1275, 2594, 2758, 2929, 5085, 5186, 5287, 5388, 5489, 5590, 5691, 5792, 5893, 7490, 7595, 7811, 7912, 8013, 8114, 8215, 8316, 8417, 8518, 8637, 8782, 8971, 9072, 9173, 9274, 9375, 9476, 9577, 9678, 9779, 9996, 10139, 11018, 11607, 13002, 13103, 13434, 13896, 13997, 14098, 14199, 14300, 14401, 14502, 14603, 15715, 16225, 16355, 16456, 16557, 16699, 16802, 16903, 17004, 17105, 17211, 17312, 17463, 17731, 17834, 17935, 18036, 18137, 18238, 18398, 18577, 19704, 20348, 20490, 21718, 21912, 22504, 22631, 22732, 22833, 22934, 23035, 23136, 23237, 23338, 24786, 24951, 25122, 25284, 25385, 25486, 25602, 25707, 25808, 25909, 26010, 26206, 26369, 26492, 26595, 26696, 26803, 26970, 27132, 28800, 29279]"
1669852989,False,100,250,0.0006723026030006352,0.0004210244929328033,0.13877100945634377,0.1384702776756775,0.15557857453135965,0.14899588999899757,0.0892377551095781,0.08895355234185419,0.11405013421781,0.10650485486195704,"[5107, 5208, 5309, 5410, 5511, 5612, 5713, 5840, 13985, 14086, 14187, 14288, 14389, 14490, 14591, 20515, 21740, 22725, 22826, 22927, 23028, 23129, 23230, 23331, 26223]"
1669853037,False,250,50,-3.759147258328601e-05,-9.189026631469919e-05,0.13877100945634377,0.1384702776756775,0.13456076452701574,0.12817856784843118,0.0892377551095781,0.08895355234185419,0.10794516375164391,0.10261261731666087,"[380, 631, 921, 1484, 1735, 1986, 2237, 2488, 2739, 2990, 3241, 3492, 3743, 3994, 4245, 4496, 4747, 4998, 5249, 5500, 5751, 6002, 6253, 6504, 6755, 7006, 7257, 7638, 7899, 8150, 8401, 8652, 8903, 9154, 9405, 9656, 9986, 10405, 10749, 11078, 11329, 11580, 11831, 12082, 12333, 12584, 12835, 13086, 13337, 13588, 13839, 14090, 14341, 14592, 14843, 15094, 15345, 15596, 15847, 16098, 16373, 16708, 16959, 17210, 17476, 17727, 17978, 18229, 18585, 18836, 19087, 19338, 19589, 19840, 20091, 20342, 20593, 20844, 21095, 21346, 21597, 21848, 22099, 22350, 22601, 22852, 23103, 23354, 23605, 23856, 24107, 24358, 24609, 24940, 25283, 25534, 25785, 26036, 26287, 26560, 26811, 27122, 27430, 27681, 27932, 28183, 28434, 28685, 28936, 29187, 29438, 29689]"
1669853075,False,250,100,-1.577913663989793e-05,-9.52936095115399e-05,0.13877100945634377,0.1384702776756775,0.1370668626992348,0.12817856784843118,0.0892377551095781,0.08895355234185419,0.11128544914839615,0.10297023889918096,"[412, 663, 1090, 1485, 1736, 1987, 2238, 2489, 2740, 2991, 3242, 3493, 3744, 3995, 4246, 4497, 4748, 4999, 5250, 5501, 5752, 6003, 6254, 6505, 6756, 7007, 7258, 7833, 8091, 8342, 8731, 9009, 9275, 9526, 9777, 10405, 10750, 11079, 11330, 11581, 11832, 12083, 12334, 12585, 12836, 13087, 13338, 13589, 13840, 14091, 14342, 14593, 14844, 15095, 15346, 15597, 15848, 16099, 16426, 16738, 17003, 17254, 17505, 17881, 18132, 18812, 19063, 19314, 19565, 19816, 20067, 20318, 20569, 20820, 21071, 21322, 21573, 21824, 22075, 22326, 22577, 22828, 23079, 23330, 23581, 23832, 24083, 24334, 24585, 24966, 25306, 25557, 25808, 26059, 26310, 26562, 26813, 27130, 27437, 27688, 27939, 28190, 28441, 28692, 28943, 29194, 29445, 29696]"
1669853119,False,250,250,3.3414642296254285e-05,-6.72047300115676e-05,0.13877100945634377,0.1384702776756775,0.1417449126207104,0.13248905670464797,0.0892377551095781,0.08895355234185419,0.11152946881906907,0.10310046703173044,"[1508, 1848, 2099, 2350, 2601, 2852, 3103, 3354, 3605, 3856, 4107, 4358, 4609, 4860, 5111, 5362, 5613, 5864, 6115, 6366, 6617, 6868, 7119, 7381, 8362, 8734, 9491, 10412, 10806, 11086, 11337, 11588, 11839, 12090, 12341, 12592, 12843, 13094, 13345, 13596, 13847, 14098, 14349, 14600, 14851, 15102, 15353, 15605, 15950, 17051, 17486, 17737, 18838, 19093, 19344, 19595, 19846, 20097, 20348, 20599, 20850, 21101, 21352, 21603, 21854, 22105, 22356, 22607, 22858, 23109, 23360, 23611, 23862, 24113, 24364, 24615, 25973, 26252, 26503, 27546, 27879, 28130, 28381, 28632, 28883, 29134, 29385, 29636, 29887]"
1669853160,False,500,50,0.00021690206402831706,0.00015241766661449287,0.13877100945634377,0.1384702776756775,0.15113442710595784,0.14715808467270358,0.0892377551095781,0.08895355234185419,0.1177007877326342,0.11365530499123981,"[611, 1249, 1750, 2251, 2752, 3253, 3754, 4255, 4756, 5257, 5758, 6259, 6760, 7261, 7762, 8263, 8764, 9281, 9782, 10287, 10788, 11289, 11790, 12291, 12792, 13293, 13794, 14295, 14796, 15297, 15798, 16299, 17010, 17551, 18084, 18624, 19125, 19626, 20127, 20628, 21129, 21630, 22131, 22632, 23133, 23634, 24135, 24636, 25459, 25960, 26461, 26962, 27463, 27964, 28465, 28966, 29467]"
